Gene Probeset Intensity
16002 1415931_at 37.3
11981 1415932_x_at 1205.8
12858 1415933_a_at 4052.2
108679 1415934_at 520.1
64074 1415935_at 24.2
29815 1415936_at 253.9
18571 1415937_s_at 212.6
20730 1415938_at 8
14264 1415939_at 110.8
100494 1415940_at 399.6
100494 1415941_s_at 189.2
110954 1415942_at 2640.1
20969 1415943_at 16.7
20969 1415944_at 11
17218 1415945_at 15.9
14755 1415946_at 487.9
NA 1415947_at 488.4
433375 1415948_at 445.6
12876 1415949_at 5715
23980 1415950_a_at 2704.6
14230 1415951_at 88
13728 1415952_at 197.1
13728 1415953_s_at 135.5
NA 1415954_at 4.5
19118 1415955_x_at 86.5
18555 1415956_a_at 1043.9
18114 1415957_a_at 453.1
20528 1415958_at 81.8
20528 1415959_at 22.6
17523 1415960_at 16.7
64294 1415961_at 4299.9
68135 1415962_at 790
56258 1415963_at 725.9
20249 1415964_at 1930.2
20249 1415965_at 362.1
17995 1415966_a_at 1164.9
17995 1415967_at 1034.2
16483 1415968_a_at 155.8
16483 1415969_s_at 45.4
12864 1415970_at 4517.9
17118 1415971_at 1195
17118 1415972_at 764.5
17118 1415973_at 791.5
26396 1415974_at 387.5
52502 1415975_at 234.9
52502 1415976_a_at 58.3
71780 1415977_at 170.6
22152 1415978_at 630.6
19989 1415979_x_at 2428.4
67942 1415980_at 1074.1
80517 1415981_at 594.2
80517 1415982_at 173.3
18826 1415983_at 46.4
11364 1415984_at 537.7
101943 1415985_at 442.2
12727 1415986_at 837.8
110611 1415987_at 211.3
110611 1415988_at 74.9
22329 1415989_at 92.1
22334 1415990_at 1863.4
71765 1415991_a_at 1639.7
56703 1415992_at 127.3
20775 1415993_at 542.1
13106 1415994_at 38.4
12368 1415995_at 74
56338 1415996_at 175.4
56338 1415997_at 13.6
22333 1415998_at 1771.5
15213 1415999_at 294.8
18477 1416000_a_at 1467.9
72042 1416001_a_at 525.2
72042 1416002_x_at 112.9
18417 1416003_at 1359.5
22629 1416004_at 4144.2
19179 1416005_at 472.2
17242 1416006_at 175.2
20230 1416007_at 315.4
20230 1416008_at 309.5
56434 1416009_at 3078
13660 1416010_a_at 98.8
13660 1416011_x_at 118.7
13660 1416012_at 11.2
18807 1416013_at 766.8
24015 1416014_at 166
24015 1416015_s_at 339.3
21354 1416016_at 26.7
54161 1416017_at 674.5
13486 1416018_at 458.3
13486 1416019_at 89
11951 1416020_a_at 833
16592 1416021_a_at 2921.4
16592 1416022_at 1247.9
14077 1416023_at 428.8
12462 1416024_x_at 2161.7
99571 1416025_at 2.7
269261 1416026_a_at 1359.1
18570 1416027_at 635.7
15374 1416028_a_at 173.9
21847 1416029_at 57.7
17220 1416030_a_at 56.7
17220 1416031_s_at 59.7
68539 1416032_at 299.5
68539 1416033_at 27.1
12484 1416034_at 98.1
15251 1416035_at 335.9
14225 1416036_at 1146
12461 1416037_a_at 894.9
56463 1416038_at 220.2
16007 1416039_x_at 17.4
67717 1416040_at 4.3
20393 1416041_at 372.5
50927 1416042_s_at 67.1
50927 1416043_at 1.2
14248 1416044_at 418.6
20587 1416045_a_at 283.3
66848 1416046_a_at 279.6
66848 1416047_at 15.9
54383 1416048_at 387.5
104174 1416049_at 73.7
20778 1416050_a_at 171.3
12263 1416051_at 5.7
19139 1416052_at 579.2
16979 1416053_at 399.6
20103 1416054_at 2655.9
109959 1416055_at 10.4
104130 1416056_a_at 2091.5
104130 1416057_at 1739.2
11949 1416058_s_at 2971.6
27054 1416059_at 674
66687 1416060_at 399.3
66687 1416061_at 150.3
66687 1416062_at 30.2
66996 1416063_x_at 0.5
14828 1416064_a_at 2125
102334 1416065_a_at 201.4
12527 1416066_at 259.9
15982 1416067_at 262.3
NA 1416068_at 180.6
56421 1416069_at 734.6
66942 1416070_a_at 96.4
66942 1416071_at 156.1
12490 1416072_at 62.7
445007 1416073_a_at 200.8
NA 1416074_a_at 3581.8
64010 1416075_at 104
NA 1416076_at 12.3
11535 1416077_at 25.6
110157 1416078_s_at 329
56443 1416079_a_at 656.1
11490 1416080_at 86.9
17125 1416081_at 100.2
19324 1416082_at 3343.1
22682 1416083_at 1359.7
22682 1416084_at 168.5
22682 1416085_s_at 1520.2
22022 1416086_at 155.6
11769 1416087_at 377.5
NA 1416088_a_at 1892.5
20054 1416089_at 2636.6
68263 1416090_at 1135.3
17758 1416091_at 976.7
17758 1416092_a_at 760.9
66448 1416093_a_at 463.3
11502 1416094_at 471.9
66118 1416095_x_at 598.2
104799 1416096_at 294.1
192198 1416097_at 183.1
20974 1416098_at 692.5
NA 1416099_at 1830.2
55944 1416100_at 453.6
50708 1416101_a_at 635.3
22631 1416102_at 1242.8
22631 1416103_at 266.4
24070 1416104_at 166.5
18115 1416105_at 274.3
100087 1416106_at 217.3
18197 1416107_at 2253.9
66111 1416108_a_at 243.7
71665 1416109_at 465.8
67843 1416110_at 281
12522 1416111_at 518.8
12868 1416112_at 2618.2
14232 1416113_at 704.9
13602 1416114_at 4992.3
50793 1416115_at 138.7
50793 1416116_at 54.6
50793 1416117_at 68.1
66949 1416118_at 280.6
22166 1416119_at 1091
20135 1416120_at 10.2
16948 1416121_at 12.4
12444 1416122_at 165.2
12444 1416123_at 3.6
12444 1416124_at 14.3
14229 1416125_at 211.3
20017 1416126_at 80.3
13437 1416127_a_at 215.4
NA 1416128_at 63.2
74155 1416129_at 248.1
19122 1416130_at 2049.8
76740 1416131_s_at 306
76740 1416132_at 74.5
76740 1416133_at 1038.9
11803 1416134_at 1791.5
11792 1416135_at 293.3
17390 1416136_at 62.5
11750 1416137_at 194.4
11750 1416138_at 242.4
19693 1416139_at 36.7
72831 1416140_a_at 805.7
NA 1416141_a_at 5463.6
20104 1416142_at 196.8
11957 1416143_at 3501.2
13204 1416144_a_at 1231.7
13204 1416145_at 910.1
15525 1416146_at 195.8
15525 1416147_at 163.9
114128 1416148_at 556.2
50914 1416149_at 2639.9
20383 1416150_a_at 471.5
20383 1416151_at 237.8
20383 1416152_a_at 549.9
NA 1416153_at 1641.9
NA 1416154_at 32.3
15354 1416155_at 345.8
22330 1416156_at 368
22330 1416157_at 31.5
11819 1416158_at 131.6
11819 1416159_at 243.4
11819 1416160_at 50.9
19357 1416161_at 1043.6
19357 1416162_at 106.7
26891 1416163_at 351.5
23876 1416164_at 132
106572 1416165_at 551.6
53381 1416166_a_at 182.6
53381 1416167_at 385.7
20317 1416168_at 105
116913 1416169_at 14.2
68015 1416170_at 303.9
69612 1416171_at 345.9
64934 1416172_at 71.4
64934 1416173_at 96.4
26450 1416174_at 202
22335 1416175_a_at 1708.8
15289 1416176_at 949
19656 1416177_at 346.3
27276 1416178_a_at 2850.5
19684 1416179_a_at 521
19684 1416180_a_at 243.2
67943 1416181_at 851.4
57267 1416182_at 188.9
16832 1416183_a_at 3137
15361 1416184_s_at 560.4
11532 1416185_a_at 681
52830 1416186_at 235
52830 1416187_s_at 415.1
14667 1416188_at 173.6
53421 1416189_a_at 414.1
53421 1416190_a_at 52.6
53421 1416191_at 209
108124 1416192_at 192.3
12346 1416193_at 19.7
13120 1416194_at 71.5
19062 1416195_at 307.4
16785 1416196_at 1
20630 1416197_at 462
57314 1416198_at 137.3
16582 1416199_at 247.2
77125 1416200_at 690.2
12928 1416201_at 293.5
12034 1416202_at 396.9
11826 1416203_at 23.2
14555 1416204_at 100.1
12091 1416205_at 122.8
20469 1416206_at 77
66826 1416207_at 251.1
59025 1416208_at 467.2
14661 1416209_at 1705.8
102462 1416210_at 443.3
19242 1416211_a_at 589.2
17149 1416212_at 381.2
20932 1416213_x_at 104.5
17217 1416214_at 85.5
53334 1416215_at 279.4
19707 1416216_at 258
NA 1416217_a_at 2703.3
NA 1416218_x_at 60.4
19921 1416219_at 3953
69019 1416220_at 1574
14314 1416221_at 129
18194 1416222_at 374.4
79566 1416223_at 408.2
22642 1416224_at 134.9
11522 1416225_at 30.4
11867 1416226_at 95.3
NA 1416227_at 3.8
23988 1416228_at 452.1
54391 1416229_at 361.5
54391 1416230_at 351.1
234729 1416231_at 72.2
50913 1416232_at 308.8
54709 1416233_at 1828.7
98238 1416234_at 617.4
98238 1416235_at 378.9
14012 1416236_a_at 11.8
14012 1416237_at 22.9
21846 1416238_at 24.4
11898 1416239_at 208.5
19177 1416240_at 1508.3
110379 1416241_at 240.5
67455 1416242_at 270.6
NA 1416243_a_at 1485.4
12785 1416244_a_at 1490.6
66077 1416245_at 589.9
12721 1416246_a_at 275.7
53598 1416247_at 727.7
192185 1416248_at 437.3
192185 1416249_at 124.8
12227 1416250_at 122.6
17219 1416251_at 52.1
106504 1416252_at 245.7
NA 1416253_at 516.6
80743 1416254_a_at 130.1
14612 1416255_at 34.1
22154 1416256_a_at 2826.6
12334 1416257_at 351.8
21877 1416258_at 1.3
103737 1416259_at 91.4
56440 1416260_a_at 464.7
67226 1416261_at 199.6
67226 1416262_at 151.1
56325 1416263_at 133.4
56325 1416264_at 65.4
23830 1416265_at 168.1
18610 1416266_at 67.7
56367 1416267_at 1148.8
23872 1416268_at 309.8
57423 1416269_at 1762.8
67710 1416270_at 899.4
64058 1416271_at 52.4
56692 1416272_at 560.8
21928 1416273_at 75.8
83429 1416274_at 122.4
171429 1416275_at 64.3
20102 1416276_a_at 3118.9
56040 1416277_a_at 4459.9
NA 1416278_a_at 1734.2
11764 1416279_at 680.9
50995 1416280_at 800.9
66840 1416281_at 839.9
19182 1416282_at 637.6
14450 1416283_at 93.8
68611 1416284_at 412.4
66377 1416285_at 1523.2
19736 1416286_at 1017.9
19736 1416287_at 401.3
15502 1416288_at 1272.8
18822 1416289_at 111.5
23996 1416290_a_at 623.4
23996 1416291_at 410.3
11757 1416292_at 493.3
18028 1416293_at 27.3
NA 1416294_at 241.2
16186 1416295_a_at 25.2
16186 1416296_at 7.9
18489 1416297_s_at 33
17395 1416298_at 35.4
20419 1416299_at 13.5
18674 1416300_a_at 4126.5
13591 1416301_a_at 70.2
13591 1416302_at 23.5
56722 1416303_at 405
56722 1416304_at 182.8
98402 1416305_at 104.9
23844 1416306_at 1
11767 1416307_at 449.5
22235 1416308_at 364.5
108907 1416309_at 22.4
108907 1416310_at 2.1
NA 1416311_s_at 259.7
104458 1416312_at 278
56772 1416313_at 2185
56772 1416314_at 13.2
105501 1416315_at 331.4
26458 1416316_at 97
70527 1416317_a_at 91.3
66222 1416318_at 129.7
11534 1416319_at 238.4
317717 1416320_at 103.8
116847 1416321_s_at 107
116847 1416322_at 6.1
66989 1416323_at 113.7
66989 1416324_s_at 155.5
11571 1416325_at 46.6
12925 1416326_at 135.1
66155 1416327_at 410.3
11974 1416328_a_at 438
20430 1416329_at 723.8
12520 1416330_at 2573.1
18023 1416331_a_at 945.2
12696 1416332_at 294.7
13449 1416333_at 87.9
80707 1416334_at 113.6
17319 1416335_at 2504
20641 1416336_s_at 296.7
67530 1416337_at 967.6
20405 1416338_at 145.4
19089 1416339_a_at 248.9
17159 1416340_a_at 297.7
20021 1416341_at 284.5
21923 1416342_at 39.4
16784 1416343_a_at 154.4
16784 1416344_at 349.9
30058 1416345_at 336.2
30058 1416346_at 89
17283 1416347_at 269.8
17283 1416348_at 67
94065 1416349_at 225
118445 1416350_at 126.7
26395 1416351_at 1477.4
106529 1416352_s_at 1662
22260 1416353_at 293.7
19655 1416354_at 312
19655 1416355_at 46.1
105446 1416356_at 135.2
84004 1416357_a_at 39.5
68294 1416358_at 81.2
170625 1416359_at 191
170625 1416360_at 153.8
13426 1416361_a_at 690.5
14228 1416362_a_at 438.6
NA 1416363_at 103.8
15516 1416364_at 2450.7
15516 1416365_at 1797.9
NA 1416366_at 1772.1
66117 1416367_at 380.1
14860 1416368_at 389.3
66631 1416369_at 420.2
22697 1416370_at 97.3
11815 1416371_at 1535
19210 1416372_at 715.1
18041 1416373_at 523.4
55946 1416374_at 104.7
55946 1416375_at 116.9
69071 1416376_at 46.8
50996 1416377_at 200.7
59047 1416378_at 52.9
55991 1416379_at 101.3
17454 1416380_at 41.3
54683 1416381_a_at 837.6
13032 1416382_at 123
18563 1416383_a_at 480.6
59042 1416384_a_at 444.8
17113 1416385_a_at 629.7
17113 1416386_a_at 153
117150 1416387_at 473.6
117150 1416388_at 74.4
105670 1416389_a_at 116.8
105670 1416390_at 98.4
71799 1416391_at 76.1
11984 1416392_a_at 4700.6
14791 1416393_at 290.8
12017 1416394_at 925.2
14923 1416395_at 752.8
69150 1416396_at 46.4
80889 1416397_at 106.6
80889 1416398_at 44.1
15369 1416399_a_at 518.5
66194 1416400_at 69.9
12521 1416401_at 366.6
56199 1416402_at 207.8
56199 1416403_at 135.3
20055 1416404_s_at 2794.2
12111 1416405_at 193.6
18611 1416406_at 1627.3
18611 1416407_at 1781.4
11430 1416408_at 729.7
11430 1416409_at 503.6
18476 1416410_at 180.2
14863 1416411_at 40.9
18201 1416412_at 122.6
26898 1416413_at 7.8
100952 1416414_at 11.6
51788 1416415_a_at 1707.2
14862 1416416_x_at 910
66916 1416417_a_at 1279.7
57436 1416418_at 1148
57436 1416419_s_at 2498.2
20005 1416420_a_at 5564.1
20823 1416421_a_at 102.3
20823 1416422_a_at 350
20823 1416423_x_at 177.2
66905 1416424_at 96.4
19298 1416425_at 258.9
271457 1416426_at 1634.9
12453 1416427_at 2869.9
59016 1416428_at 312.8
12359 1416429_a_at 570.4
12359 1416430_at 295.6
67951 1416431_at 3.3
170768 1416432_at 165.3
19891 1416433_at 43.6
12049 1416434_at 36.1
17000 1416435_at 159.3
56046 1416436_a_at 128.6
30957 1416437_a_at 374.9
67959 1416438_at 708.8
66422 1416439_at 154.5
53599 1416440_at 778.2
54381 1416441_at 157.8
15936 1416442_at 115.2
56459 1416443_a_at 396.5
54326 1416444_at 81.3
72722 1416445_at 448.6
69981 1416446_at 1409
69981 1416447_at 1709.8
16434 1416448_at 209.8
20911 1416449_x_at 37.7
63856 1416450_at 48.4
63856 1416451_s_at 68.7
18242 1416452_at 771.6
NA 1416453_x_at 1213.8
11475 1416454_s_at 510.6
12955 1416455_a_at 810
81600 1416456_a_at 13
51793 1416457_at 97.4
11841 1416458_at 144.9
11841 1416459_at 82.8
56727 1416460_at 10.1
53872 1416461_at 1002.3
53872 1416462_at 898.7
53872 1416463_at 105.9
20533 1416464_at 45.9
30960 1416465_a_at 1620.6
30960 1416466_at 1793
13205 1416467_at 295.8
11668 1416468_at 1186.8
269593 1416469_at 310.4
103963 1416470_a_at 532.8
99712 1416471_at 694
67043 1416472_at 485
56741 1416473_a_at 369
56741 1416474_at 238.3
56550 1416475_at 148.7
56550 1416476_a_at 2191.9
56550 1416477_at 841.4
17448 1416478_a_at 2859.7
66154 1416479_a_at 343.2
NA 1416480_a_at 632.4
56295 1416481_s_at 698.6
22129 1416482_at 321.5
22129 1416483_at 2261.7
22129 1416484_at 1264.1
53600 1416485_at 1017.3
13722 1416486_at 404.5
22601 1416487_a_at 28.9
12452 1416488_at 375.3
67073 1416489_at 39.9
66269 1416490_at 12.6
18223 1416491_at 245.8
12447 1416492_at 113.1
13200 1416493_at 781.2
NA 1416494_at 1395.3
NA 1416495_s_at 844.1
67568 1416496_at 4112.6
12304 1416497_at 119.7
19038 1416498_at 17.1
22428 1416499_a_at 935.4
83493 1416500_at 1145.2
18607 1416501_at 133.6
50907 1416502_a_at 282.1
17035 1416503_at 587.8
22241 1416504_at 95.1
15370 1416505_at 241
26443 1416506_at 902.6
56530 1416507_at 22.7
66999 1416508_at 919.8
107358 1416509_at 535.2
66163 1416510_at 399.7
56699 1416511_a_at 140.1
26426 1416512_at 176.9
16779 1416513_at 71.8
14086 1416514_a_at 1581.7
14086 1416515_at 223.2
14086 1416516_at 53.4
50767 1416517_at 304.1
171506 1416518_at 1.4
54217 1416519_at 2628.6
NA 1416520_x_at 1085.2
20364 1416521_at 1653.5
14790 1416522_a_at 1397
19752 1416523_at 22.1
20747 1416524_at 804.4
20747 1416525_at 360.3
57320 1416526_a_at 785.4
67844 1416527_at 12.9
73723 1416528_at 1057.7
13730 1416529_at 11.8
18950 1416530_a_at 400.6
14873 1416531_at 346.8
100683 1416532_at 427.1
112406 1416533_at 540.4
19708 1416534_at 521
51812 1416535_at 313.1
68114 1416536_at 189.8
171508 1416537_at 614.9
22619 1416538_at 88.3
22619 1416539_at 34.3
15239 1416540_at 721.1
20480 1416541_at 71.9
21652 1416542_at 327.2
18024 1416543_at 224.4
14056 1416544_at 53.9
102193 1416545_at 294
19988 1416546_a_at 2721.6
66495 1416547_at 932.4
58246 1416548_at 134.6
58246 1416549_at 164.6
58246 1416550_at 106.8
11938 1416551_at 4244.9
434423 1416552_at 18.2
20892 1416553_at 55.8
54132 1416554_at 103.3
13663 1416555_at 657.1
67125 1416556_at 479.6
20624 1416557_a_at 280
17279 1416558_at 2.2
101867 1416559_at 82.4
114644 1416560_at 69.6
14415 1416561_at 3308.1
14415 1416562_at 405.9
51797 1416563_at 384.3
20680 1416564_at 20.3
110323 1416565_at 2547.2
20901 1416566_at 668.3
67126 1416567_s_at 866
56215 1416568_a_at 324
56456 1416569_at 77.5
28030 1416570_s_at 228.4
22032 1416571_at 9.5
17387 1416572_at 64.8
80294 1416573_at 26.9
268741 1416574_at 222.2
12544 1416575_at 14.8
12702 1416576_at 55.9
56438 1416577_a_at 1559.3
56438 1416578_at 566.5
17075 1416579_a_at 30.7
56424 1416580_a_at 1053.2
140858 1416581_at 212
12015 1416582_a_at 299
12015 1416583_at 126.8
17160 1416584_at 89.9
56505 1416585_at 158
22685 1416586_at 194.6
22594 1416587_a_at 132.1
19275 1416588_at 1053.5
20692 1416589_at 2312.4
19376 1416590_a_at 155.4
19376 1416591_at 209.4
93692 1416592_at 201.4
93692 1416593_at 92
20377 1416594_at 6.7
64655 1416595_at 226.8
70129 1416596_at 9.8
15193 1416597_at 108.6
83396 1416598_at 138.3
83396 1416599_at 74.5
54720 1416600_a_at 326.5
54720 1416601_a_at 180.9
19365 1416602_a_at 63.9
19934 1416603_at 550.9
66445 1416604_at 2202.9
52530 1416605_at 108.2
52530 1416606_s_at 198.4
70984 1416607_at 172.9
80748 1416608_a_at 388.2
80748 1416609_at 581.5
12725 1416610_a_at 779.2
24044 1416611_at 200.4
13078 1416612_at 20.9
13078 1416613_at 22.5
58521 1416614_at 2065.8
53895 1416615_at 356.8
53895 1416616_s_at 291.3
68738 1416617_at 138.2
19044 1416618_at 91.1
74048 1416619_at 182.9
54380 1416620_at 199.7
16897 1416621_at 645.4
94254 1416622_at 105.3
21827 1416623_at 29.9
22186 1416624_a_at 5794
12258 1416625_at 81.5
18778 1416626_at 7.3
20732 1416627_at 49.5
66836 1416628_at 506.1
20514 1416629_at 22.5
15903 1416630_at 198.5
67489 1416631_at 90.3
17436 1416632_at 245
68250 1416633_a_at 584.8
68250 1416634_at 137.7
57319 1416635_at 266.8
19744 1416636_at 2300.8
20535 1416637_at 181.9
50524 1416638_at 340.4
56485 1416639_at 65.1
66240 1416640_at 70.2
16881 1416641_at 143.2
22070 1416642_a_at 6718.1
22070 1416643_at 10.4
20347 1416644_a_at 6.4
11576 1416645_a_at 2.2
11576 1416646_at 3.6
12039 1416647_at 145
13424 1416648_at 1530.8
11699 1416649_at 16.1
192658 1416650_at 0.5
29805 1416651_at 415.7
66695 1416652_at 12.6
20912 1416653_at 182.8
20530 1416654_at 120.1
59048 1416655_at 570.9
114584 1416656_at 70.7
11651 1416657_at 453.3
20378 1416658_at 41.8
13669 1416659_at 1161.9
13669 1416660_at 144.6
13669 1416661_at 31.1
192166 1416662_at 46
66108 1416663_at 919.8
107995 1416664_at 37
12850 1416665_at 389.9
20720 1416666_at 2467.6
13595 1416667_at 165.2
66736 1416668_at 903.4
17938 1416669_s_at 2390.1
84505 1416670_at 57.7
94178 1416671_a_at 323.2
94178 1416672_s_at 298.3
56175 1416673_at 45.6
19273 1416674_at 169
18799 1416675_s_at 76.4
16644 1416676_at 16.7
11818 1416677_at 63
26572 1416678_at 880
19299 1416679_at 785.1
22215 1416680_at 624.8
22215 1416681_at 87.1
22215 1416682_at 160.5
140570 1416683_at 225.3
NA 1416684_at 256.2
NA 1416685_s_at 187
26432 1416686_at 99.9
26432 1416687_at 70.9
20616 1416688_at 2309
22156 1416689_at 98.8
56055 1416690_at 232.6
56055 1416691_at 146.3
12812 1416692_at 258.3
14234 1416693_at 13.6
14626 1416694_at 3.8
12257 1416695_at 87
28106 1416696_at 225.5
13482 1416697_at 15.5
54124 1416698_a_at 114.6
67388 1416699_at 1440.7
74194 1416700_at 102.9
74194 1416701_at 45.6
20713 1416702_at 193.3
26416 1416703_at 421.8
26416 1416704_at 166.3
66646 1416705_at 197.3
66646 1416706_at 131
67037 1416707_a_at 5.7
52857 1416708_a_at 272.5
83485 1416709_a_at 278.8
