Gene Probeset Intensity
54161 1415670_at 244.71
11972 1415671_at 578.94
57437 1415672_at 1095.09
100678 1415673_at 125.17
60409 1415674_a_at 415.71
13481 1415675_at 252.89
19173 1415676_a_at 1491.03
52585 1415677_at 418.69
19042 1415678_at 1125.23
66340 1415679_at 1202.26
17222 1415680_at 233.26
94067 1415681_at 497.6
65246 1415682_at 168.23
18107 1415683_at 921.49
11793 1415684_at 235.26
76784 1415685_at 378.03
68365 1415686_at 382.34
19156 1415687_a_at 2867.94
67128 1415688_at 1177.94
72739 1415689_s_at 216.11
94064 1415690_at 1192
13383 1415691_at 537.86
12330 1415692_s_at 1687.14
67819 1415693_at 365.06
22375 1415694_at 188.06
26440 1415695_at 1168.4
20224 1415696_at 899.43
23881 1415697_at 293.14
105348 1415698_at 292.11
209318 1415699_a_at 512.03
67437 1415700_a_at 1020.43
65019 1415701_x_at 6448.74
13016 1415702_a_at 782.37
59026 1415703_at 542.51
321022 1415704_a_at 1036.17
66818 1415705_at 347.71
12847 1415706_at 1002.89
99152 1415707_at 297.31
544752 1415708_at 262.11
107338 1415709_s_at 293.14
231430 1415710_at 240.54
211673 1415711_at 733.46
NA 1415712_at 249.74
27225 1415713_a_at 749.57
66618 1415714_a_at 1125.23
68366 1415715_at 279.66
57294 1415716_a_at 4905.63
66743 1415717_at 304.8
50724 1415718_at 400.54
74252 1415719_s_at 509.06
66591 1415720_s_at 211.26
74763 1415721_a_at 325.57
66201 1415722_a_at 467.34
217869 1415723_at 916
12540 1415724_a_at 1325.66
106298 1415725_at 245.71
81702 1415726_at 542.51
246703 1415727_at 699.17
54196 1415728_at 217.09
18607 1415729_at 447.51
269061 1415730_at 352.83
52477 1415731_at 298.49
193742 1415732_at 497.6
68512 1415733_a_at 2057.86
19349 1415734_at 1287.23
13194 1415735_at 526.2
56612 1415736_at 1166.34
54391 1415737_at 947.51
66073 1415738_at 584.31
68035 1415739_at 277.66
19184 1415740_at 667.83
21982 1415741_at 507.89
11993 1415742_at 258.89
15184 1415743_at 276.6
14976 1415744_at 724.31
13185 1415745_a_at 418.69
71722 1415746_at 500.11
66878 1415747_s_at 834.66
59288 1415748_a_at 420.83
54170 1415749_a_at 564.63
213773 1415750_at 168.23
15441 1415751_at 759.83
407819 1415752_at 517.34
216169 1415753_at 391
69833 1415754_at 882
66589 1415755_a_at 545.8
20615 1415756_a_at 602.57
107338 1415757_at 185
72313 1415758_at 295.14
68576 1415759_a_at 1176.74
11927 1415760_s_at 837.66
68836 1415761_at 282.77
68836 1415762_x_at 292.11
76799 1415763_a_at 494.43
70579 1415764_at 797.57
68693 1415765_at 152.26
20333 1415766_at 203.06
228994 1415767_at 322.43
67615 1415768_a_at 724.31
16396 1415769_at 199.89
83669 1415770_at 172.97
17975 1415771_at 795.54
17975 1415772_at 160.2
17975 1415773_at 398.31
58523 1415774_at 185
245688 1415775_at 2319.43
11671 1415776_at 162.26
18946 1415777_at 94.46
56397 1415778_at 1003.89
11465 1415779_s_at 2398.66
67416 1415780_a_at 190.94
NA 1415781_a_at 6077.51
NA 1415782_at 2907.57
65114 1415783_at 1277.37
65114 1415784_at 215.2
12469 1415785_a_at 553.46
109820 1415786_at 121.34
14376 1415787_at 178.97
79560 1415788_at 404.91
NA 1415789_a_at 254.86
79560 1415790_at 227.09
80751 1415791_at 642.71
24105 1415792_at 263.06
103711 1415793_at 327.77
