Gene Probeset Intensity
17311 1415854_at 64.89
17311 1415855_at 120.89
13723 1415856_at 84.09
13723 1415857_at 90.46
56347 1415858_at 1059.57
56347 1415859_at 533.43
NA 1415860_at 770.94
22178 1415861_at 71.31
22178 1415862_at 94.86
13690 1415863_at 1135.2
12183 1415864_at 114.63
12183 1415865_s_at 175.2
101869 1415866_at 138.2
12464 1415867_at 1133.26
12464 1415868_at 90.46
21849 1415869_a_at 482.8
12321 1415870_at 545.66
21810 1415871_at 175.2
59013 1415872_at 747.74
54130 1415873_a_at 359.11
24063 1415874_at 159.94
109163 1415875_at 86.2
27370 1415876_a_at 3396.23
22240 1415877_at 81.91
20133 1415878_at 188.11
67186 1415879_a_at 2751.8
16783 1415880_a_at 2749
66092 1415881_at 1502.83
66092 1415882_at 1574.2
67868 1415883_a_at 101.46
67868 1415884_at 183.83
12653 1415885_at 86.2
27387 1415886_at 153.34
21787 1415887_at 1181.43
15191 1415888_at 498.91
22027 1415889_a_at 3835.91
23971 1415890_at 371.97
56451 1415891_at 1646.57
20397 1415892_at 245
20397 1415893_at 173.11
18606 1415894_at 218.74
NA 1415895_at 985.43
NA 1415896_x_at 590.69
56615 1415897_a_at 10834.63
56615 1415898_at 120.89
16477 1415899_at 140.31
16590 1415900_a_at 99.31
26433 1415901_at 367.89
110695 1415902_at 116.66
105727 1415903_at 140.31
16956 1415904_at 586.74
19692 1415905_at 81.91
19241 1415906_at 794.6
12445 1415907_at 323.09
22110 1415908_at 231.97
20867 1415909_at 440.09
109006 1415910_s_at 498.91
16210 1415911_at 284.14
NA 1415912_a_at 1445.57
NA 1415913_at 94.86
15384 1415914_at 1547.17
104721 1415915_at 638.89
108156 1415916_a_at 1239.94
108156 1415917_at 914.66
21991 1415918_a_at 1821.94
18146 1415919_at 125.34
83410 1415920_at 657.74
29820 1415921_a_at 112.34
17357 1415922_s_at 162.06
17984 1415923_at 75.6
21958 1415924_at 79.86
18226 1415925_a_at 229.8
18226 1415926_at 227.66
11464 1415927_at 86.2
67443 1415928_a_at 918.26
67443 1415929_at 687.89
67443 1415930_a_at 1290.91
16002 1415931_at 97
11981 1415932_x_at 312.26
12858 1415933_a_at 4256.57
108679 1415934_at 299.2
64074 1415935_at 97
29815 1415936_at 462.26
18571 1415937_s_at 264.51
20730 1415938_at 81.91
14264 1415939_at 107.94
100494 1415940_at 260.31
100494 1415941_s_at 159.94
110954 1415942_at 4726.77
20969 1415943_at 896.06
20969 1415944_at 474.69
17218 1415945_at 77.63
14755 1415946_at 245
NA 1415947_at 4228.11
433375 1415948_at 2163.49
12876 1415949_at 66.91
23980 1415950_a_at 1763.26
14230 1415951_at 112.34
13728 1415952_at 212.11
13728 1415953_s_at 201.14
NA 1415954_at 84.09
19118 1415955_x_at 335.8
18555 1415956_a_at 290.51
18114 1415957_a_at 207.74
20528 1415958_at 144.69
20528 1415959_at 116.66
17523 1415960_at 107.94
64294 1415961_at 341.97
68135 1415962_at 970.03
56258 1415963_at 734.77
20249 1415964_at 9124.54
20249 1415965_at 1171.2
17995 1415966_a_at 1563.41
17995 1415967_at 1178.26
16483 1415968_a_at 153.34
16483 1415969_s_at 86.2
12864 1415970_at 3409.69
17118 1415971_at 144.69
17118 1415972_at 120.89
17118 1415973_at 140.31
26396 1415974_at 661.51
52502 1415975_at 377.94
52502 1415976_a_at 377.94
71780 1415977_at 116.66
22152 1415978_at 73.37
19989 1415979_x_at 3214.43
67942 1415980_at 1243.29
80517 1415981_at 423.83
80517 1415982_at 207.74
18826 1415983_at 838.11
11364 1415984_at 2785.54
101943 1415985_at 320.97
12727 1415986_at 421.51
110611 1415987_at 1428.74
110611 1415988_at 303.51
22329 1415989_at 173.11
22334 1415990_at 1160.2
71765 1415991_a_at 1011.23
56703 1415992_at 209.94
20775 1415993_at 767.37
13106 1415994_at 11573.23
12368 1415995_at 348.43
56338 1415996_at 260.31
56338 1415997_at 203.46
22333 1415998_at 1186.09
15213 1415999_at 129.63
18477 1416000_a_at 6323.51
72042 1416001_a_at 535.71
72042 1416002_x_at 118.86
18417 1416003_at 58.74
22629 1416004_at 452.09
19179 1416005_at 732.91
17242 1416006_at 133.89
20230 1416007_at 56.57
20230 1416008_at 64.89
56434 1416009_at 133.89
13660 1416010_a_at 216.6
13660 1416011_x_at 240.6
13660 1416012_at 151.17
18807 1416013_at 231.97
24015 1416014_at 615.83
24015 1416015_s_at 565.4
21354 1416016_at 183.83
54161 1416017_at 337.97
13486 1416018_at 290.51
13486 1416019_at 97
11951 1416020_a_at 2023.14
16592 1416021_a_at 1118.43
16592 1416022_at 533.43
14077 1416023_at 135.94
12462 1416024_x_at 1370.89
99571 1416025_at 9103.46
269261 1416026_a_at 1937.31
18570 1416027_at 788.83
15374 1416028_a_at 146.89
21847 1416029_at 168.66
17220 1416030_a_at 199.03
17220 1416031_s_at 194.66
68539 1416032_at 212.11
68539 1416033_at 103.54
12484 1416034_at 90.46
15251 1416035_at 212.11
14225 1416036_at 466.51
12461 1416037_a_at 1108.17
56463 1416038_at 518.94
16007 1416039_x_at 225.4
67717 1416040_at 81.91
20393 1416041_at 400.63
50927 1416042_s_at 194.66
50927 1416043_at 71.31
14248 1416044_at 288.31
20587 1416045_a_at 268.89
66848 1416046_a_at 110.06
66848 1416047_at 92.69
54383 1416048_at 242.8
104174 1416049_at 874.8
20778 1416050_a_at 927.57
12263 1416051_at 702.8
19139 1416052_at 427.91
16979 1416053_at 62.94
20103 1416054_at 2799.23
109959 1416055_at 86.2
104130 1416056_a_at 3477.97
104130 1416057_at 1613.66
11949 1416058_s_at 3846.14
27054 1416059_at 843.77
66687 1416060_at 726.94
66687 1416061_at 454.17
66687 1416062_at 188.11
66996 1416063_x_at 56.57
14828 1416064_a_at 7059.14
102334 1416065_a_at 116.66
12527 1416066_at 223.17
15982 1416067_at 271
NA 1416068_at 373.91
56421 1416069_at 127.49
66942 1416070_a_at 320.97
66942 1416071_at 209.94
12490 1416072_at 77.63
445007 1416073_a_at 207.74
NA 1416074_a_at 3351.09
64010 1416075_at 194.66
NA 1416076_at 84.09
11535 1416077_at 92.69
110157 1416078_s_at 511.11
56443 1416079_a_at 390.4
11490 1416080_at 101.46
17125 1416081_at 177.43
19324 1416082_at 2093.46
22682 1416083_at 527.23
22682 1416084_at 205.63
22682 1416085_s_at 802.26
22022 1416086_at 323.09
11769 1416087_at 282
NA 1416088_a_at 2500.51
20054 1416089_at 2064.4
68263 1416090_at 1318.06
17758 1416091_at 157.77
17758 1416092_a_at 170.77
66448 1416093_a_at 615.83
11502 1416094_at 756.77
66118 1416095_x_at 629.2
104799 1416096_at 196.89
192198 1416097_at 84.09
20974 1416098_at 127.49
NA 1416099_at 2118.83
55944 1416100_at 809.69
50708 1416101_a_at 1212.91
22631 1416102_at 520.97
22631 1416103_at 236.37
24070 1416104_at 350.57
18115 1416105_at 446.26
100087 1416106_at 398.46
18197 1416107_at 116.66
66111 1416108_a_at 433.86
71665 1416109_at 760.17
67843 1416110_at 173.11
12522 1416111_at 77.63
12868 1416112_at 1543.91
14232 1416113_at 1089.17
13602 1416114_at 97
50793 1416115_at 365.74
50793 1416116_at 125.34
50793 1416117_at 103.54
66949 1416118_at 75.6
22166 1416119_at 3992.51
20135 1416120_at 90.46
16948 1416121_at 116.66
12444 1416122_at 199.03
12444 1416123_at 81.91
12444 1416124_at 62.94
14229 1416125_at 253.89
20017 1416126_at 162.06
13437 1416127_a_at 582.94
NA 1416128_at 221
74155 1416129_at 4808.46
19122 1416130_at 279.86
76740 1416131_s_at 340
76740 1416132_at 151.17
76740 1416133_at 460.06
11803 1416134_at 118.86
11792 1416135_at 468.71
17390 1416136_at 116.66
11750 1416137_at 314.4
11750 1416138_at 961
19693 1416139_at 162.06
72831 1416140_a_at 273.31
NA 1416141_a_at 6683.83
20104 1416142_at 288.31
11957 1416143_at 3281.4
13204 1416144_a_at 808
13204 1416145_at 916.49
15525 1416146_at 845.46
15525 1416147_at 240.6
114128 1416148_at 303.51
50914 1416149_at 207.74
20383 1416150_a_at 565.4
20383 1416151_at 116.66
20383 1416152_a_at 170.77
NA 1416153_at 719.4
NA 1416154_at 101.46
15354 1416155_at 196.89
22330 1416156_at 411.2
22330 1416157_at 99.31
11819 1416158_at 140.31
11819 1416159_at 409.03
11819 1416160_at 144.69
19357 1416161_at 584.83
19357 1416162_at 140.31
26891 1416163_at 290.51
23876 1416164_at 123.11
106572 1416165_at 140.31
53381 1416166_a_at 1033.69
53381 1416167_at 1097.6
20317 1416168_at 4005.37
116913 1416169_at 69.11
68015 1416170_at 845.46
69612 1416171_at 329.54
64934 1416172_at 203.46
64934 1416173_at 112.34
26450 1416174_at 382.11
22335 1416175_a_at 1333.29
15289 1416176_at 1018.4
19656 1416177_at 340
27276 1416178_a_at 452.09
19684 1416179_a_at 1806.4
19684 1416180_a_at 543.63
67943 1416181_at 652.4
57267 1416182_at 363.57
16832 1416183_a_at 205.63
15361 1416184_s_at 159.94
11532 1416185_a_at 3682.86
52830 1416186_at 335.8
52830 1416187_s_at 567.54
14667 1416188_at 535.71
53421 1416189_a_at 2064.4
53421 1416190_a_at 323.09
53421 1416191_at 509.09
108124 1416192_at 144.69
12346 1416193_at 179.6
13120 1416194_at 203.46
19062 1416195_at 162.06
16785 1416196_at 69.11
20630 1416197_at 547.69
57314 1416198_at 225.4
16582 1416199_at 227.66
77125 1416200_at 69.11
12928 1416201_at 329.54
12034 1416202_at 1037.34
11826 1416203_at 354.91
14555 1416204_at 367.89
12091 1416205_at 177.43
20469 1416206_at 120.89
66826 1416207_at 380.09
59025 1416208_at 312.26
14661 1416209_at 3798.69
102462 1416210_at 520.97
19242 1416211_a_at 97
17149 1416212_at 629.2
20932 1416213_x_at 682.09
17217 1416214_at 94.86
53334 1416215_at 386.34
19707 1416216_at 185.94
NA 1416217_a_at 4463.54
NA 1416218_x_at 129.63
19921 1416219_at 3580.6
69019 1416220_at 988.69
14314 1416221_at 88.4
18194 1416222_at 1128.09
79566 1416223_at 201.14
22642 1416224_at 225.4
11522 1416225_at 9784.09
11867 1416226_at 264.51
NA 1416227_at 175.2
23988 1416228_at 323.09
54391 1416229_at 361.31
54391 1416230_at 390.4
234729 1416231_at 131.69
50913 1416232_at 60.69
54709 1416233_at 1755.6
98238 1416234_at 740.4
98238 1416235_at 279.86
14012 1416236_a_at 710.46
14012 1416237_at 225.4
21846 1416238_at 125.34
11898 1416239_at 4151.6
19177 1416240_at 2161.89
110379 1416241_at 458.06
67455 1416242_at 90.46
NA 1416243_a_at 1665.43
12785 1416244_a_at 1959.69
66077 1416245_at 1025.23
12721 1416246_a_at 90.46
53598 1416247_at 452.09
192185 1416248_at 1182.94
192185 1416249_at 543.63
12227 1416250_at 545.66
17219 1416251_at 118.86
106504 1416252_at 596.51
NA 1416253_at 107.94
80743 1416254_a_at 229.8
14612 1416255_at 123.11
22154 1416256_a_at 551.51
12334 1416257_at 505.09
21877 1416258_at 262.46
103737 1416259_at 179.6
56440 1416260_a_at 205.63
67226 1416261_at 815.31
67226 1416262_at 732.91
56325 1416263_at 79.86
56325 1416264_at 179.6
23830 1416265_at 170.77
18610 1416266_at 84.09
56367 1416267_at 153.34
23872 1416268_at 194.66
57423 1416269_at 2868.71
67710 1416270_at 400.63
64058 1416271_at 834.8
56692 1416272_at 533.43
21928 1416273_at 234.17
83429 1416274_at 144.69
171429 1416275_at 196.89
20102 1416276_a_at 2986.26
56040 1416277_a_at 4990.6
NA 1416278_a_at 2147.63
11764 1416279_at 454.17
50995 1416280_at 400.63
66840 1416281_at 608
19182 1416282_at 861.37
14450 1416283_at 344.09
68611 1416284_at 539.77
66377 1416285_at 1035.46
19736 1416286_at 81.91
19736 1416287_at 125.34
15502 1416288_at 2856.23
18822 1416289_at 320.97
23996 1416290_a_at 1365.09
23996 1416291_at 638.89
11757 1416292_at 1476.94
18028 1416293_at 120.89
NA 1416294_at 523
16186 1416295_a_at 84.09
16186 1416296_at 103.54
18489 1416297_s_at 97
17395 1416298_at 120.89
20419 1416299_at 73.37
18674 1416300_a_at 3609.69
13591 1416301_a_at 58.74
13591 1416302_at 60.69
56722 1416303_at 811.86
56722 1416304_at 629.2
98402 1416305_at 123.11
23844 1416306_at 66.91
11767 1416307_at 294.83
22235 1416308_at 1852.91
108907 1416309_at 75.6
108907 1416310_at 71.31
NA 1416311_s_at 125.34
104458 1416312_at 462.26
56772 1416313_at 92.69
56772 1416314_at 81.91
105501 1416315_at 327.46
26458 1416316_at 6980.43
70527 1416317_a_at 177.43
66222 1416318_at 127.49
11534 1416319_at 3022.37
317717 1416320_at 271
116847 1416321_s_at 205.63
116847 1416322_at 125.34
66989 1416323_at 153.34
66989 1416324_s_at 177.43
11571 1416325_at 58.74
12925 1416326_at 168.66
66155 1416327_at 961
11974 1416328_a_at 689.63
20430 1416329_at 557.2
12520 1416330_at 2338.77
18023 1416331_a_at 396.37
12696 1416332_at 107.94
13449 1416333_at 125.34
80707 1416334_at 131.69
17319 1416335_at 1465.29
20641 1416336_s_at 209.94
67530 1416337_at 1438.63
20405 1416338_at 192.51
19089 1416339_a_at 543.63
17159 1416340_a_at 1148.06
20021 1416341_at 346.31
21923 1416342_at 97
16784 1416343_a_at 2093.46
16784 1416344_at 3105.97
30058 1416345_at 778.49
30058 1416346_at 268.89
17283 1416347_at 282
17283 1416348_at 101.46
94065 1416349_at 525.06
118445 1416350_at 99.31
26395 1416351_at 533.43
106529 1416352_s_at 1418.14
22260 1416353_at 268.89
19655 1416354_at 173.11
19655 1416355_at 88.4
105446 1416356_at 205.63
84004 1416357_a_at 125.34
68294 1416358_at 146.89
170625 1416359_at 271
170625 1416360_at 192.51
13426 1416361_a_at 66.91
14228 1416362_a_at 992.37
NA 1416363_at 125.34
15516 1416364_at 2067.69
15516 1416365_at 3172
NA 1416366_at 1584.34
66117 1416367_at 474.69
14860 1416368_at 869.23
66631 1416369_at 478.8
22697 1416370_at 170.77
11815 1416371_at 149.03
19210 1416372_at 563.2
18041 1416373_at 689.63
55946 1416374_at 318.69
55946 1416375_at 288.31
69071 1416376_at 806.06
50996 1416377_at 120.89
59047 1416378_at 221
55991 1416379_at 97
17454 1416380_at 155.49
54683 1416381_a_at 1451.94
13032 1416382_at 811.86
18563 1416383_a_at 1306.34
59042 1416384_a_at 1248.2
17113 1416385_a_at 830.94
17113 1416386_a_at 373.91
117150 1416387_at 240.6
117150 1416388_at 135.94
105670 1416389_a_at 386.34
105670 1416390_at 107.94
71799 1416391_at 125.34
11984 1416392_a_at 1797.89
14791 1416393_at 978.8
12017 1416394_at 820.83
14923 1416395_at 413.17
69150 1416396_at 101.46
80889 1416397_at 103.54
80889 1416398_at 88.4
15369 1416399_a_at 563.2
66194 1416400_at 236.37
12521 1416401_at 706.66
56199 1416402_at 386.34
56199 1416403_at 214.34
20055 1416404_s_at 2878.54
12111 1416405_at 361.31
18611 1416406_at 168.66
18611 1416407_at 164.29
11430 1416408_at 4762.63
11430 1416409_at 3251.11
18476 1416410_at 125.34
14863 1416411_at 446.26
18201 1416412_at 125.34
26898 1416413_at 60.69
100952 1416414_at 116.66
51788 1416415_a_at 1202.8
14862 1416416_x_at 5227.8
66916 1416417_a_at 1720.17
57436 1416418_at 1192.31
57436 1416419_s_at 1972.8
20005 1416420_a_at 3458.46
20823 1416421_a_at 234.17
20823 1416422_a_at 196.89
20823 1416423_x_at 227.66
66905 1416424_at 340
19298 1416425_at 561.14
271457 1416426_at 943.74
12453 1416427_at 1876.11
59016 1416428_at 264.51
12359 1416429_a_at 5464.09
12359 1416430_at 6082.8
67951 1416431_at 157.77
170768 1416432_at 159.94
19891 1416433_at 120.89
12049 1416434_at 94.86
17000 1416435_at 474.69
56046 1416436_a_at 286.29
30957 1416437_a_at 112.34
67959 1416438_at 515.06
66422 1416439_at 413.17
53599 1416440_at 2624.71
54381 1416441_at 788.83
15936 1416442_at 344.09
56459 1416443_a_at 301.34
54326 1416444_at 2968.63
72722 1416445_at 503
69981 1416446_at 956.31
69981 1416447_at 1408.57
16434 1416448_at 258.14
20911 1416449_x_at 194.66
63856 1416450_at 107.94
63856 1416451_s_at 125.34
18242 1416452_at 5391.11
NA 1416453_x_at 1459.51
11475 1416454_s_at 212.11
12955 1416455_a_at 101.46
81600 1416456_a_at 79.86
51793 1416457_at 142.54
11841 1416458_at 170.77
11841 1416459_at 107.94
56727 1416460_at 92.69
53872 1416461_at 1842.6
53872 1416462_at 1241.63
53872 1416463_at 155.49
20533 1416464_at 90.46
30960 1416465_a_at 1121.63
30960 1416466_at 1378.29
13205 1416467_at 936.94
11668 1416468_at 7315.03
269593 1416469_at 185.94
103963 1416470_a_at 845.46
99712 1416471_at 1070.37
67043 1416472_at 710.46
56741 1416473_a_at 71.31
56741 1416474_at 64.89
56550 1416475_at 247.06
56550 1416476_a_at 1154.66
56550 1416477_at 535.71
17448 1416478_a_at 1804.91
66154 1416479_a_at 1466.49
NA 1416480_a_at 1401.17
56295 1416481_s_at 138.2
22129 1416482_at 110.06
22129 1416483_at 262.46
22129 1416484_at 170.77
53600 1416485_at 1677.89
13722 1416486_at 454.17
22601 1416487_a_at 201.14
12452 1416488_at 320.97
67073 1416489_at 394.26
66269 1416490_at 71.31
18223 1416491_at 155.49
12447 1416492_at 146.89
13200 1416493_at 957.69
NA 1416494_at 1215.97
NA 1416495_s_at 1033.69
67568 1416496_at 1182.94
12304 1416497_at 1211.03
19038 1416498_at 103.54
22428 1416499_a_at 365.74
83493 1416500_at 1018.4
18607 1416501_at 205.63
50907 1416502_a_at 549.63
17035 1416503_at 90.46
22241 1416504_at 179.6
15370 1416505_at 164.29
26443 1416506_at 1250.09
56530 1416507_at 62.94
66999 1416508_at 527.23
107358 1416509_at 689.63
66163 1416510_at 621.71
56699 1416511_a_at 199.03
26426 1416512_at 344.09
16779 1416513_at 107.94
14086 1416514_a_at 118.86
14086 1416515_at 127.49
14086 1416516_at 88.4
50767 1416517_at 303.51
171506 1416518_at 166.49
54217 1416519_at 3499.54
NA 1416520_x_at 1532.14
20364 1416521_at 359.11
14790 1416522_a_at 1129.63
19752 1416523_at 107.94
20747 1416524_at 980.69
20747 1416525_at 586.74
57320 1416526_a_at 1880.83
67844 1416527_at 297
73723 1416528_at 135.94
13730 1416529_at 81.91
18950 1416530_a_at 1351.69
14873 1416531_at 1384.69
100683 1416532_at 271
112406 1416533_at 356.89
19708 1416534_at 356.89
51812 1416535_at 149.03
68114 1416536_at 105.66
171508 1416537_at 505.09
22619 1416538_at 153.34
22619 1416539_at 273.31
15239 1416540_at 431.77
20480 1416541_at 348.43
21652 1416542_at 177.43
18024 1416543_at 590.69
14056 1416544_at 103.54
102193 1416545_at 266.89
19988 1416546_a_at 2516.89
66495 1416547_at 1035.46
58246 1416548_at 162.06
58246 1416549_at 188.11
58246 1416550_at 170.77
11938 1416551_at 920.17
434423 1416552_at 135.94
20892 1416553_at 417.4
54132 1416554_at 484.66
13663 1416555_at 1580.66
67125 1416556_at 3019
20624 1416557_a_at 207.74
17279 1416558_at 79.86
101867 1416559_at 175.2
114644 1416560_at 162.06
14415 1416561_at 58.74
14415 1416562_at 84.09
51797 1416563_at 203.46
20680 1416564_at 120.89
110323 1416565_at 3014.03
20901 1416566_at 621.71
67126 1416567_s_at 1858.11
56215 1416568_a_at 318.69
56456 1416569_at 258.14
28030 1416570_s_at 742.43
22032 1416571_at 116.66
17387 1416572_at 131.69
80294 1416573_at 120.89
268741 1416574_at 340
12544 1416575_at 114.63
12702 1416576_at 133.89
56438 1416577_a_at 1051.57
56438 1416578_at 350.57
17075 1416579_a_at 101.46
56424 1416580_a_at 503
140858 1416581_at 365.74
12015 1416582_a_at 190.29
12015 1416583_at 146.89
17160 1416584_at 181.83
56505 1416585_at 277.66
22685 1416586_at 84.09
22594 1416587_a_at 216.6
19275 1416588_at 229.8
20692 1416589_at 329.54
19376 1416590_a_at 175.2
19376 1416591_at 144.69
93692 1416592_at 537.83
93692 1416593_at 340
20377 1416594_at 116.66
64655 1416595_at 557.2
70129 1416596_at 127.49
15193 1416597_at 133.89
83396 1416598_at 107.94
83396 1416599_at 258.14
54720 1416600_a_at 392.29
54720 1416601_a_at 214.34
19365 1416602_a_at 90.46
19934 1416603_at 1125.09
66445 1416604_at 2446.29
52530 1416605_at 253.89
52530 1416606_s_at 458.06
70984 1416607_at 2592.37
80748 1416608_a_at 1465.29
80748 1416609_at 856.37
12725 1416610_a_at 344.09
24044 1416611_at 279.86
13078 1416612_at 99.31
13078 1416613_at 58.74
58521 1416614_at 131.69
53895 1416615_at 676.6
53895 1416616_s_at 632.91
68738 1416617_at 69.11
19044 1416618_at 185.94
74048 1416619_at 97
54380 1416620_at 157.77
16897 1416621_at 203.46
94254 1416622_at 181.83
21827 1416623_at 99.31
22186 1416624_a_at 9269.31
12258 1416625_at 3791.6
18778 1416626_at 127.49
20732 1416627_at 103.54
66836 1416628_at 466.51
20514 1416629_at 114.63
15903 1416630_at 1037.34
67489 1416631_at 166.49
17436 1416632_at 1215.97
68250 1416633_a_at 1160.2
68250 1416634_at 498.91
57319 1416635_at 288.31
19744 1416636_at 1301.97
20535 1416637_at 221
50524 1416638_at 81.91
56485 1416639_at 157.77
66240 1416640_at 86.2
16881 1416641_at 112.34
22070 1416642_a_at 9006.49
22070 1416643_at 86.2
20347 1416644_a_at 125.34
11576 1416645_a_at 75.6
11576 1416646_at 86.2
12039 1416647_at 811.86
13424 1416648_at 365.74
11699 1416649_at 6871.43
192658 1416650_at 62.94
29805 1416651_at 299.2
66695 1416652_at 71.31
20912 1416653_at 262.46
20530 1416654_at 183.83
59048 1416655_at 813.63
114584 1416656_at 207.74
11651 1416657_at 421.51
20378 1416658_at 86.2
13669 1416659_at 1190.46
13669 1416660_at 557.2
13669 1416661_at 256.03
192166 1416662_at 2144.37
66108 1416663_at 1466.49
107995 1416664_at 120.89
12850 1416665_at 555.26
20720 1416666_at 644.69
13595 1416667_at 2371.17
66736 1416668_at 613.71
17938 1416669_s_at 3132.29
84505 1416670_at 118.86
94178 1416671_a_at 256.03
94178 1416672_s_at 286.29
56175 1416673_at 105.66
19273 1416674_at 129.63
18799 1416675_s_at 114.63
16644 1416676_at 6702.54
11818 1416677_at 8406.46
26572 1416678_at 669.03
19299 1416679_at 4732.17
22215 1416680_at 746.03
22215 1416681_at 149.03
22215 1416682_at 144.69
140570 1416683_at 827.69
NA 1416684_at 563.2
NA 1416685_s_at 665.49
26432 1416686_at 97
26432 1416687_at 88.4
20616 1416688_at 73.37
22156 1416689_at 175.2
56055 1416690_at 264.51
56055 1416691_at 131.69
12812 1416692_at 151.17
14234 1416693_at 75.6
14626 1416694_at 73.37
12257 1416695_at 701.06
28106 1416696_at 545.66
13482 1416697_at 661.51
