Gene Probeset Intensity
22329 1415989_at 230.83
22334 1415990_at 2709.86
71765 1415991_a_at 788.89
56703 1415992_at 148.2
20775 1415993_at 359.94
13106 1415994_at 680.06
12368 1415995_at 634.29
56338 1415996_at 1426.94
56338 1415997_at 920.86
22333 1415998_at 1330.26
15213 1415999_at 133.09
18477 1416000_a_at 4863.37
72042 1416001_a_at 365.09
72042 1416002_x_at 198.26
18417 1416003_at 184.46
22629 1416004_at 1457.66
19179 1416005_at 1076.8
17242 1416006_at 172.77
20230 1416007_at 244.31
20230 1416008_at 255.34
56434 1416009_at 1145.57
13660 1416010_a_at 405.31
13660 1416011_x_at 303.46
13660 1416012_at 134.77
18807 1416013_at 717.71
24015 1416014_at 348.94
24015 1416015_s_at 452.63
21354 1416016_at 178.23
54161 1416017_at 300.43
13486 1416018_at 351.97
13486 1416019_at 204.4
11951 1416020_a_at 1300.09
16592 1416021_a_at 639.14
16592 1416022_at 243.57
14077 1416023_at 213.06
12462 1416024_x_at 1843.2
99571 1416025_at 78.8
269261 1416026_a_at 4091.34
18570 1416027_at 1649.71
15374 1416028_a_at 420.37
21847 1416029_at 289.83
17220 1416030_a_at 232.89
17220 1416031_s_at 230.83
68539 1416032_at 387.43
68539 1416033_at 114.74
12484 1416034_at 388.29
15251 1416035_at 242.14
14225 1416036_at 1165.26
12461 1416037_a_at 1747.51
56463 1416038_at 303.46
16007 1416039_x_at 159.94
67717 1416040_at 63.97
20393 1416041_at 992.66
50927 1416042_s_at 262.66
50927 1416043_at 75.66
14248 1416044_at 401.03
20587 1416045_a_at 456.2
66848 1416046_a_at 225.6
66848 1416047_at 71.11
54383 1416048_at 336.69
104174 1416049_at 107.43
20778 1416050_a_at 4979.17
12263 1416051_at 690.2
19139 1416052_at 435.6
16979 1416053_at 216.17
20103 1416054_at 6609.2
109959 1416055_at 59.23
104130 1416056_a_at 3989.57
104130 1416057_at 2524.2
11949 1416058_s_at 3651.06
27054 1416059_at 774.4
66687 1416060_at 749.4
66687 1416061_at 494.31
66687 1416062_at 205.31
66996 1416063_x_at 53.46
14828 1416064_a_at 4993.09
102334 1416065_a_at 592.4
12527 1416066_at 1438.11
15982 1416067_at 618.91
NA 1416068_at 628.57
56421 1416069_at 317.09
66942 1416070_a_at 281.89
66942 1416071_at 450.54
12490 1416072_at 315.77
445007 1416073_a_at 346.03
NA 1416074_a_at 4478.69
64010 1416075_at 196.86
NA 1416076_at 84.17
11535 1416077_at 494.97
110157 1416078_s_at 405.31
56443 1416079_a_at 634.29
11490 1416080_at 121.8
17125 1416081_at 175.86
19324 1416082_at 4356.8
22682 1416083_at 1745.46
22682 1416084_at 551.4
22682 1416085_s_at 2236.74
22022 1416086_at 1014.51
11769 1416087_at 393.4
NA 1416088_a_at 4781.43
20054 1416089_at 5139.77
68263 1416090_at 1813.57
17758 1416091_at 244.31
17758 1416092_a_at 256.77
66448 1416093_a_at 880.34
11502 1416094_at 865.03
66118 1416095_x_at 941.06
104799 1416096_at 341.03
192198 1416097_at 120.2
20974 1416098_at 139.91
NA 1416099_at 3217.89
55944 1416100_at 1014.51
50708 1416101_a_at 2373.86
22631 1416102_at 902.86
22631 1416103_at 270.06
24070 1416104_at 440.09
18115 1416105_at 1140.43
100087 1416106_at 418.83
18197 1416107_at 579.06
66111 1416108_a_at 816.83
71665 1416109_at 1058.29
67843 1416110_at 409.57
12522 1416111_at 140.86
12868 1416112_at 1795.29
14232 1416113_at 587.37
13602 1416114_at 318.66
50793 1416115_at 347.46
50793 1416116_at 174.29
50793 1416117_at 142.43
66949 1416118_at 136.57
22166 1416119_at 3087.23
20135 1416120_at 130.57
16948 1416121_at 124.49
12444 1416122_at 3180.57
12444 1416123_at 342.49
12444 1416124_at 148.2
14229 1416125_at 753.4
20017 1416126_at 146.54
13437 1416127_a_at 755.94
NA 1416128_at 195.31
74155 1416129_at 536.49
19122 1416130_at 747.86
76740 1416131_s_at 377.51
76740 1416132_at 204.4
76740 1416133_at 611.83
11803 1416134_at 170.43
11792 1416135_at 685.49
17390 1416136_at 133.09
11750 1416137_at 354.91
11750 1416138_at 1014.51
19693 1416139_at 114.74
72831 1416140_a_at 337.31
NA 1416141_a_at 9281.74
20104 1416142_at 602.31
11957 1416143_at 2818.37
13204 1416144_a_at 1601.26
13204 1416145_at 1413.09
15525 1416146_at 731.86
15525 1416147_at 236.69
114128 1416148_at 1914.94
50914 1416149_at 74.57
20383 1416150_a_at 2150.86
20383 1416151_at 503.31
20383 1416152_a_at 640.69
NA 1416153_at 1209.77
NA 1416154_at 90.43
15354 1416155_at 2360.06
22330 1416156_at 794.11
22330 1416157_at 138.34
11819 1416158_at 270.06
11819 1416159_at 448.34
11819 1416160_at 176.74
19357 1416161_at 723.89
19357 1416162_at 251.74
26891 1416163_at 592.94
23876 1416164_at 413.86
106572 1416165_at 517.57
53381 1416166_a_at 283.34
53381 1416167_at 545.43
20317 1416168_at 211.43
116913 1416169_at 63.97
68015 1416170_at 682.94
69612 1416171_at 683.74
64934 1416172_at 317.09
64934 1416173_at 174.29
26450 1416174_at 371.71
22335 1416175_a_at 2771.63
15289 1416176_at 1114.54
19656 1416177_at 912.91
27276 1416178_a_at 184.46
19684 1416179_a_at 1148.57
19684 1416180_a_at 223.4
67943 1416181_at 1295.23
57267 1416182_at 235.97
16832 1416183_a_at 652.6
15361 1416184_s_at 185.97
11532 1416185_a_at 2442.06
52830 1416186_at 1156.51
52830 1416187_s_at 1775.06
14667 1416188_at 1066.97
53421 1416189_a_at 1813.57
53421 1416190_a_at 185.97
53421 1416191_at 314.4
108124 1416192_at 220.49
12346 1416193_at 78.8
13120 1416194_at 472.03
19062 1416195_at 394.06
16785 1416196_at 87.4
20630 1416197_at 608.54
57314 1416198_at 270.06
16582 1416199_at 387.43
77125 1416200_at 329.57
12928 1416201_at 477.8
12034 1416202_at 883.2
