Gene Probeset Intensity
54130 1415873_a_at 659.5
24063 1415874_at 179.1
109163 1415875_at 36.2
27370 1415876_a_at 1394.4
22240 1415877_at 136.4
20133 1415878_at 100.3
67186 1415879_a_at 2212.4
16783 1415880_a_at 2734.6
66092 1415881_at 2213.2
66092 1415882_at 1296.1
67868 1415883_a_at 5.7
67868 1415884_at 127.3
12653 1415885_at 2002.3
27387 1415886_at 99.2
21787 1415887_at 1217.6
15191 1415888_at 330.2
22027 1415889_a_at 1581.9
23971 1415890_at 629.7
56451 1415891_at 1084.4
20397 1415892_at 59.8
20397 1415893_at 56.3
18606 1415894_at 460.4
NA 1415895_at 4186.5
NA 1415896_x_at 3377.6
56615 1415897_a_at 367.3
56615 1415898_at 16.8
16477 1415899_at 72.5
16590 1415900_a_at 64.2
26433 1415901_at 354
110695 1415902_at 11.5
105727 1415903_at 1502
16956 1415904_at 126.6
19692 1415905_at 24.4
19241 1415906_at 3556
12445 1415907_at 197.6
22110 1415908_at 1225.3
20867 1415909_at 576.4
109006 1415910_s_at 269.7
16210 1415911_at 2509.6
NA 1415912_a_at 801.1
NA 1415913_at 45.2
15384 1415914_at 698.8
104721 1415915_at 663
108156 1415916_a_at 260.6
108156 1415917_at 111.2
21991 1415918_a_at 1919.1
18146 1415919_at 1068
83410 1415920_at 866.2
29820 1415921_a_at 52.2
17357 1415922_s_at 928.1
17984 1415923_at 3038
21958 1415924_at 27.4
18226 1415925_a_at 180
18226 1415926_at 192
11464 1415927_at 46.2
67443 1415928_a_at 1554
67443 1415929_at 1386.6
67443 1415930_a_at 899.2
16002 1415931_at 48.4
11981 1415932_x_at 1147.6
12858 1415933_a_at 3715
108679 1415934_at 477.7
64074 1415935_at 33.9
29815 1415936_at 193.1
18571 1415937_s_at 244.9
20730 1415938_at 17.2
14264 1415939_at 115.8
100494 1415940_at 351.8
100494 1415941_s_at 210.6
110954 1415942_at 2000
20969 1415943_at 37
20969 1415944_at 37.1
17218 1415945_at 21.1
14755 1415946_at 408.7
NA 1415947_at 401.6
433375 1415948_at 298.9
12876 1415949_at 6525.5
23980 1415950_a_at 2213.4
14230 1415951_at 84.6
13728 1415952_at 285.6
13728 1415953_s_at 172.3
NA 1415954_at 9.5
19118 1415955_x_at 102
18555 1415956_a_at 877
18114 1415957_a_at 892.7
20528 1415958_at 64.5
20528 1415959_at 26.2
17523 1415960_at 56.3
64294 1415961_at 4317.5
68135 1415962_at 990.2
56258 1415963_at 745.4
20249 1415964_at 1551.6
20249 1415965_at 216.2
17995 1415966_a_at 984.8
17995 1415967_at 986.2
16483 1415968_a_at 183.8
16483 1415969_s_at 17
12864 1415970_at 3109.8
17118 1415971_at 1013.8
17118 1415972_at 702
17118 1415973_at 675.9
26396 1415974_at 233
52502 1415975_at 283.2
52502 1415976_a_at 139.7
71780 1415977_at 244.9
22152 1415978_at 639.4
19989 1415979_x_at 2069.7
67942 1415980_at 610.4
80517 1415981_at 435.1
80517 1415982_at 156.9
18826 1415983_at 46
11364 1415984_at 527.4
101943 1415985_at 555.6
12727 1415986_at 508.7
110611 1415987_at 254.3
110611 1415988_at 94.5
22329 1415989_at 157.6
22334 1415990_at 1968
71765 1415991_a_at 1729.1
56703 1415992_at 166.8
20775 1415993_at 441.1
13106 1415994_at 67.4
12368 1415995_at 90
56338 1415996_at 194.1
56338 1415997_at 140.2
22333 1415998_at 1454
15213 1415999_at 234.9
18477 1416000_a_at 1181.7
72042 1416001_a_at 478.3
72042 1416002_x_at 152.9
18417 1416003_at 1147.3
22629 1416004_at 3125.9
19179 1416005_at 631.1
17242 1416006_at 173.3
20230 1416007_at 263.6
20230 1416008_at 250.6
56434 1416009_at 2813.9
13660 1416010_a_at 96.5
13660 1416011_x_at 102.8
13660 1416012_at 7
18807 1416013_at 859.6
24015 1416014_at 157.7
24015 1416015_s_at 399.5
21354 1416016_at 33.2
54161 1416017_at 626.6
13486 1416018_at 318
13486 1416019_at 93.9
11951 1416020_a_at 514.7
16592 1416021_a_at 2099.3
16592 1416022_at 859.7
14077 1416023_at 339.9
12462 1416024_x_at 2121
99571 1416025_at 4.7
269261 1416026_a_at 831
18570 1416027_at 441.3
15374 1416028_a_at 232.9
21847 1416029_at 87.3
17220 1416030_a_at 71.1
17220 1416031_s_at 91.5
68539 1416032_at 194.8
68539 1416033_at 46.4
12484 1416034_at 125.9
15251 1416035_at 253.8
14225 1416036_at 1101.9
12461 1416037_a_at 954.9
56463 1416038_at 283.6
16007 1416039_x_at 15
67717 1416040_at 4.5
20393 1416041_at 299
50927 1416042_s_at 55.5
50927 1416043_at 1.5
14248 1416044_at 387.9
20587 1416045_a_at 262.4
66848 1416046_a_at 211.4
66848 1416047_at 13.4
54383 1416048_at 325.8
104174 1416049_at 71.1
20778 1416050_a_at 203.3
12263 1416051_at 19.6
19139 1416052_at 335.4
16979 1416053_at 388.8
20103 1416054_at 1888.9
109959 1416055_at 7.5
104130 1416056_a_at 1474
104130 1416057_at 1151.2
11949 1416058_s_at 2220.7
27054 1416059_at 631.1
66687 1416060_at 284.7
66687 1416061_at 194.3
66687 1416062_at 56
66996 1416063_x_at 0.7
14828 1416064_a_at 1815.4
102334 1416065_a_at 153.8
12527 1416066_at 358.7
15982 1416067_at 209.9
NA 1416068_at 270.8
56421 1416069_at 716.4
66942 1416070_a_at 72.5
66942 1416071_at 170.4
12490 1416072_at 85.6
445007 1416073_a_at 207.3
NA 1416074_a_at 1818.5
64010 1416075_at 85.6
NA 1416076_at 11.8
11535 1416077_at 29.5
110157 1416078_s_at 355.2
56443 1416079_a_at 613.8
11490 1416080_at 79.8
17125 1416081_at 81.8
19324 1416082_at 2928.9
22682 1416083_at 1204.9
22682 1416084_at 107.5
22682 1416085_s_at 999.8
22022 1416086_at 137.5
11769 1416087_at 500
NA 1416088_a_at 919
20054 1416089_at 979.5
68263 1416090_at 1238.9
17758 1416091_at 790.5
17758 1416092_a_at 812.1
66448 1416093_a_at 322.5
11502 1416094_at 369.9
66118 1416095_x_at 377.4
104799 1416096_at 274.7
192198 1416097_at 163.7
20974 1416098_at 687.7
NA 1416099_at 1269
55944 1416100_at 523.6
50708 1416101_a_at 687.4
22631 1416102_at 2313.4
22631 1416103_at 421
24070 1416104_at 210.3
18115 1416105_at 230.4
100087 1416106_at 107.4
18197 1416107_at 2519.6
66111 1416108_a_at 195.9
71665 1416109_at 493.3
67843 1416110_at 280.9
12522 1416111_at 388.6
12868 1416112_at 2610.6
14232 1416113_at 660.9
13602 1416114_at 5457.7
50793 1416115_at 128.2
50793 1416116_at 98.9
50793 1416117_at 68.2
66949 1416118_at 240.7
22166 1416119_at 791
20135 1416120_at 19.6
16948 1416121_at 51
12444 1416122_at 207.4
12444 1416123_at 14.8
12444 1416124_at 9.4
14229 1416125_at 264.9
20017 1416126_at 110.4
13437 1416127_a_at 204.1
NA 1416128_at 71.4
74155 1416129_at 262.7
19122 1416130_at 3205.9
76740 1416131_s_at 402.7
76740 1416132_at 178.2
76740 1416133_at 757.9
11803 1416134_at 1810.1
11792 1416135_at 258.1
17390 1416136_at 134
11750 1416137_at 191
11750 1416138_at 308
19693 1416139_at 56.4
72831 1416140_a_at 877
NA 1416141_a_at 4827.9
20104 1416142_at 162.5
11957 1416143_at 1968.3
13204 1416144_a_at 1154.9
13204 1416145_at 636.8
15525 1416146_at 197.7
15525 1416147_at 572
114128 1416148_at 508.6
50914 1416149_at 2168.4
20383 1416150_a_at 467
20383 1416151_at 195.6
20383 1416152_a_at 493
NA 1416153_at 1540.4
NA 1416154_at 43.1
15354 1416155_at 428
22330 1416156_at 301.2
22330 1416157_at 40.4
11819 1416158_at 165.1
11819 1416159_at 286.1
11819 1416160_at 113.4
19357 1416161_at 981.5
19357 1416162_at 250.1
26891 1416163_at 281.7
23876 1416164_at 118.7
106572 1416165_at 556.1
53381 1416166_a_at 123.1
53381 1416167_at 174.1
20317 1416168_at 138.9
116913 1416169_at 8.8
68015 1416170_at 310.4
69612 1416171_at 330.5
64934 1416172_at 101.5
64934 1416173_at 80.8
26450 1416174_at 169.5
22335 1416175_a_at 1315.5
15289 1416176_at 715.2
19656 1416177_at 362.1
27276 1416178_a_at 2663.1
19684 1416179_a_at 473.8
19684 1416180_a_at 220.3
67943 1416181_at 802.9
57267 1416182_at 144.7
16832 1416183_a_at 2207.6
15361 1416184_s_at 665.3
11532 1416185_a_at 518
52830 1416186_at 198.7
52830 1416187_s_at 404.4
14667 1416188_at 267.3
53421 1416189_a_at 348.4
53421 1416190_a_at 87.1
53421 1416191_at 343.2
108124 1416192_at 194.1
12346 1416193_at 6.3
13120 1416194_at 50.5
19062 1416195_at 393.3
16785 1416196_at 2.1
20630 1416197_at 459.2
57314 1416198_at 231
16582 1416199_at 233.4
77125 1416200_at 619.2
12928 1416201_at 263.2
12034 1416202_at 328.6
11826 1416203_at 30.4
14555 1416204_at 143.3
12091 1416205_at 160.3
20469 1416206_at 67.3
66826 1416207_at 279.6
59025 1416208_at 447.6
14661 1416209_at 1408.3
102462 1416210_at 381.5
19242 1416211_a_at 731.2
17149 1416212_at 190.9
20932 1416213_x_at 139.1
17217 1416214_at 107.6
53334 1416215_at 298.1
19707 1416216_at 196.1
NA 1416217_a_at 1720.8
NA 1416218_x_at 235.1
19921 1416219_at 2410.3
69019 1416220_at 1124
14314 1416221_at 192
18194 1416222_at 355.5
79566 1416223_at 381.8
22642 1416224_at 72.8
11522 1416225_at 45.7
11867 1416226_at 136.8
NA 1416227_at 4.5
23988 1416228_at 631
54391 1416229_at 248.7
54391 1416230_at 323.1
234729 1416231_at 64.4
50913 1416232_at 285.3
54709 1416233_at 1576
98238 1416234_at 584.2
98238 1416235_at 381.7
14012 1416236_a_at 13.9
14012 1416237_at 30.2
21846 1416238_at 28.2
11898 1416239_at 239.1
19177 1416240_at 796.5
110379 1416241_at 168.2
67455 1416242_at 251.2
NA 1416243_a_at 875.5
12785 1416244_a_at 1170.5
66077 1416245_at 469.5
12721 1416246_a_at 245.3
53598 1416247_at 666.3
192185 1416248_at 367.1
192185 1416249_at 133.1
12227 1416250_at 189
17219 1416251_at 49.8
106504 1416252_at 364.5
NA 1416253_at 767.6
80743 1416254_a_at 166.3
14612 1416255_at 35.7
22154 1416256_a_at 2967
12334 1416257_at 385.9
21877 1416258_at 5.4
103737 1416259_at 59.9
56440 1416260_a_at 433.1
67226 1416261_at 256.8
67226 1416262_at 257.6
56325 1416263_at 156.7
56325 1416264_at 44.7
23830 1416265_at 94.7
18610 1416266_at 91
56367 1416267_at 917.2
23872 1416268_at 390.6
57423 1416269_at 969.2
67710 1416270_at 542.8
64058 1416271_at 88.5
56692 1416272_at 491.7
21928 1416273_at 73.2
83429 1416274_at 109.4
171429 1416275_at 71.3
20102 1416276_a_at 2595.8
56040 1416277_a_at 4328.2
NA 1416278_a_at 770
11764 1416279_at 849.6
50995 1416280_at 1151
66840 1416281_at 554.3
19182 1416282_at 787
14450 1416283_at 159.1
68611 1416284_at 415.2
66377 1416285_at 904.5
19736 1416286_at 1013
19736 1416287_at 629.5
15502 1416288_at 1356.5
18822 1416289_at 132.3
23996 1416290_a_at 508.6
23996 1416291_at 417
11757 1416292_at 499.8
18028 1416293_at 85.7
NA 1416294_at 240.9
16186 1416295_a_at 21
16186 1416296_at 9.8
18489 1416297_s_at 68.9
17395 1416298_at 60.6
20419 1416299_at 14.1
18674 1416300_a_at 4181.5
13591 1416301_a_at 46.4
13591 1416302_at 41.3
56722 1416303_at 447.3
56722 1416304_at 258.6
98402 1416305_at 122.6
23844 1416306_at 1.4
11767 1416307_at 554.2
22235 1416308_at 285.8
108907 1416309_at 42.3
108907 1416310_at 16.9
NA 1416311_s_at 325.5
104458 1416312_at 279
56772 1416313_at 1650.6
56772 1416314_at 51.8
105501 1416315_at 424.6
26458 1416316_at 100.6
70527 1416317_a_at 181.4
66222 1416318_at 105
11534 1416319_at 260.5
317717 1416320_at 94.5
116847 1416321_s_at 180.7
116847 1416322_at 7.1
66989 1416323_at 143.2
66989 1416324_s_at 124
11571 1416325_at 30.9
12925 1416326_at 97.8
66155 1416327_at 350.4
11974 1416328_a_at 376.4
20430 1416329_at 525.2
12520 1416330_at 3204.1
18023 1416331_a_at 1149.5
12696 1416332_at 577.5
13449 1416333_at 101.4
80707 1416334_at 83.7
17319 1416335_at 1338.6
20641 1416336_s_at 216.8
67530 1416337_at 775.5
20405 1416338_at 156.4
19089 1416339_a_at 325.1
17159 1416340_a_at 351.7
20021 1416341_at 265.3
21923 1416342_at 46
16784 1416343_a_at 219.1
16784 1416344_at 246.2
30058 1416345_at 263.4
30058 1416346_at 76
17283 1416347_at 228.1
17283 1416348_at 70.5
94065 1416349_at 278.4
118445 1416350_at 144.9
26395 1416351_at 1368.8
106529 1416352_s_at 1552.4
22260 1416353_at 248.6
19655 1416354_at 293.4
19655 1416355_at 48.9
105446 1416356_at 146
84004 1416357_a_at 139.9
68294 1416358_at 91
170625 1416359_at 213.2
170625 1416360_at 258
13426 1416361_a_at 830.9
14228 1416362_a_at 269.5
NA 1416363_at 86.6
15516 1416364_at 2487.7
15516 1416365_at 2638.2
NA 1416366_at 1815.1
66117 1416367_at 304.9
14860 1416368_at 212.8
66631 1416369_at 426.6
22697 1416370_at 145.3
11815 1416371_at 1722.9
19210 1416372_at 849
18041 1416373_at 478.5
55946 1416374_at 88
55946 1416375_at 120.7
69071 1416376_at 48.4
50996 1416377_at 129.6
59047 1416378_at 67.3
55991 1416379_at 92.9
17454 1416380_at 11.3
54683 1416381_a_at 818.5
13032 1416382_at 141.3
18563 1416383_a_at 438.9
59042 1416384_a_at 565.1
17113 1416385_a_at 757.2
17113 1416386_a_at 322.4
117150 1416387_at 588.4
117150 1416388_at 105.7
105670 1416389_a_at 131.3
105670 1416390_at 80
71799 1416391_at 51.5
11984 1416392_a_at 5492.8
14791 1416393_at 242.1
12017 1416394_at 533.1
14923 1416395_at 457.7
69150 1416396_at 85.5
80889 1416397_at 87.6
80889 1416398_at 45.5
15369 1416399_a_at 437.2
66194 1416400_at 106.6
12521 1416401_at 508.1
56199 1416402_at 231
56199 1416403_at 188.1
20055 1416404_s_at 1820.4
12111 1416405_at 246.2
18611 1416406_at 1290.1
18611 1416407_at 1871.6
11430 1416408_at 726.9
11430 1416409_at 780.8
18476 1416410_at 190.9
14863 1416411_at 37.2
18201 1416412_at 149.7
26898 1416413_at 10
100952 1416414_at 7
51788 1416415_a_at 1433
14862 1416416_x_at 1313.4
66916 1416417_a_at 721.8
57436 1416418_at 1971.6
57436 1416419_s_at 3581.1
20005 1416420_a_at 4417.5
20823 1416421_a_at 126.4
20823 1416422_a_at 265.9
20823 1416423_x_at 162.7
66905 1416424_at 122.4
19298 1416425_at 288.6
271457 1416426_at 1189.5
12453 1416427_at 2527.2
59016 1416428_at 279.8
12359 1416429_a_at 479.3
12359 1416430_at 321.1
67951 1416431_at 2.3
170768 1416432_at 178.9
19891 1416433_at 62.9
12049 1416434_at 39.4
17000 1416435_at 163.4
56046 1416436_a_at 294.8
30957 1416437_a_at 482.3
67959 1416438_at 635.3
66422 1416439_at 106.7
53599 1416440_at 683.7
54381 1416441_at 259.8
15936 1416442_at 68.9
56459 1416443_a_at 650
54326 1416444_at 61.3
72722 1416445_at 366.5
69981 1416446_at 1072.7
69981 1416447_at 2263
16434 1416448_at 186
20911 1416449_x_at 35.4
63856 1416450_at 55.7
63856 1416451_s_at 78.4
18242 1416452_at 850.9
NA 1416453_x_at 857.7
11475 1416454_s_at 493
12955 1416455_a_at 577.6
81600 1416456_a_at 16.8
51793 1416457_at 106.3
11841 1416458_at 202.6
11841 1416459_at 163.5
56727 1416460_at 33
53872 1416461_at 891.1
53872 1416462_at 949.2
53872 1416463_at 170.9
20533 1416464_at 39.8
30960 1416465_a_at 1320.1
30960 1416466_at 1557.8
13205 1416467_at 309.9
11668 1416468_at 797.7
269593 1416469_at 306.9
103963 1416470_a_at 674
99712 1416471_at 459.7
67043 1416472_at 345.7
56741 1416473_a_at 336.5
56741 1416474_at 240
56550 1416475_at 205.6
56550 1416476_a_at 1616.1
56550 1416477_at 827.5
17448 1416478_a_at 2729.1
66154 1416479_a_at 225.9
NA 1416480_a_at 609.1
56295 1416481_s_at 762.8
22129 1416482_at 395.1
22129 1416483_at 2649.4
22129 1416484_at 1735.9
53600 1416485_at 751.6
13722 1416486_at 383
22601 1416487_a_at 24.4
12452 1416488_at 273.9
67073 1416489_at 79.7
66269 1416490_at 14
18223 1416491_at 195.8
12447 1416492_at 114.2
13200 1416493_at 645.6
NA 1416494_at 1019.3
NA 1416495_s_at 643.3
67568 1416496_at 3431.3
12304 1416497_at 113.2
19038 1416498_at 52.6
22428 1416499_a_at 1018.8
83493 1416500_at 903.9
18607 1416501_at 168.9
50907 1416502_a_at 318
17035 1416503_at 413.4
22241 1416504_at 110.6
15370 1416505_at 243.4
26443 1416506_at 684.9
56530 1416507_at 16.4
66999 1416508_at 691.3
107358 1416509_at 638.2
66163 1416510_at 361.2
56699 1416511_a_at 121.1
26426 1416512_at 163.5
16779 1416513_at 76.4
14086 1416514_a_at 1459.8
14086 1416515_at 280.4
14086 1416516_at 31.3
50767 1416517_at 312.5
171506 1416518_at 3.7
54217 1416519_at 1467
NA 1416520_x_at 597.4
20364 1416521_at 1483
14790 1416522_a_at 1111.3
19752 1416523_at 11
20747 1416524_at 935.4
20747 1416525_at 814.3
57320 1416526_a_at 832.4
67844 1416527_at 33.6
73723 1416528_at 522.5
13730 1416529_at 39.5
18950 1416530_a_at 380.8
14873 1416531_at 297.5
100683 1416532_at 446.9
112406 1416533_at 657.7
19708 1416534_at 652.5
51812 1416535_at 290.9
68114 1416536_at 201.8
171508 1416537_at 522.8
22619 1416538_at 62.5
22619 1416539_at 75.2
15239 1416540_at 692.3
20480 1416541_at 91.8
21652 1416542_at 261.6
18024 1416543_at 193.5
14056 1416544_at 61.4
102193 1416545_at 327.1
19988 1416546_a_at 2492.7
66495 1416547_at 781
58246 1416548_at 199.5
58246 1416549_at 184.7
58246 1416550_at 222
11938 1416551_at 3756
434423 1416552_at 29.8
20892 1416553_at 42.4
54132 1416554_at 123.2
13663 1416555_at 673.7
67125 1416556_at 425.4
20624 1416557_a_at 313.4
17279 1416558_at 1
101867 1416559_at 26.9
114644 1416560_at 114.9
14415 1416561_at 2937.4
14415 1416562_at 767.2
51797 1416563_at 456.7
20680 1416564_at 49
110323 1416565_at 1613.8
20901 1416566_at 457.1
67126 1416567_s_at 228.2
56215 1416568_a_at 303.1
56456 1416569_at 104.1
28030 1416570_s_at 246.5
22032 1416571_at 25.2
17387 1416572_at 77.4
80294 1416573_at 56.8
268741 1416574_at 215.7
12544 1416575_at 13.1
12702 1416576_at 75.6
56438 1416577_a_at 1254.7
56438 1416578_at 703.3
17075 1416579_a_at 9.5
56424 1416580_a_at 921.2
140858 1416581_at 252.4
12015 1416582_a_at 265.1
12015 1416583_at 125.5
17160 1416584_at 37.9
56505 1416585_at 186.5
22685 1416586_at 256.7
22594 1416587_a_at 142.2
19275 1416588_at 1145.9
20692 1416589_at 3304.3
19376 1416590_a_at 93.9
19376 1416591_at 197.7
93692 1416592_at 175.1
93692 1416593_at 183.2
20377 1416594_at 7
64655 1416595_at 209.9
70129 1416596_at 8.4
15193 1416597_at 112.5
83396 1416598_at 159.4
83396 1416599_at 136.9
54720 1416600_a_at 298.1
54720 1416601_a_at 176.2
19365 1416602_a_at 63.6
19934 1416603_at 320.2
66445 1416604_at 1488.6
52530 1416605_at 142.9
52530 1416606_s_at 197.8
70984 1416607_at 142.8
80748 1416608_a_at 320.5
80748 1416609_at 517.6
12725 1416610_a_at 836.5
24044 1416611_at 302
13078 1416612_at 51.4
13078 1416613_at 25.5
58521 1416614_at 1392.5
53895 1416615_at 303.3
53895 1416616_s_at 236.7
68738 1416617_at 210.8
19044 1416618_at 126.2
74048 1416619_at 168.7
54380 1416620_at 208.8
16897 1416621_at 510.7
94254 1416622_at 130.3
21827 1416623_at 37.2
22186 1416624_a_at 4114.2
12258 1416625_at 157.6
18778 1416626_at 3.4
20732 1416627_at 61.4
66836 1416628_at 300.1
20514 1416629_at 9.1
15903 1416630_at 239.4
67489 1416631_at 115.6
17436 1416632_at 244.7
68250 1416633_a_at 460.8
68250 1416634_at 174.4
57319 1416635_at 142
19744 1416636_at 2014.9
20535 1416637_at 227.9
50524 1416638_at 383.5
56485 1416639_at 106.2
66240 1416640_at 66
16881 1416641_at 144.6
22070 1416642_a_at 6308.5
22070 1416643_at 28.2
20347 1416644_a_at 7.2
11576 1416645_a_at 0.9
11576 1416646_at 3.8
12039 1416647_at 173.4
13424 1416648_at 1490.7
11699 1416649_at 26.6
192658 1416650_at 0.5
29805 1416651_at 242.1
66695 1416652_at 18.5
20912 1416653_at 221.6
20530 1416654_at 153.1
59048 1416655_at 344.2
114584 1416656_at 94.9
11651 1416657_at 614.2
20378 1416658_at 85.4
13669 1416659_at 1003.6
13669 1416660_at 289.5
13669 1416661_at 53.7
192166 1416662_at 38.9
66108 1416663_at 826.2
107995 1416664_at 72.1
12850 1416665_at 394.7
20720 1416666_at 2739.3
13595 1416667_at 170.6
66736 1416668_at 644.8
17938 1416669_s_at 1439.3
84505 1416670_at 84.4
94178 1416671_a_at 349.6
94178 1416672_s_at 277.2
56175 1416673_at 28.8
19273 1416674_at 177.9
18799 1416675_s_at 84.7
16644 1416676_at 1.9
11818 1416677_at 116.3
26572 1416678_at 693.3
19299 1416679_at 708.8
22215 1416680_at 667.4
22215 1416681_at 82.6
22215 1416682_at 142.6
140570 1416683_at 154.5
NA 1416684_at 325.3
NA 1416685_s_at 238.7
26432 1416686_at 107.8
26432 1416687_at 49.6
20616 1416688_at 2042.3
22156 1416689_at 110.8
56055 1416690_at 223.6
56055 1416691_at 280.7
12812 1416692_at 301.3
14234 1416693_at 61.1
14626 1416694_at 10.5
12257 1416695_at 93
28106 1416696_at 157.4
13482 1416697_at 3
54124 1416698_a_at 67.6
67388 1416699_at 869
74194 1416700_at 141.2
74194 1416701_at 151.8
20713 1416702_at 280.4
26416 1416703_at 548.2
26416 1416704_at 181.3
66646 1416705_at 214.9
66646 1416706_at 144.2
67037 1416707_a_at 6.5
52857 1416708_a_at 259.8
83485 1416709_a_at 337.3
67564 1416710_at 481.8
21375 1416711_at 41
18624 1416712_at 266.6
