Gene Probeset Intensity
54161 1415670_at 774.8204266
11972 1415671_at 603.5681641
57437 1415672_at 1008.634134
100678 1415673_at 75.51024107
60409 1415674_a_at 211.3186265
13481 1415675_at 57.71206932
19173 1415676_a_at 340.8559345
52585 1415677_at 31.06195343
19042 1415678_at 1330.788363
66340 1415679_at 657.401521
17222 1415680_at 677.2914827
94067 1415681_at 499.1976059
65246 1415682_at 11.09768708
18107 1415683_at 1254.499439
11793 1415684_at 70.11586212
76784 1415685_at 44.26080925
68365 1415686_at 291.0690955
19156 1415687_a_at 952.5990713
67128 1415688_at 816.7998766
72739 1415689_s_at 94.40626782
94064 1415690_at 18.48220721
13383 1415691_at 1211.373507
12330 1415692_s_at 1876.283376
67819 1415693_at 163.4833451
22375 1415694_at 16.74998193
26440 1415695_at 575.1310861
20224 1415696_at 1445.283382
23881 1415697_at 389.8548099
105348 1415698_at 115.0230293
209318 1415699_a_at 1594.62067
67437 1415700_a_at 575.3353917
65019 1415701_x_at 4839.49931
13016 1415702_a_at 1621.760709
59026 1415703_at 186.1553533
321022 1415704_a_at 1358.476365
66818 1415705_at 132.6156557
12847 1415706_at 733.5811216
99152 1415707_at 441.3623632
544752 1415708_at 714.2257573
107338 1415709_s_at 139.019258
231430 1415710_at 183.4146246
211673 1415711_at 471.1925478
NA 1415712_at 128.4137097
27225 1415713_a_at 309.4831899
66618 1415714_a_at 547.2973208
68366 1415715_at 246.7843473
57294 1415716_a_at 19979.74196
66743 1415717_at 83.72043903
50724 1415718_at 717.3932601
74252 1415719_s_at 98.03112322
66591 1415720_s_at 64.66617269
74763 1415721_a_at 88.43604911
66201 1415722_a_at 151.4925216
217869 1415723_at 3248.071037
12540 1415724_a_at 459.3423995
106298 1415725_at 73.46571558
81702 1415726_at 206.0151739
246703 1415727_at 422.2099178
54196 1415728_at 13.7536328
18607 1415729_at 118.1581818
269061 1415730_at 420.1199775
52477 1415731_at 70.19648889
193742 1415732_at 136.9625894
68512 1415733_a_at 203.5900072
19349 1415734_at 1071.84449
13194 1415735_at 129.5970699
56612 1415736_at 265.8962973
54391 1415737_at 695.280676
66073 1415738_at 151.3058935
68035 1415739_at 1303.986348
19184 1415740_at 88.26403227
21982 1415741_at 714.2047932
11993 1415742_at 86.93880064
15184 1415743_at 117.5767883
14976 1415744_at 1018.042317
13185 1415745_a_at 657.6439643
71722 1415746_at 110.5864185
66878 1415747_s_at 1073.992818
59288 1415748_a_at 119.9488008
54170 1415749_a_at 851.0154148
213773 1415750_at 13.81838252
15441 1415751_at 539.7239626
407819 1415752_at 629.3548099
216169 1415753_at 523.721886
69833 1415754_at 107.4522793
66589 1415755_a_at 301.997667
20615 1415756_a_at 175.1153035
107338 1415757_at 18.75138612
72313 1415758_at 176.6823423
68576 1415759_a_at 285.7437914
11927 1415760_s_at 117.2513184
68836 1415761_at 17.64680627
68836 1415762_x_at 47.21047807
76799 1415763_a_at 376.655168
70579 1415764_at 1380.896168
68693 1415765_at 25.22655424
20333 1415766_at 36.50732627
228994 1415767_at 168.8669898
67615 1415768_a_at 259.8919569
16396 1415769_at 304.5666666
83669 1415770_at 161.1022336
17975 1415771_at 368.9600438
17975 1415772_at 448.6869594
17975 1415773_at 78.94402749
58523 1415774_at 29.45156255
245688 1415775_at 3519.982498
11671 1415776_at 40.32205271
18946 1415777_at 8.113203172
56397 1415778_at 487.638836
11465 1415779_s_at 8562.330569
67416 1415780_a_at 81.4511111
NA 1415781_a_at 11059.69224
NA 1415782_at 1894.850471
65114 1415783_at 1395.239699
65114 1415784_at 10.13636586
12469 1415785_a_at 242.7491768
109820 1415786_at 11.85461066
14376 1415787_at 64.40456794
79560 1415788_at 1248.030823
NA 1415789_a_at 16.85444401
79560 1415790_at 56.944415
80751 1415791_at 344.9872314
24105 1415792_at 210.0888462
103711 1415793_at 60.41513546
20729 1415794_a_at 997.9671631
20729 1415795_at 72.55260837
23994 1415796_at 3445.064981
12305 1415797_at 12.58119871
12305 1415798_at 8.501985114
60321 1415799_at 297.6405241
14609 1415800_at 6.691747189
14609 1415801_at 9.746336868
20501 1415802_at 156.5162935
20312 1415803_at 12.14416291
20312 1415804_at 13.81838252
109791 1415805_at 9.583257088
18791 1415806_at 9.485215681
20382 1415807_s_at 26.54800874
21984 1415808_at 9.709564841
21984 1415809_at 6.780130374
18140 1415810_at 15.80758377
18140 1415811_at 10.36772037
227753 1415812_at 48.05244577
11800 1415813_at 424.3629839
11966 1415814_at 188.8226428
19720 1415815_at 10.36250976
12468 1415816_at 2147.497669
12468 1415817_s_at 399.6671507
11749 1415818_at 115.8632546
51792 1415819_a_at 39.29267688
53610 1415820_x_at 662.4816615
20320 1415821_at 177.2863576
20250 1415822_at 360.0876311
20250 1415823_at 9.727767319
20250 1415824_at 9.845781341
104318 1415825_s_at 73.33198975
108664 1415826_at 105.9790154
28146 1415827_a_at 3787.209461
28146 1415828_a_at 2599.171618
98386 1415829_at 1302.418724
26429 1415830_at 103.8608074
21762 1415831_at 374.3831325
11609 1415832_at 6.313781831
NA 1415833_x_at 13135.71199
67603 1415834_at 367.5721775
18776 1415835_at 6.86674802
56454 1415836_at 10.9296607
16612 1415837_at 11.31216133
56442 1415838_at 277.2129376
18148 1415839_a_at 3311.081209
68801 1415840_at 717.5032433
13427 1415841_at 523.3758501
56716 1415842_at 29.40259076
56716 1415843_at 13.63393441
20983 1415844_at 6.681108365
20983 1415845_at 10.79135782
16833 1415846_a_at 6.484529396
16833 1415847_at 8.554863592
18775 1415848_at 16.05811893
16765 1415849_s_at 314.2804559
19414 1415850_at 2956.30321
23918 1415851_a_at 4753.897494
23918 1415852_at 1412.405442
23854 1415853_at 19.11341423
17311 1415854_at 7.218297346
17311 1415855_at 8.030244886
13723 1415856_at 9.756262213
13723 1415857_at 19.82100787
56347 1415858_at 1433.476681
56347 1415859_at 998.806199
NA 1415860_at 656.006763
22178 1415861_at 6.823151632
22178 1415862_at 9.438732538
13690 1415863_at 718.7378397
12183 1415864_at 67.69844603
12183 1415865_s_at 415.3621803
101869 1415866_at 91.22632759
12464 1415867_at 2924.564901
12464 1415868_at 11.90888859
21849 1415869_a_at 351.0939712
12321 1415870_at 71.75521325
21810 1415871_at 9.964341964
59013 1415872_at 1581.808701
54130 1415873_a_at 365.3372796
24063 1415874_at 17.4176752
109163 1415875_at 9.402503804
27370 1415876_a_at 922.2833814
22240 1415877_at 9.954348401
20133 1415878_at 663.1867855
67186 1415879_a_at 3542.497673
16783 1415880_a_at 2208.211694
66092 1415881_at 182.2847589
66092 1415882_at 1937.182809
67868 1415883_a_at 8.1754375
67868 1415884_at 33.45167091
12653 1415885_at 9.868694579
27387 1415886_at 37.38800975
21787 1415887_at 334.9304436
15191 1415888_at 192.0279246
22027 1415889_a_at 319.7727438
23971 1415890_at 233.7833875
56451 1415891_at 700.550002
20397 1415892_at 10.70267213
20397 1415893_at 7.520362839
18606 1415894_at 8.820154187
NA 1415895_at 435.046893
NA 1415896_x_at 410.0576909
56615 1415897_a_at 36.812674
56615 1415898_at 7.599400289
16477 1415899_at 10.0487325
16590 1415900_a_at 8.017466603
26433 1415901_at 40.27849614
110695 1415902_at 9.999645608
105727 1415903_at 94.96369719
16956 1415904_at 10.14158306
19692 1415905_at 12.06534386
19241 1415906_at 4733.145248
12445 1415907_at 22.41201191
22110 1415908_at 295.3358202
20867 1415909_at 40.58493138
109006 1415910_s_at 173.6407767
16210 1415911_at 109.5273593
NA 1415912_a_at 729.5007014
NA 1415913_at 147.3673089
15384 1415914_at 2737.530228
104721 1415915_at 519.9706728
108156 1415916_a_at 896.7681516
108156 1415917_at 97.0315396
21991 1415918_a_at 142.2776265
18146 1415919_at 13.23853283
83410 1415920_at 543.9125477
29820 1415921_a_at 8.740953066
17357 1415922_s_at 87.04402563
17984 1415923_at 9.262204778
21958 1415924_at 6.39442922
18226 1415925_a_at 1024.382921
18226 1415926_at 945.7833815
11464 1415927_at 9.721691786
67443 1415928_a_at 911.1566585
67443 1415929_at 83.0085354
67443 1415930_a_at 1737.348509
16002 1415931_at 10.70535838
11981 1415932_x_at 15.79293522
12858 1415933_a_at 2919.678074
108679 1415934_at 342.5690955
64074 1415935_at 8.60189404
29815 1415936_at 1087.699356
18571 1415937_s_at 33.90793668
20730 1415938_at 9.351122784
14264 1415939_at 10.61212494
100494 1415940_at 493.7534912
100494 1415941_s_at 224.8487674
110954 1415942_at 1223.843739
20969 1415943_at 54.85708123
20969 1415944_at 36.68454438
17218 1415945_at 43.22071264
14755 1415946_at 101.3693928
NA 1415947_at 70.42751033
433375 1415948_at 148.3351206
12876 1415949_at 7.864375764
23980 1415950_a_at 917.976274
14230 1415951_at 7.328483353
13728 1415952_at 169.5709879
13728 1415953_s_at 21.57229725
NA 1415954_at 6.34118132
19118 1415955_x_at 33.02298627
18555 1415956_a_at 11.82440515
18114 1415957_a_at 14.24938791
20528 1415958_at 10.88222263
20528 1415959_at 18.04820186
17523 1415960_at 10.41637559
64294 1415961_at 107.9078577
68135 1415962_at 4083.829303
56258 1415963_at 564.1470813
20249 1415964_at 4143.060378
20249 1415965_at 288.4625114
17995 1415966_a_at 1460.969019
17995 1415967_at 315.35481
16483 1415968_a_at 22.48634352
16483 1415969_s_at 7.875780099
12864 1415970_at 260.8529211
17118 1415971_at 464.6226065
17118 1415972_at 130.3120534
17118 1415973_at 100.4129802
26396 1415974_at 198.2709359
52502 1415975_at 96.59778278
52502 1415976_a_at 13.11314124
71780 1415977_at 42.51961899
22152 1415978_at 7.326019819
19989 1415979_x_at 7836.519745
67942 1415980_at 119.0753151
80517 1415981_at 491.6934256
80517 1415982_at 38.27145022
18826 1415983_at 4119.27595
11364 1415984_at 482.8869232
101943 1415985_at 420.238706
12727 1415986_at 167.0288943
110611 1415987_at 403.7751025
110611 1415988_at 10.17384547
22329 1415989_at 17.31678212
22334 1415990_at 770.6052924
71765 1415991_a_at 1304.778546
56703 1415992_at 37.47579091
20775 1415993_at 62.53841386
13106 1415994_at 8.289246699
12368 1415995_at 293.2478041
56338 1415996_at 5263.997651
56338 1415997_at 14.81636168
22333 1415998_at 220.3548423
15213 1415999_at 9.686684203
18477 1416000_a_at 400.5837914
72042 1416001_a_at 487.7907834
72042 1416002_x_at 70.89804397
18417 1416003_at 7.066802105
22629 1416004_at 320.4214155
19179 1416005_at 526.3669185
17242 1416006_at 9.410003333
20230 1416007_at 1175.666887
20230 1416008_at 921.0572843
56434 1416009_at 77.5860881
13660 1416010_a_at 2073.997687
13660 1416011_x_at 110.7107267
13660 1416012_at 56.13552162
18807 1416013_at 79.04035442
24015 1416014_at 390.2614781
24015 1416015_s_at 498.2791908
21354 1416016_at 699.360669
54161 1416017_at 34.42116035
13486 1416018_at 582.3669968
13486 1416019_at 29.81761844
11951 1416020_a_at 68.83430247
16592 1416021_a_at 10.05828645
16592 1416022_at 5.689979414
14077 1416023_at 8.425129426
