Gene Probeset Intensity
54161 1415670_at 228.54
11972 1415671_at 534.91
57437 1415672_at 1055.74
100678 1415673_at 135.43
60409 1415674_a_at 401.66
13481 1415675_at 220.06
19173 1415676_a_at 1474.2
52585 1415677_at 388.14
19042 1415678_at 999.4
66340 1415679_at 1210.94
17222 1415680_at 221.29
94067 1415681_at 495.51
65246 1415682_at 169.26
18107 1415683_at 868.17
11793 1415684_at 273.66
76784 1415685_at 451.97
68365 1415686_at 328
19156 1415687_a_at 2972.97
67128 1415688_at 1194.26
72739 1415689_s_at 227.09
94064 1415690_at 1126.06
13383 1415691_at 438.89
12330 1415692_s_at 1458.97
67819 1415693_at 360.4
22375 1415694_at 258.6
26440 1415695_at 1385.77
20224 1415696_at 878
23881 1415697_at 303.23
105348 1415698_at 263
209318 1415699_a_at 432.97
67437 1415700_a_at 1159.94
65019 1415701_x_at 5619.89
13016 1415702_a_at 786.6
59026 1415703_at 482
321022 1415704_a_at 997.74
66818 1415705_at 371.63
12847 1415706_at 963.17
99152 1415707_at 316.06
544752 1415708_at 259.31
107338 1415709_s_at 294.57
231430 1415710_at 272.23
211673 1415711_at 640.49
NA 1415712_at 228.54
27225 1415713_a_at 611.34
66618 1415714_a_at 1082.2
68366 1415715_at 349.06
57294 1415716_a_at 4636.23
66743 1415717_at 327.14
50724 1415718_at 397.74
74252 1415719_s_at 460.83
66591 1415720_s_at 266.51
74763 1415721_a_at 278.8
66201 1415722_a_at 458.03
217869 1415723_at 1001.83
12540 1415724_a_at 1390.66
106298 1415725_at 237.63
81702 1415726_at 449.57
246703 1415727_at 678.06
54196 1415728_at 245.71
18607 1415729_at 433.66
269061 1415730_at 349.86
52477 1415731_at 250.74
193742 1415732_at 465.91
68512 1415733_a_at 1972.4
19349 1415734_at 1102.26
13194 1415735_at 588.54
56612 1415736_at 1099.74
54391 1415737_at 876.69
66073 1415738_at 425.37
68035 1415739_at 266.51
19184 1415740_at 678.86
21982 1415741_at 427.66
11993 1415742_at 207.03
