Gene Probeset Intensity
109791 1415805_at 16
18791 1415806_at 180
20382 1415807_s_at 1185
21984 1415808_at 8
21984 1415809_at 8
18140 1415810_at 793
18140 1415811_at 174
227753 1415812_at 239
11800 1415813_at 696
11966 1415814_at 976
19720 1415815_at 14
12468 1415816_at 3000
12468 1415817_s_at 1254
11749 1415818_at 297
51792 1415819_a_at 1058
53610 1415820_x_at 1358
20320 1415821_at 817
20250 1415822_at 3609
20250 1415823_at 786
20250 1415824_at 27
104318 1415825_s_at 440
108664 1415826_at 671
28146 1415827_a_at 1208
28146 1415828_a_at 536
98386 1415829_at 715
26429 1415830_at 167
21762 1415831_at 1608
11609 1415832_at 106
NA 1415833_x_at 12568
67603 1415834_at 481
18776 1415835_at 6
56454 1415836_at 123
16612 1415837_at 7
56442 1415838_at 1792
18148 1415839_a_at 4877
68801 1415840_at 876
13427 1415841_at 1240
56716 1415842_at 121
56716 1415843_at 17
20983 1415844_at 94
20983 1415845_at 321
16833 1415846_a_at 6
16833 1415847_at 14
18775 1415848_at 48
16765 1415849_s_at 13364
19414 1415850_at 157
23918 1415851_a_at 1740
23918 1415852_at 2766
23854 1415853_at 110
17311 1415854_at 9
17311 1415855_at 211
13723 1415856_at 142
13723 1415857_at 221
56347 1415858_at 2054
56347 1415859_at 1007
NA 1415860_at 1914
22178 1415861_at 12
22178 1415862_at 8
13690 1415863_at 4009
12183 1415864_at 331
12183 1415865_s_at 522
101869 1415866_at 79
12464 1415867_at 2721
12464 1415868_at 36
21849 1415869_a_at 2928
12321 1415870_at 1293
21810 1415871_at 273
59013 1415872_at 5196
54130 1415873_a_at 826
24063 1415874_at 247
109163 1415875_at 35
27370 1415876_a_at 9624
22240 1415877_at 1860
20133 1415878_at 704
67186 1415879_a_at 12565
16783 1415880_a_at 1541
66092 1415881_at 384
66092 1415882_at 692
67868 1415883_a_at 9
67868 1415884_at 51
12653 1415885_at 184
27387 1415886_at 85
21787 1415887_at 1182
15191 1415888_at 917
22027 1415889_a_at 1148
23971 1415890_at 1003
56451 1415891_at 1020
20397 1415892_at 112
20397 1415893_at 15
18606 1415894_at 100
NA 1415895_at 2252
NA 1415896_x_at 1836
56615 1415897_a_at 379
56615 1415898_at 7
16477 1415899_at 10
16590 1415900_a_at 30
26433 1415901_at 284
110695 1415902_at 9
105727 1415903_at 262
16956 1415904_at 262
19692 1415905_at 15
19241 1415906_at 11649
12445 1415907_at 553
22110 1415908_at 412
20867 1415909_at 467
109006 1415910_s_at 414
16210 1415911_at 441
NA 1415912_a_at 3827
NA 1415913_at 102
15384 1415914_at 5304
104721 1415915_at 1259
108156 1415916_a_at 736
108156 1415917_at 166
21991 1415918_a_at 2990
18146 1415919_at 545
83410 1415920_at 825
29820 1415921_a_at 23
17357 1415922_s_at 4214
17984 1415923_at 2652
21958 1415924_at 7
18226 1415925_a_at 330
18226 1415926_at 374
11464 1415927_at 2246
67443 1415928_a_at 1283
67443 1415929_at 1460
67443 1415930_a_at 941
16002 1415931_at 28
11981 1415932_x_at 424
12858 1415933_a_at 2571
108679 1415934_at 408
64074 1415935_at 156
29815 1415936_at 91
18571 1415937_s_at 44
20730 1415938_at 9
14264 1415939_at 24
100494 1415940_at 142
100494 1415941_s_at 61
110954 1415942_at 8894
20969 1415943_at 281
20969 1415944_at 158
17218 1415945_at 473
14755 1415946_at 218
NA 1415947_at 185
433375 1415948_at 60
12876 1415949_at 2404
23980 1415950_a_at 4315
14230 1415951_at 339
13728 1415952_at 222
13728 1415953_s_at 186
NA 1415954_at 7
19118 1415955_x_at 97
18555 1415956_a_at 290
18114 1415957_a_at 227
20528 1415958_at 51
20528 1415959_at 54
17523 1415960_at 13
64294 1415961_at 985
68135 1415962_at 2428
56258 1415963_at 620
20249 1415964_at 119
20249 1415965_at 20
17995 1415966_a_at 704
17995 1415967_at 816
16483 1415968_a_at 79
16483 1415969_s_at 7
12864 1415970_at 2872
17118 1415971_at 4768
17118 1415972_at 2220
17118 1415973_at 3254
26396 1415974_at 678
52502 1415975_at 476
52502 1415976_a_at 208
71780 1415977_at 335
22152 1415978_at 1619
19989 1415979_x_at 6462
67942 1415980_at 1966
80517 1415981_at 251
80517 1415982_at 140
18826 1415983_at 70
11364 1415984_at 732
101943 1415985_at 969
12727 1415986_at 740
110611 1415987_at 565
110611 1415988_at 45
22329 1415989_at 174
22334 1415990_at 2272
71765 1415991_a_at 2256
56703 1415992_at 138
20775 1415993_at 1039
13106 1415994_at 11
12368 1415995_at 273
56338 1415996_at 406
56338 1415997_at 141
22333 1415998_at 1679
15213 1415999_at 330
18477 1416000_a_at 2907
72042 1416001_a_at 669
72042 1416002_x_at 325
18417 1416003_at 30
22629 1416004_at 2232
19179 1416005_at 510
17242 1416006_at 3437
20230 1416007_at 284
20230 1416008_at 392
56434 1416009_at 1275
13660 1416010_a_at 292
13660 1416011_x_at 189
13660 1416012_at 54
18807 1416013_at 273
24015 1416014_at 442
24015 1416015_s_at 601
21354 1416016_at 27
54161 1416017_at 309
13486 1416018_at 93
13486 1416019_at 70
11951 1416020_a_at 1238
16592 1416021_a_at 3689
16592 1416022_at 1473
14077 1416023_at 151
12462 1416024_x_at 3172
99571 1416025_at 12
269261 1416026_a_at 6456
18570 1416027_at 982
15374 1416028_a_at 1990
21847 1416029_at 39
17220 1416030_a_at 507
17220 1416031_s_at 614
68539 1416032_at 141
68539 1416033_at 17
12484 1416034_at 4411
15251 1416035_at 246
14225 1416036_at 1652
12461 1416037_a_at 2949
56463 1416038_at 379
16007 1416039_x_at 133
67717 1416040_at 8
20393 1416041_at 157
50927 1416042_s_at 1062
50927 1416043_at 63
14248 1416044_at 428
20587 1416045_a_at 739
66848 1416046_a_at 26
66848 1416047_at 10
54383 1416048_at 705
104174 1416049_at 89
20778 1416050_a_at 155
12263 1416051_at 19
19139 1416052_at 331
16979 1416053_at 230
20103 1416054_at 8655
109959 1416055_at 5
104130 1416056_a_at 3125
104130 1416057_at 1654
11949 1416058_s_at 3264
27054 1416059_at 524
66687 1416060_at 231
66687 1416061_at 252
66687 1416062_at 49
66996 1416063_x_at 6
14828 1416064_a_at 4033
102334 1416065_a_at 566
12527 1416066_at 303
15982 1416067_at 518
NA 1416068_at 693
56421 1416069_at 171
66942 1416070_a_at 202
66942 1416071_at 339
12490 1416072_at 190
445007 1416073_a_at 702
NA 1416074_a_at 10103
64010 1416075_at 125
NA 1416076_at 357
11535 1416077_at 21
110157 1416078_s_at 806
56443 1416079_a_at 702
11490 1416080_at 22
17125 1416081_at 100
19324 1416082_at 3743
22682 1416083_at 1462
22682 1416084_at 284
22682 1416085_s_at 1818
22022 1416086_at 107
11769 1416087_at 350
NA 1416088_a_at 7449
20054 1416089_at 6800
68263 1416090_at 1202
17758 1416091_at 356
17758 1416092_a_at 324
66448 1416093_a_at 753
11502 1416094_at 310
66118 1416095_x_at 1182
104799 1416096_at 269
192198 1416097_at 37
20974 1416098_at 70
NA 1416099_at 5194
55944 1416100_at 1188
50708 1416101_a_at 207
22631 1416102_at 1716
22631 1416103_at 194
24070 1416104_at 254
18115 1416105_at 670
100087 1416106_at 209
18197 1416107_at 2146
66111 1416108_a_at 429
71665 1416109_at 342
67843 1416110_at 237
12522 1416111_at 27
12868 1416112_at 2555
14232 1416113_at 442
13602 1416114_at 271
50793 1416115_at 302
50793 1416116_at 34
50793 1416117_at 27
66949 1416118_at 542
22166 1416119_at 3082
20135 1416120_at 580
16948 1416121_at 976
12444 1416122_at 3786
12444 1416123_at 276
12444 1416124_at 26
14229 1416125_at 317
20017 1416126_at 176
13437 1416127_a_at 560
NA 1416128_at 81
74155 1416129_at 200
19122 1416130_at 188
76740 1416131_s_at 102
76740 1416132_at 47
76740 1416133_at 278
11803 1416134_at 262
11792 1416135_at 1205
17390 1416136_at 743
11750 1416137_at 29
11750 1416138_at 151
19693 1416139_at 23
72831 1416140_a_at 733
NA 1416141_a_at 16668
20104 1416142_at 449
11957 1416143_at 2536
13204 1416144_a_at 1396
13204 1416145_at 2457
15525 1416146_at 683
15525 1416147_at 275
114128 1416148_at 366
50914 1416149_at 49
20383 1416150_a_at 2129
20383 1416151_at 495
20383 1416152_a_at 1106
NA 1416153_at 1017
NA 1416154_at 15
15354 1416155_at 3057
22330 1416156_at 468
22330 1416157_at 23
11819 1416158_at 210
11819 1416159_at 820
11819 1416160_at 152
19357 1416161_at 1120
19357 1416162_at 147
26891 1416163_at 636
23876 1416164_at 275
106572 1416165_at 289
53381 1416166_a_at 193
53381 1416167_at 942
20317 1416168_at 514
116913 1416169_at 7
68015 1416170_at 269
69612 1416171_at 1290
64934 1416172_at 243
64934 1416173_at 49
26450 1416174_at 157
22335 1416175_a_at 1895
15289 1416176_at 1877
19656 1416177_at 1511
27276 1416178_a_at 37
19684 1416179_a_at 365
19684 1416180_a_at 482
67943 1416181_at 1471
57267 1416182_at 106
16832 1416183_a_at 1439
15361 1416184_s_at 468
11532 1416185_a_at 1917
52830 1416186_at 311
52830 1416187_s_at 375
14667 1416188_at 32
53421 1416189_a_at 1393
53421 1416190_a_at 63
53421 1416191_at 239
108124 1416192_at 69
12346 1416193_at 12
13120 1416194_at 13
19062 1416195_at 141
16785 1416196_at 9
20630 1416197_at 1464
57314 1416198_at 408
16582 1416199_at 45
77125 1416200_at 8
12928 1416201_at 474
12034 1416202_at 774
11826 1416203_at 98
14555 1416204_at 20
12091 1416205_at 88
20469 1416206_at 111
66826 1416207_at 343
59025 1416208_at 586
14661 1416209_at 524
102462 1416210_at 665
19242 1416211_a_at 1414
17149 1416212_at 1659
20932 1416213_x_at 135
17217 1416214_at 690
53334 1416215_at 113
19707 1416216_at 273
NA 1416217_a_at 12834
NA 1416218_x_at 336
19921 1416219_at 8856
69019 1416220_at 1342
14314 1416221_at 2907
18194 1416222_at 459
79566 1416223_at 200
22642 1416224_at 198
11522 1416225_at 29
11867 1416226_at 302
NA 1416227_at 37
23988 1416228_at 528
54391 1416229_at 221
54391 1416230_at 302
234729 1416231_at 30
50913 1416232_at 47
54709 1416233_at 2791
98238 1416234_at 1384
98238 1416235_at 258
14012 1416236_a_at 16
14012 1416237_at 15
21846 1416238_at 38
11898 1416239_at 38
19177 1416240_at 3557
110379 1416241_at 599
67455 1416242_at 83
NA 1416243_a_at 5642
12785 1416244_a_at 4083
66077 1416245_at 701
12721 1416246_a_at 131
53598 1416247_at 487
192185 1416248_at 291
192185 1416249_at 84
12227 1416250_at 478
17219 1416251_at 1026
106504 1416252_at 815
NA 1416253_at 577
80743 1416254_a_at 251
14612 1416255_at 34
22154 1416256_a_at 10222
12334 1416257_at 454
21877 1416258_at 262
103737 1416259_at 62
56440 1416260_a_at 236
67226 1416261_at 180
67226 1416262_at 64
56325 1416263_at 10
56325 1416264_at 59
23830 1416265_at 72
18610 1416266_at 12
56367 1416267_at 222
23872 1416268_at 383
57423 1416269_at 2756
67710 1416270_at 1185
64058 1416271_at 117
56692 1416272_at 923
21928 1416273_at 41
83429 1416274_at 20
171429 1416275_at 74
20102 1416276_a_at 8934
56040 1416277_a_at 9447
NA 1416278_a_at 3257
11764 1416279_at 609
50995 1416280_at 1528
66840 1416281_at 840
19182 1416282_at 1518
14450 1416283_at 354
68611 1416284_at 818
66377 1416285_at 1635
19736 1416286_at 57
19736 1416287_at 40
15502 1416288_at 2583
18822 1416289_at 111
23996 1416290_a_at 1047
23996 1416291_at 687
11757 1416292_at 596
18028 1416293_at 45
NA 1416294_at 346
16186 1416295_a_at 15
16186 1416296_at 26
18489 1416297_s_at 13
17395 1416298_at 66
20419 1416299_at 619
18674 1416300_a_at 5177
13591 1416301_a_at 213
13591 1416302_at 166
56722 1416303_at 510
56722 1416304_at 268
98402 1416305_at 99
23844 1416306_at 7
11767 1416307_at 447
22235 1416308_at 904
108907 1416309_at 839
108907 1416310_at 14
NA 1416311_s_at 242
104458 1416312_at 594
56772 1416313_at 2049
56772 1416314_at 25
105501 1416315_at 211
26458 1416316_at 35
70527 1416317_a_at 37
66222 1416318_at 8
11534 1416319_at 170
317717 1416320_at 60
116847 1416321_s_at 15
116847 1416322_at 14
66989 1416323_at 83
66989 1416324_s_at 174
11571 1416325_at 6
12925 1416326_at 250
66155 1416327_at 828
11974 1416328_a_at 582
20430 1416329_at 900
12520 1416330_at 1530
18023 1416331_a_at 389
12696 1416332_at 258
13449 1416333_at 50
80707 1416334_at 35
17319 1416335_at 4309
20641 1416336_s_at 821
67530 1416337_at 558
20405 1416338_at 317
19089 1416339_a_at 420
17159 1416340_a_at 304
20021 1416341_at 638
21923 1416342_at 640
16784 1416343_a_at 22
16784 1416344_at 151
30058 1416345_at 515
30058 1416346_at 127
17283 1416347_at 211
17283 1416348_at 58
94065 1416349_at 706
118445 1416350_at 35
26395 1416351_at 317
106529 1416352_s_at 2207
22260 1416353_at 216
19655 1416354_at 954
19655 1416355_at 136
105446 1416356_at 309
84004 1416357_a_at 84
68294 1416358_at 126
170625 1416359_at 430
170625 1416360_at 49
13426 1416361_a_at 62
14228 1416362_a_at 683
NA 1416363_at 57
15516 1416364_at 5203
15516 1416365_at 5427
NA 1416366_at 1778
66117 1416367_at 314
14860 1416368_at 366
66631 1416369_at 214
22697 1416370_at 359
11815 1416371_at 276
19210 1416372_at 340
18041 1416373_at 116
55946 1416374_at 155
55946 1416375_at 141
69071 1416376_at 138
50996 1416377_at 108
59047 1416378_at 71
55991 1416379_at 281
17454 1416380_at 37
54683 1416381_a_at 421
13032 1416382_at 180
18563 1416383_a_at 98
59042 1416384_a_at 972
17113 1416385_a_at 195
17113 1416386_a_at 118
117150 1416387_at 155
117150 1416388_at 29
105670 1416389_a_at 458
105670 1416390_at 145
71799 1416391_at 98
11984 1416392_a_at 3867
14791 1416393_at 1200
12017 1416394_at 795
14923 1416395_at 311
69150 1416396_at 17
80889 1416397_at 59
80889 1416398_at 18
15369 1416399_a_at 523
66194 1416400_at 211
12521 1416401_at 108
56199 1416402_at 176
56199 1416403_at 56
20055 1416404_s_at 8992
12111 1416405_at 1102
18611 1416406_at 556
18611 1416407_at 681
11430 1416408_at 305
11430 1416409_at 168
18476 1416410_at 1336
14863 1416411_at 76
18201 1416412_at 89
26898 1416413_at 7
100952 1416414_at 227
51788 1416415_a_at 7465
14862 1416416_x_at 204
66916 1416417_a_at 1842
57436 1416418_at 268
57436 1416419_s_at 763
20005 1416420_a_at 9119
20823 1416421_a_at 381
20823 1416422_a_at 97
20823 1416423_x_at 101
66905 1416424_at 166
19298 1416425_at 364
271457 1416426_at 505
12453 1416427_at 2836
59016 1416428_at 294
12359 1416429_a_at 300
12359 1416430_at 448
67951 1416431_at 246
170768 1416432_at 57
19891 1416433_at 411
12049 1416434_at 10
17000 1416435_at 68
56046 1416436_a_at 99
30957 1416437_a_at 63
67959 1416438_at 1385
66422 1416439_at 539
53599 1416440_at 1100
54381 1416441_at 54
15936 1416442_at 229
56459 1416443_a_at 1164
54326 1416444_at 75
72722 1416445_at 465
69981 1416446_at 144
69981 1416447_at 145
16434 1416448_at 397
20911 1416449_x_at 38
63856 1416450_at 32
63856 1416451_s_at 69
18242 1416452_at 1309
NA 1416453_x_at 5125
11475 1416454_s_at 1289
12955 1416455_a_at 33
81600 1416456_a_at 17
51793 1416457_at 1674
11841 1416458_at 223
11841 1416459_at 145
56727 1416460_at 11
53872 1416461_at 2726
53872 1416462_at 2332
53872 1416463_at 194
20533 1416464_at 103
30960 1416465_a_at 1308
30960 1416466_at 1452
13205 1416467_at 1094
11668 1416468_at 52
269593 1416469_at 251
103963 1416470_a_at 1303
99712 1416471_at 460
67043 1416472_at 440
56741 1416473_a_at 761
56741 1416474_at 212
56550 1416475_at 162
56550 1416476_a_at 1378
56550 1416477_at 1148
17448 1416478_a_at 2753
66154 1416479_a_at 445
NA 1416480_a_at 343
56295 1416481_s_at 162
22129 1416482_at 335
22129 1416483_at 3208
22129 1416484_at 1418
53600 1416485_at 1602
13722 1416486_at 663
22601 1416487_a_at 99
12452 1416488_at 815
67073 1416489_at 104
66269 1416490_at 7
18223 1416491_at 99
12447 1416492_at 123
13200 1416493_at 1953
NA 1416494_at 938
NA 1416495_s_at 939
67568 1416496_at 3042
12304 1416497_at 311
19038 1416498_at 818
22428 1416499_a_at 467
83493 1416500_at 321
18607 1416501_at 337
50907 1416502_a_at 261
17035 1416503_at 594
22241 1416504_at 53
15370 1416505_at 79
26443 1416506_at 1586
56530 1416507_at 12
66999 1416508_at 1339
107358 1416509_at 1099
66163 1416510_at 455
56699 1416511_a_at 182
26426 1416512_at 285
16779 1416513_at 61
14086 1416514_a_at 2707
14086 1416515_at 69
14086 1416516_at 36
50767 1416517_at 97
171506 1416518_at 13
54217 1416519_at 8384
NA 1416520_x_at 4676
20364 1416521_at 1382
14790 1416522_a_at 2956
19752 1416523_at 22
20747 1416524_at 726
20747 1416525_at 273
57320 1416526_a_at 1862
67844 1416527_at 34
73723 1416528_at 970
13730 1416529_at 500
18950 1416530_a_at 359
14873 1416531_at 627
100683 1416532_at 1023
112406 1416533_at 512
19708 1416534_at 966
51812 1416535_at 477
68114 1416536_at 288
171508 1416537_at 173
22619 1416538_at 12
22619 1416539_at 17
15239 1416540_at 354
20480 1416541_at 69
21652 1416542_at 75
18024 1416543_at 111
14056 1416544_at 1451
102193 1416545_at 167
19988 1416546_a_at 9055
66495 1416547_at 629
58246 1416548_at 46
58246 1416549_at 68
58246 1416550_at 93
11938 1416551_at 779
434423 1416552_at 22
20892 1416553_at 284
54132 1416554_at 307
13663 1416555_at 740
67125 1416556_at 1036
20624 1416557_a_at 513
17279 1416558_at 282
101867 1416559_at 151
114644 1416560_at 9
14415 1416561_at 146
14415 1416562_at 29
51797 1416563_at 833
20680 1416564_at 48
110323 1416565_at 2333
20901 1416566_at 946
67126 1416567_s_at 2086
56215 1416568_a_at 730
56456 1416569_at 403
28030 1416570_s_at 170
22032 1416571_at 66
17387 1416572_at 164
80294 1416573_at 31
268741 1416574_at 236
12544 1416575_at 88
12702 1416576_at 57
56438 1416577_a_at 2330
56438 1416578_at 911
17075 1416579_a_at 317
56424 1416580_a_at 1660
140858 1416581_at 525
12015 1416582_a_at 168
12015 1416583_at 145
17160 1416584_at 16
56505 1416585_at 336
22685 1416586_at 84
22594 1416587_a_at 258
19275 1416588_at 85
20692 1416589_at 4087
19376 1416590_a_at 420
19376 1416591_at 604
93692 1416592_at 81
93692 1416593_at 87
20377 1416594_at 114
64655 1416595_at 536
70129 1416596_at 21
15193 1416597_at 112
83396 1416598_at 297
83396 1416599_at 49
54720 1416600_a_at 351
54720 1416601_a_at 34
19365 1416602_a_at 46
19934 1416603_at 1699
66445 1416604_at 2674
52530 1416605_at 288
52530 1416606_s_at 927
70984 1416607_at 229
80748 1416608_a_at 299
80748 1416609_at 480
12725 1416610_a_at 148
24044 1416611_at 239
13078 1416612_at 66
13078 1416613_at 8
58521 1416614_at 2374
53895 1416615_at 594
53895 1416616_s_at 280
68738 1416617_at 123
19044 1416618_at 212
74048 1416619_at 16
54380 1416620_at 148
16897 1416621_at 1270
94254 1416622_at 51
21827 1416623_at 100
22186 1416624_a_at 16361
12258 1416625_at 150
18778 1416626_at 13
20732 1416627_at 39
66836 1416628_at 699
20514 1416629_at 55
15903 1416630_at 1023
67489 1416631_at 93
17436 1416632_at 88
68250 1416633_a_at 818
68250 1416634_at 586
57319 1416635_at 92
19744 1416636_at 2144
20535 1416637_at 191
50524 1416638_at 221
56485 1416639_at 24
66240 1416640_at 27
16881 1416641_at 603
22070 1416642_a_at 13591
22070 1416643_at 8
20347 1416644_a_at 29
11576 1416645_a_at 6
11576 1416646_at 12
12039 1416647_at 152
13424 1416648_at 2099
11699 1416649_at 9
192658 1416650_at 7
29805 1416651_at 182
66695 1416652_at 44
20912 1416653_at 114
20530 1416654_at 60
59048 1416655_at 221
114584 1416656_at 867
11651 1416657_at 1039
20378 1416658_at 145
13669 1416659_at 1108
13669 1416660_at 336
13669 1416661_at 61
192166 1416662_at 39
66108 1416663_at 1276
107995 1416664_at 925
12850 1416665_at 540
20720 1416666_at 1318
13595 1416667_at 182
66736 1416668_at 551
17938 1416669_s_at 3823
84505 1416670_at 10
94178 1416671_a_at 80
94178 1416672_s_at 113
56175 1416673_at 15
19273 1416674_at 114
18799 1416675_s_at 112
16644 1416676_at 7
11818 1416677_at 15
26572 1416678_at 1478
19299 1416679_at 650
22215 1416680_at 640
22215 1416681_at 49
22215 1416682_at 34
140570 1416683_at 711
NA 1416684_at 1446
NA 1416685_s_at 1826
26432 1416686_at 476
26432 1416687_at 560
20616 1416688_at 273
22156 1416689_at 32
56055 1416690_at 364
56055 1416691_at 74
12812 1416692_at 309
14234 1416693_at 164
14626 1416694_at 6
12257 1416695_at 93
28106 1416696_at 270
13482 1416697_at 9
54124 1416698_a_at 3354
67388 1416699_at 1286
74194 1416700_at 995
74194 1416701_at 707
20713 1416702_at 101
26416 1416703_at 408
26416 1416704_at 46
66646 1416705_at 125
66646 1416706_at 156
67037 1416707_a_at 118
52857 1416708_a_at 502
83485 1416709_a_at 213
67564 1416710_at 177
21375 1416711_at 29
18624 1416712_at 294
67971 1416713_at 135
15900 1416714_at 17
14620 1416715_at 14
13644 1416716_at 209
22024 1416717_at 7
12032 1416718_at 25
67097 1416719_a_at 9265
67996 1416720_at 489
67996 1416721_s_at 1235
66867 1416722_at 383
21413 1416723_at 1394
21413 1416724_x_at 1400
21413 1416725_at 10
77891 1416726_s_at 3239
109672 1416727_a_at 1179
13001 1416728_at 1191
18815 1416729_at 12
59028 1416730_at 162
21974 1416731_at 1393
21974 1416732_at 175
27418 1416733_at 224
27418 1416734_at 11
11886 1416735_at 652
192160 1416736_at 262
14936 1416737_at 184
72399 1416738_at 131
72399 1416739_a_at 13
12831 1416740_at 1030
12831 1416741_at 108
23837 1416742_at 1240
NA 1416743_at 290
NA 1416744_at 6
NA 1416745_x_at 10
15270 1416746_at 1827
106073 1416747_at 198
17535 1416748_a_at 101
56213 1416749_at 189
18391 1416750_at 114
53975 1416751_a_at 198
24131 1416752_at 20
19085 1416753_at 344
19085 1416754_at 50
81489 1416755_at 787
81489 1416756_at 272
68014 1416757_at 193
544817 1416758_at 33
171580 1416759_at 60
108760 1416760_at 198
15484 1416761_at 48
20194 1416762_at 1391
98828 1416763_at 968
66437 1416764_at 1355
NA 1416765_s_at 699
67247 1416766_at 708
68552 1416767_a_at 404
68552 1416768_at 532
114143 1416769_s_at 521
59041 1416770_at 546
27096 1416771_at 400
12896 1416772_at 168
22390 1416773_at 374
22390 1416774_at 53
66349 1416775_at 36
12971 1416776_at 220
67315 1416777_at 8
20324 1416778_at 60
20324 1416779_at 23
18642 1416780_at 370
54637 1416781_at 372
54637 1416782_s_at 481
21333 1416783_at 96
18663 1416784_at 7
70357 1416785_at 36
11477 1416786_at 108
11477 1416787_at 30
15929 1416788_a_at 987
15929 1416789_at 1034
NA 1416790_a_at 1590
53319 1416791_a_at 745
14208 1416792_at 1079
56298 1416793_at 288
56298 1416794_at 37
68631 1416795_at 44
17974 1416796_at 384
17974 1416797_at 27
56520 1416798_a_at 323
58800 1416799_at 273
58800 1416800_at 221
58800 1416801_at 15
67849 1416802_a_at 329
14231 1416803_at 196
114601 1416804_at 21
68659 1416805_at 29
14149 1416806_at 47
NA 1416807_at 5570
18073 1416808_at 522
13112 1416809_at 11
17256 1416810_at 613
13024 1416811_s_at 50
21841 1416812_at 1510
21841 1416813_at 718
21841 1416814_at 963
12237 1416815_s_at 2113
59125 1416816_at 248
59125 1416817_at 34
57342 1416818_at 161
12539 1416819_at 1325
12539 1416820_at 49
27886 1416821_at 105
27886 1416822_at 53
64291 1416823_a_at 120
68170 1416824_at 217
20648 1416825_at 29
56771 1416826_a_at 430
21391 1416827_at 24
20614 1416828_at 316
11947 1416829_at 3604
56700 1416830_at 414
18010 1416831_at 28
67547 1416832_at 50
64697 1416833_at 13
68198 1416834_x_at 995
NA 1416835_s_at 248
65107 1416836_at 266
12028 1416837_at 698
17850 1416838_at 285
17850 1416839_at 7
68041 1416840_at 359
66206 1416841_at 293
14866 1416842_at 1675
18582 1416843_at 426
15468 1416844_at 1225
98170 1416845_at 688
55983 1416846_a_at 709
NA 1416847_s_at 7
66177 1416848_at 213
52637 1416849_at 371
52637 1416850_s_at 1356
70356 1416851_at 47
26562 1416852_a_at 185
26562 1416853_at 90
20531 1416854_at 27
14451 1416855_at 2356
66680 1416856_at 565
20316 1416857_at 648
30795 1416858_a_at 1576
30795 1416859_at 1475
26356 1416860_s_at 554
20844 1416861_at 425
20844 1416862_at 93
64296 1416863_at 137
