Gene Probeset Intensity
54161 1415670_at 343.489
11972 1415671_at 1085.42
57437 1415672_at 820.068
100678 1415673_at 77.0995
60409 1415674_a_at 380.038
13481 1415675_at 180.506
19173 1415676_a_at 1333.43
52585 1415677_at 440.212
19042 1415678_at 939.115
66340 1415679_at 1221.36
17222 1415680_at 194.789
94067 1415681_at 605.945
65246 1415682_at 176.894
18107 1415683_at 725.025
11793 1415684_at 358.894
76784 1415685_at 231.728
68365 1415686_at 611.522
19156 1415687_a_at 2873.99
67128 1415688_at 583.482
72739 1415689_s_at 149.69
94064 1415690_at 1183.59
13383 1415691_at 371.1
12330 1415692_s_at 2172.29
67819 1415693_at 415.476
22375 1415694_at 47.2277
26440 1415695_at 954.566
20224 1415696_at 1024.69
23881 1415697_at 218.319
105348 1415698_at 47.6768
209318 1415699_a_at 588.891
67437 1415700_a_at 1298.32
65019 1415701_x_at 6674.15
13016 1415702_a_at 452.884
59026 1415703_at 356.069
321022 1415704_a_at 837.684
66818 1415705_at 194.693
12847 1415706_at 870.048
99152 1415707_at 232.28
544752 1415708_at 174.099
107338 1415709_s_at 153.198
231430 1415710_at 134.849
211673 1415711_at 609.18
NA 1415712_at 181.381
27225 1415713_a_at 263.862
66618 1415714_a_at 431.292
68366 1415715_at 160.321
57294 1415716_a_at 2768.07
66743 1415717_at 102.793
50724 1415718_at 696.149
74252 1415719_s_at 643.269
66591 1415720_s_at 83.1034
74763 1415721_a_at 548.524
66201 1415722_a_at 232.887
217869 1415723_at 1194.38
12540 1415724_a_at 533.963
106298 1415725_at 87.8382
81702 1415726_at 214.176
246703 1415727_at 1015.98
54196 1415728_at 171.814
18607 1415729_at 227.646
269061 1415730_at 193.135
52477 1415731_at 187.814
193742 1415732_at 583.534
68512 1415733_a_at 401.037
19349 1415734_at 1680.43
13194 1415735_at 677.635
56612 1415736_at 1219.27
54391 1415737_at 355.243
66073 1415738_at 260.157
68035 1415739_at 275.179
19184 1415740_at 784.631
21982 1415741_at 146.043
11993 1415742_at 764.83
15184 1415743_at 206.138
14976 1415744_at 824.314
13185 1415745_a_at 211.041
71722 1415746_at 232.495
66878 1415747_s_at 631.351
59288 1415748_a_at 285.998
54170 1415749_a_at 459.038
213773 1415750_at 124.822
15441 1415751_at 610.075
407819 1415752_at 811.504
216169 1415753_at 702.599
69833 1415754_at 538.975
66589 1415755_a_at 507.306
20615 1415756_a_at 90.1938
107338 1415757_at 191.424
72313 1415758_at 102.066
68576 1415759_a_at 368.395
11927 1415760_s_at 2080.87
68836 1415761_at 591.313
68836 1415762_x_at 688.292
76799 1415763_a_at 470.44
70579 1415764_at 711.545
68693 1415765_at 71.7497
20333 1415766_at 322.218
228994 1415767_at 277.641
67615 1415768_a_at 442.551
16396 1415769_at 238.024
83669 1415770_at 73.4947
17975 1415771_at 1329.02
17975 1415772_at 94.2393
17975 1415773_at 326.616
58523 1415774_at 64.2065
245688 1415775_at 706.912
11671 1415776_at 971.25
18946 1415777_at 4.00747
56397 1415778_at 893.925
11465 1415779_s_at 2212.24
67416 1415780_a_at 30.6365
NA 1415781_a_at 2406.14
NA 1415782_at 701.916
65114 1415783_at 980.265
65114 1415784_at 32.5968
12469 1415785_a_at 1050.71
109820 1415786_at 2.74543
14376 1415787_at 573.436
79560 1415788_at 293.875
NA 1415789_a_at 153.85
79560 1415790_at 74.6205
80751 1415791_at 96.9558
24105 1415792_at 427.939
103711 1415793_at 1694.12
20729 1415794_a_at 429.913
20729 1415795_at 82.4275
23994 1415796_at 930.528
12305 1415797_at 13.6338
12305 1415798_at 19.9746
60321 1415799_at 307.609
14609 1415800_at 57.9796
14609 1415801_at 7.92037
20501 1415802_at 275.69
20312 1415803_at 29.0085
20312 1415804_at 25.5079
109791 1415805_at 14.2896
18791 1415806_at 16.9633
20382 1415807_s_at 231.126
21984 1415808_at 0.867692
21984 1415809_at 2.59425
18140 1415810_at 0.615259
18140 1415811_at 1.47526
227753 1415812_at 188.691
11800 1415813_at 379.62
11966 1415814_at 353.434
19720 1415815_at 3.75821
12468 1415816_at 617.762
12468 1415817_s_at 789.712
11749 1415818_at 506.325
51792 1415819_a_at 311.165
53610 1415820_x_at 425.53
20320 1415821_at 507.231
20250 1415822_at 78.7205
20250 1415823_at 21.3631
20250 1415824_at 13.0765
104318 1415825_s_at 373.035
108664 1415826_at 427.753
28146 1415827_a_at 1212.66
28146 1415828_a_at 592.127
98386 1415829_at 204.71
26429 1415830_at 116.099
21762 1415831_at 1028.25
11609 1415832_at 6.8101
NA 1415833_x_at 7193.58
67603 1415834_at 603.018
18776 1415835_at 10.2138
56454 1415836_at 10.3246
16612 1415837_at 0.748181
56442 1415838_at 516.018
18148 1415839_a_at 1804.28
68801 1415840_at 1424.13
13427 1415841_at 168.33
56716 1415842_at 54.7411
56716 1415843_at 8.30867
20983 1415844_at 0.953126
20983 1415845_at 20.8141
16833 1415846_a_at 1.3834
16833 1415847_at 18.6901
18775 1415848_at 27.4879
16765 1415849_s_at 116.98
19414 1415850_at 81.4221
23918 1415851_a_at 619.781
23918 1415852_at 697.916
23854 1415853_at 96.7966
17311 1415854_at 7.5411
17311 1415855_at 50.2269
13723 1415856_at 22.1444
13723 1415857_at 3.04979
56347 1415858_at 1056.66
56347 1415859_at 68.4297
NA 1415860_at 617.999
22178 1415861_at 1.92488
22178 1415862_at 11.5986
13690 1415863_at 1320.59
12183 1415864_at 81.7263
12183 1415865_s_at 63.182
101869 1415866_at 82.4116
12464 1415867_at 1576.91
12464 1415868_at 0.808125
21849 1415869_a_at 531.931
12321 1415870_at 770.617
21810 1415871_at 373.728
59013 1415872_at 596.157
54130 1415873_a_at 334.057
24063 1415874_at 57.1381
109163 1415875_at 19.7841
27370 1415876_a_at 4324.7
22240 1415877_at 2.09496
20133 1415878_at 41.645
67186 1415879_a_at 5985.48
16783 1415880_a_at 4587.21
66092 1415881_at 968.782
66092 1415882_at 506.905
67868 1415883_a_at 0.698112
67868 1415884_at 27.8022
12653 1415885_at 1.92256
27387 1415886_at 62.4637
21787 1415887_at 781.072
15191 1415888_at 419.892
22027 1415889_a_at 2415.92
23971 1415890_at 134.199
56451 1415891_at 1466.91
20397 1415892_at 292.531
20397 1415893_at 45.4276
18606 1415894_at 122.059
NA 1415895_at 374.272
NA 1415896_x_at 117.857
56615 1415897_a_at 6858.44
56615 1415898_at 18.5544
16477 1415899_at 80.0187
16590 1415900_a_at 3.62375
26433 1415901_at 258.689
110695 1415902_at 15.4058
105727 1415903_at 41.1793
16956 1415904_at 319.803
19692 1415905_at 0.945032
19241 1415906_at 2246.12
12445 1415907_at 263.18
22110 1415908_at 84.2778
20867 1415909_at 185.817
109006 1415910_s_at 449.158
16210 1415911_at 154.079
NA 1415912_a_at 3607.81
NA 1415913_at 19.4362
15384 1415914_at 1508.65
104721 1415915_at 441.862
108156 1415916_a_at 1827.44
108156 1415917_at 1315.77
21991 1415918_a_at 2655.34
18146 1415919_at 72.1125
83410 1415920_at 306.83
29820 1415921_a_at 25.4513
17357 1415922_s_at 230.638
17984 1415923_at 37.5859
21958 1415924_at 20.3797
18226 1415925_a_at 206.154
18226 1415926_at 177.855
11464 1415927_at 4.84578
67443 1415928_a_at 1305.62
67443 1415929_at 1173.36
67443 1415930_a_at 1291.44
16002 1415931_at 5.35078
11981 1415932_x_at 209.288
12858 1415933_a_at 3977.04
108679 1415934_at 224.121
64074 1415935_at 79.9397
29815 1415936_at 216.5
18571 1415937_s_at 136.81
20730 1415938_at 2.19059
14264 1415939_at 43.1327
100494 1415940_at 106.785
100494 1415941_s_at 36.3815
110954 1415942_at 6034.36
20969 1415943_at 1856.3
20969 1415944_at 530.64
17218 1415945_at 8.25967
14755 1415946_at 250.061
NA 1415947_at 2984.99
433375 1415948_at 1604.77
12876 1415949_at 8.84599
23980 1415950_a_at 1932.01
