Gene Probeset Intensity
227753 1415812_at 3866.6
11800 1415813_at 286.11
11966 1415814_at 532.77
19720 1415815_at 112.14
12468 1415816_at 877.91
12468 1415817_s_at 547.06
11749 1415818_at 472.03
51792 1415819_a_at 846.77
53610 1415820_x_at 339.23
20320 1415821_at 1275.83
20250 1415822_at 205.34
20250 1415823_at 123.69
20250 1415824_at 90.54
104318 1415825_s_at 197.86
108664 1415826_at 206.29
28146 1415827_a_at 550.94
28146 1415828_a_at 358.69
98386 1415829_at 279.49
26429 1415830_at 163.06
21762 1415831_at 1078.77
11609 1415832_at 65.77
NA 1415833_x_at 11168.14
67603 1415834_at 286.11
18776 1415835_at 76.66
56454 1415836_at 150.69
16612 1415837_at 134.69
56442 1415838_at 1268.94
18148 1415839_a_at 976.57
68801 1415840_at 327.86
13427 1415841_at 503.31
56716 1415842_at 188.09
56716 1415843_at 132.97
20983 1415844_at 67.29
20983 1415845_at 106
16833 1415846_a_at 93.03
16833 1415847_at 93.83
18775 1415848_at 224.14
16765 1415849_s_at 399.29
19414 1415850_at 239.86
23918 1415851_a_at 1376.89
23918 1415852_at 452.71
23854 1415853_at 373.69
17311 1415854_at 106
17311 1415855_at 768.57
13723 1415856_at 93.83
13723 1415857_at 154.51
56347 1415858_at 904.94
56347 1415859_at 429.86
NA 1415860_at 746.54
22178 1415861_at 96.4
22178 1415862_at 106.86
13690 1415863_at 2819.03
12183 1415864_at 122.71
12183 1415865_s_at 260.37
101869 1415866_at 164.03
12464 1415867_at 1467.69
12464 1415868_at 81.34
21849 1415869_a_at 308.97
12321 1415870_at 1242.97
21810 1415871_at 216.26
59013 1415872_at 1203.54
54130 1415873_a_at 451.8
24063 1415874_at 271.34
109163 1415875_at 113.89
27370 1415876_a_at 3167.29
22240 1415877_at 180.4
20133 1415878_at 237.91
67186 1415879_a_at 5318.46
16783 1415880_a_at 2506.69
66092 1415881_at 2492
66092 1415882_at 3173.17
67868 1415883_a_at 105.09
67868 1415884_at 307.86
12653 1415885_at 107.77
27387 1415886_at 263.31
21787 1415887_at 1711.71
15191 1415888_at 476.26
22027 1415889_a_at 1742.71
23971 1415890_at 266.4
56451 1415891_at 3528.2
20397 1415892_at 138.51
20397 1415893_at 130.2
18606 1415894_at 201.6
NA 1415895_at 2868.74
NA 1415896_x_at 2542.49
56615 1415897_a_at 1850.77
56615 1415898_at 101.57
16477 1415899_at 157.29
16590 1415900_a_at 132.09
26433 1415901_at 424.71
110695 1415902_at 108.69
105727 1415903_at 230.91
16956 1415904_at 16589.49
19692 1415905_at 104.31
19241 1415906_at 5557.26
12445 1415907_at 416.74
22110 1415908_at 578.37
20867 1415909_at 508.63
109006 1415910_s_at 565.94
16210 1415911_at 299.83
NA 1415912_a_at 2024.63
NA 1415913_at 129.14
15384 1415914_at 1215.4
104721 1415915_at 650.03
108156 1415916_a_at 483.6
108156 1415917_at 288.14
21991 1415918_a_at 3447.77
18146 1415919_at 197.86
83410 1415920_at 636.31
29820 1415921_a_at 134.69
17357 1415922_s_at 262.34
17984 1415923_at 164.97
21958 1415924_at 82.26
18226 1415925_a_at 234.83
18226 1415926_at 342.11
11464 1415927_at 23088.6
67443 1415928_a_at 1783.69
67443 1415929_at 2073.91
67443 1415930_a_at 3604.71
16002 1415931_at 132.09
11981 1415932_x_at 222.17
12858 1415933_a_at 9961.09
108679 1415934_at 417.63
64074 1415935_at 420.71
29815 1415936_at 153.54
18571 1415937_s_at 168.86
20730 1415938_at 79.83
14264 1415939_at 177.51
100494 1415940_at 287.06
100494 1415941_s_at 115.69
110954 1415942_at 4841.94
20969 1415943_at 139.4
20969 1415944_at 212.23
17218 1415945_at 106.86
14755 1415946_at 241.71
NA 1415947_at 882.69
433375 1415948_at 1689.37
12876 1415949_at 2479.14
23980 1415950_a_at 2621.94
14230 1415951_at 195.89
13728 1415952_at 326.77
13728 1415953_s_at 263.31
NA 1415954_at 104.31
19118 1415955_x_at 178.37
18555 1415956_a_at 433.06
18114 1415957_a_at 250.57
20528 1415958_at 1781.74
20528 1415959_at 820.43
17523 1415960_at 118.31
64294 1415961_at 570.14
68135 1415962_at 2088.03
56258 1415963_at 488.74
20249 1415964_at 258.51
20249 1415965_at 84.63
17995 1415966_a_at 5602.94
17995 1415967_at 3933.86
16483 1415968_a_at 174.6
16483 1415969_s_at 82.26
12864 1415970_at 10898.31
17118 1415971_at 695.06
17118 1415972_at 372.77
17118 1415973_at 478.43
26396 1415974_at 363.66
52502 1415975_at 200.71
52502 1415976_a_at 179.49
71780 1415977_at 222.17
22152 1415978_at 104.31
19989 1415979_x_at 3980.06
67942 1415980_at 4324.34
80517 1415981_at 456.74
80517 1415982_at 223.17
18826 1415983_at 264.31
11364 1415984_at 8119.46
101943 1415985_at 390.11
12727 1415986_at 546.14
110611 1415987_at 1314.83
110611 1415988_at 293.17
22329 1415989_at 175.49
22334 1415990_at 5096.66
71765 1415991_a_at 1069.54
56703 1415992_at 209.29
20775 1415993_at 128.26
13106 1415994_at 120.03
12368 1415995_at 239.86
56338 1415996_at 2130.4
56338 1415997_at 2267.14
22333 1415998_at 4542.4
15213 1415999_at 287.06
18477 1416000_a_at 3271.6
72042 1416001_a_at 672.86
72042 1416002_x_at 138.51
18417 1416003_at 60.54
22629 1416004_at 896.26
19179 1416005_at 748.86
17242 1416006_at 247.6
20230 1416007_at 207.29
20230 1416008_at 317.69
56434 1416009_at 1949.63
13660 1416010_a_at 367.77
13660 1416011_x_at 408.69
13660 1416012_at 159.29
18807 1416013_at 326.77
24015 1416014_at 447.54
24015 1416015_s_at 338.17
21354 1416016_at 177.51
54161 1416017_at 298.97
13486 1416018_at 246.63
13486 1416019_at 164.97
11951 1416020_a_at 10938.66
16592 1416021_a_at 1299.71
16592 1416022_at 497.14
14077 1416023_at 12776.43
12462 1416024_x_at 2216.51
99571 1416025_at 103.31
269261 1416026_a_at 2224.77
18570 1416027_at 760.63
15374 1416028_a_at 496.06
21847 1416029_at 167.89
17220 1416030_a_at 194.03
17220 1416031_s_at 159.29
68539 1416032_at 333.06
68539 1416033_at 123.69
12484 1416034_at 153.54
15251 1416035_at 261.29
14225 1416036_at 1458.31
12461 1416037_a_at 966.23
56463 1416038_at 303.09
16007 1416039_x_at 679.6
67717 1416040_at 66.57
20393 1416041_at 794.26
50927 1416042_s_at 158.2
50927 1416043_at 108.69
14248 1416044_at 341.26
20587 1416045_a_at 260.37
66848 1416046_a_at 1769.11
66848 1416047_at 111.29
54383 1416048_at 268.43
104174 1416049_at 104.31
20778 1416050_a_at 255.46
12263 1416051_at 167.89
19139 1416052_at 488.74
16979 1416053_at 64.26
20103 1416054_at 4648.63
109959 1416055_at 74.29
104130 1416056_a_at 8437.54
104130 1416057_at 4434.8
11949 1416058_s_at 12917.09
27054 1416059_at 327.86
66687 1416060_at 300.89
66687 1416061_at 416.74
66687 1416062_at 191.06
66996 1416063_x_at 71.14
14828 1416064_a_at 2754.34
102334 1416065_a_at 301.91
12527 1416066_at 574.29
15982 1416067_at 307.86
NA 1416068_at 536.06
56421 1416069_at 391.14
66942 1416070_a_at 217.2
66942 1416071_at 281.4
12490 1416072_at 662.6
445007 1416073_a_at 206.29
NA 1416074_a_at 3760.63
64010 1416075_at 261.29
NA 1416076_at 90.54
11535 1416077_at 164.03
110157 1416078_s_at 596.09
56443 1416079_a_at 299.83
11490 1416080_at 150.69
17125 1416081_at 171.86
19324 1416082_at 3471.06
22682 1416083_at 1803.29
22682 1416084_at 377.86
22682 1416085_s_at 1525.94
22022 1416086_at 309.86
11769 1416087_at 382.94
NA 1416088_a_at 3853.34
20054 1416089_at 4127.63
68263 1416090_at 7790.34
17758 1416091_at 364.74
17758 1416092_a_at 347.37
66448 1416093_a_at 801.54
11502 1416094_at 539.11
66118 1416095_x_at 793.2
104799 1416096_at 273.43
192198 1416097_at 129.14
20974 1416098_at 128.26
NA 1416099_at 2792.34
55944 1416100_at 609.11
50708 1416101_a_at 1233.31
22631 1416102_at 554.06
22631 1416103_at 248.6
24070 1416104_at 156.29
18115 1416105_at 3131.83
100087 1416106_at 268.43
18197 1416107_at 121
66111 1416108_a_at 263.31
71665 1416109_at 329
67843 1416110_at 289.23
12522 1416111_at 146.74
12868 1416112_at 1498.37
14232 1416113_at 470.97
13602 1416114_at 1764.94
50793 1416115_at 392.06
50793 1416116_at 132.09
50793 1416117_at 95.6
66949 1416118_at 75.06
22166 1416119_at 1146.8
20135 1416120_at 97.31
16948 1416121_at 169.89
12444 1416122_at 1123.89
12444 1416123_at 100.77
12444 1416124_at 122.71
14229 1416125_at 211.29
20017 1416126_at 201.6
13437 1416127_a_at 346.26
NA 1416128_at 180.4
74155 1416129_at 369.8
19122 1416130_at 747.77
76740 1416131_s_at 404.37
76740 1416132_at 227.09
76740 1416133_at 516
11803 1416134_at 138.51
11792 1416135_at 254.49
17390 1416136_at 327.86
11750 1416137_at 414.57
11750 1416138_at 470.97
19693 1416139_at 157.29
72831 1416140_a_at 294.14
NA 1416141_a_at 5552.91
20104 1416142_at 268.43
11957 1416143_at 7111.09
13204 1416144_a_at 937.6
13204 1416145_at 903.89
15525 1416146_at 631.83
15525 1416147_at 337.29
114128 1416148_at 877
50914 1416149_at 109.54
20383 1416150_a_at 848.91
20383 1416151_at 149.77
20383 1416152_a_at 248.6
NA 1416153_at 919.26
NA 1416154_at 96.4
15354 1416155_at 763.63
22330 1416156_at 1258.74
22330 1416157_at 181.29
11819 1416158_at 89.63
11819 1416159_at 145.91
11819 1416160_at 76.66
19357 1416161_at 620.77
19357 1416162_at 282.26
26891 1416163_at 572.17
23876 1416164_at 286.11
106572 1416165_at 228.06
53381 1416166_a_at 129.14
53381 1416167_at 460.71
20317 1416168_at 477.37
116913 1416169_at 95.6
68015 1416170_at 794.26
69612 1416171_at 467.94
64934 1416172_at 170.86
64934 1416173_at 146.74
26450 1416174_at 164.03
22335 1416175_a_at 3999.51
15289 1416176_at 824.8
19656 1416177_at 379.86
27276 1416178_a_at 132.97
19684 1416179_a_at 602.63
19684 1416180_a_at 222.17
67943 1416181_at 506.57
57267 1416182_at 318.63
16832 1416183_a_at 7418.37
15361 1416184_s_at 319.69
11532 1416185_a_at 1529.49
52830 1416186_at 456.74
52830 1416187_s_at 799.31
14667 1416188_at 186.17
53421 1416189_a_at 431.14
53421 1416190_a_at 153.54
53421 1416191_at 199.74
108124 1416192_at 167.89
12346 1416193_at 129.14
13120 1416194_at 376.97
19062 1416195_at 382.94
16785 1416196_at 90.54
20630 1416197_at 744.66
57314 1416198_at 223.17
16582 1416199_at 452.71
77125 1416200_at 79.06
12928 1416201_at 300.89
12034 1416202_at 2004.74
11826 1416203_at 1522.23
14555 1416204_at 228.06
12091 1416205_at 208.31
20469 1416206_at 189.11
66826 1416207_at 369.8
59025 1416208_at 474
14661 1416209_at 721.8
102462 1416210_at 411.63
19242 1416211_a_at 116.63
17149 1416212_at 680.71
20932 1416213_x_at 432.06
17217 1416214_at 172.71
53334 1416215_at 212.23
19707 1416216_at 189.11
NA 1416217_a_at 6173.23
NA 1416218_x_at 147.83
19921 1416219_at 3996.14
69019 1416220_at 865.17
14314 1416221_at 534.97
18194 1416222_at 271.34
79566 1416223_at 241.71
22642 1416224_at 311.8
11522 1416225_at 252.46
11867 1416226_at 332.03
NA 1416227_at 214.23
23988 1416228_at 842.37
54391 1416229_at 478.43
54391 1416230_at 499.06
234729 1416231_at 136.63
50913 1416232_at 73.43
54709 1416233_at 2252.94
98238 1416234_at 330.97
98238 1416235_at 187.06
14012 1416236_a_at 65.17
14012 1416237_at 111.29
21846 1416238_at 219.17
11898 1416239_at 125.43
19177 1416240_at 2559.51
110379 1416241_at 589.69
67455 1416242_at 144.94
NA 1416243_a_at 2932.23
12785 1416244_a_at 2900.71
66077 1416245_at 1191.29
12721 1416246_a_at 153.54
53598 1416247_at 586.74
192185 1416248_at 273.43
192185 1416249_at 201.6
12227 1416250_at 407.63
17219 1416251_at 218.2
106504 1416252_at 305.91
NA 1416253_at 285.11
80743 1416254_a_at 178.37
14612 1416255_at 200.71
22154 1416256_a_at 765.66
12334 1416257_at 502.23
21877 1416258_at 141.2
103737 1416259_at 166.89
56440 1416260_a_at 283.23
67226 1416261_at 187.06
67226 1416262_at 143.09
56325 1416263_at 112.14
56325 1416264_at 173.57
23830 1416265_at 129.14
18610 1416266_at 130.2
56367 1416267_at 293.17
23872 1416268_at 748.86
57423 1416269_at 8470.74
67710 1416270_at 811.4
64058 1416271_at 1250.89
56692 1416272_at 1271.03
21928 1416273_at 363.66
83429 1416274_at 134.69
171429 1416275_at 235.77
20102 1416276_a_at 5983.54
56040 1416277_a_at 5854.69
NA 1416278_a_at 10000.37
11764 1416279_at 505.54
50995 1416280_at 411.63
66840 1416281_at 550.94
19182 1416282_at 1318.63
14450 1416283_at 312.77
68611 1416284_at 975.4
66377 1416285_at 4468.43
19736 1416286_at 280.46
19736 1416287_at 230.91
15502 1416288_at 1454.14
18822 1416289_at 476.26
23996 1416290_a_at 445.49
23996 1416291_at 441.26
11757 1416292_at 2957.77
18028 1416293_at 229.03
NA 1416294_at 414.57
16186 1416295_a_at 222.17
16186 1416296_at 228.06
18489 1416297_s_at 134.69
17395 1416298_at 167.89
20419 1416299_at 99
18674 1416300_a_at 10690.54
13591 1416301_a_at 203.46
13591 1416302_at 171.86
56722 1416303_at 360.69
56722 1416304_at 325.8
98402 1416305_at 170.86
23844 1416306_at 83.89
11767 1416307_at 367.77
22235 1416308_at 236.8
108907 1416309_at 120.03
108907 1416310_at 99
NA 1416311_s_at 190.09
104458 1416312_at 318.63
56772 1416313_at 273.43
56772 1416314_at 126.43
105501 1416315_at 363.66
26458 1416316_at 88.03
70527 1416317_a_at 208.31
66222 1416318_at 99
11534 1416319_at 1198.54
317717 1416320_at 201.6
116847 1416321_s_at 390.11
116847 1416322_at 278.34
66989 1416323_at 130.2
66989 1416324_s_at 120.03
11571 1416325_at 64.26
12925 1416326_at 1500.31
66155 1416327_at 1058.43
11974 1416328_a_at 733.46
20430 1416329_at 680.71
12520 1416330_at 3288.74
18023 1416331_a_at 798.34
12696 1416332_at 244.71
13449 1416333_at 160.2
80707 1416334_at 154.51
17319 1416335_at 1869.31
20641 1416336_s_at 193.06
67530 1416337_at 4552.94
20405 1416338_at 173.57
19089 1416339_a_at 418.66
17159 1416340_a_at 549.86
20021 1416341_at 602.63
21923 1416342_at 84.63
16784 1416343_a_at 488.74
16784 1416344_at 369.8
30058 1416345_at 511.89
30058 1416346_at 293.17
17283 1416347_at 182.31
17283 1416348_at 111.29
94065 1416349_at 942.06
118445 1416350_at 102.49
26395 1416351_at 464.09
106529 1416352_s_at 2432.86
22260 1416353_at 237.91
19655 1416354_at 309.86
19655 1416355_at 97.31
105446 1416356_at 198.77
84004 1416357_a_at 265.43
68294 1416358_at 115.69
170625 1416359_at 237.91
170625 1416360_at 177.51
13426 1416361_a_at 75.06
14228 1416362_a_at 946.66
NA 1416363_at 133.8
15516 1416364_at 2956.46
15516 1416365_at 2303.06
NA 1416366_at 3801.03
66117 1416367_at 1398.46
14860 1416368_at 750.03
66631 1416369_at 311.8
22697 1416370_at 163.06
11815 1416371_at 259.34
19210 1416372_at 663.66
18041 1416373_at 1032.49
55946 1416374_at 202.57
55946 1416375_at 204.37
69071 1416376_at 118.31
50996 1416377_at 176.51
59047 1416378_at 174.6
55991 1416379_at 141.2
17454 1416380_at 166.89
54683 1416381_a_at 1657.8
13032 1416382_at 701.94
18563 1416383_a_at 186.17
59042 1416384_a_at 864.06
17113 1416385_a_at 527.57
17113 1416386_a_at 262.34
117150 1416387_at 345.29
117150 1416388_at 156.29
105670 1416389_a_at 200.71
105670 1416390_at 132.97
71799 1416391_at 133.8
11984 1416392_a_at 2021.86
14791 1416393_at 1153.69
12017 1416394_at 821.57
14923 1416395_at 584.54
69150 1416396_at 136.63
80889 1416397_at 279.49
80889 1416398_at 102.49
15369 1416399_a_at 865.17
66194 1416400_at 172.71
12521 1416401_at 235.77
56199 1416402_at 267.4
56199 1416403_at 219.17
20055 1416404_s_at 3066.09
12111 1416405_at 1082.49
18611 1416406_at 568.14
18611 1416407_at 497.14
11430 1416408_at 1122.71
11430 1416409_at 848.91
18476 1416410_at 105.09
14863 1416411_at 729
18201 1416412_at 134.69
26898 1416413_at 83
100952 1416414_at 167.89
51788 1416415_a_at 1081.49
14862 1416416_x_at 1409.09
66916 1416417_a_at 5823.11
57436 1416418_at 277.34
57436 1416419_s_at 878.89
20005 1416420_a_at 5081.2
20823 1416421_a_at 169.89
20823 1416422_a_at 152.63
20823 1416423_x_at 150.69
66905 1416424_at 1137.11
19298 1416425_at 762.54
271457 1416426_at 664.77
12453 1416427_at 1931.06
59016 1416428_at 349.34
12359 1416429_a_at 1797.23
12359 1416430_at 1561.29
67951 1416431_at 240.77
170768 1416432_at 99.86
19891 1416433_at 159.29
12049 1416434_at 98.14
17000 1416435_at 263.31
56046 1416436_a_at 787.09
30957 1416437_a_at 213.23
67959 1416438_at 392.06
66422 1416439_at 383.91
53599 1416440_at 1502.97
54381 1416441_at 517.17
15936 1416442_at 219.17
56459 1416443_a_at 486.66
54326 1416444_at 65.77
72722 1416445_at 450.8
69981 1416446_at 373.69
69981 1416447_at 741.51
16434 1416448_at 273.43
20911 1416449_x_at 173.57
63856 1416450_at 115.69
63856 1416451_s_at 160.2
18242 1416452_at 1339.86
NA 1416453_x_at 2530.23
11475 1416454_s_at 2066.83
12955 1416455_a_at 7637.57
81600 1416456_a_at 116.63
51793 1416457_at 297.03
11841 1416458_at 248.6
11841 1416459_at 212.23
56727 1416460_at 108.69
53872 1416461_at 713.83
53872 1416462_at 871.46
53872 1416463_at 125.43
20533 1416464_at 106
30960 1416465_a_at 1313.69
30960 1416466_at 1373.94
13205 1416467_at 920.4
11668 1416468_at 299.83
269593 1416469_at 258.51
103963 1416470_a_at 429.86
99712 1416471_at 704.23
67043 1416472_at 582.46
56741 1416473_a_at 173.57
56741 1416474_at 147.83
56550 1416475_at 255.46
56550 1416476_a_at 1929.14
56550 1416477_at 521.2
17448 1416478_a_at 8958.4
66154 1416479_a_at 950.91
NA 1416480_a_at 2183.51
56295 1416481_s_at 272.49
22129 1416482_at 144.94
22129 1416483_at 611.31
22129 1416484_at 358.69
53600 1416485_at 3517.11
13722 1416486_at 493.17
22601 1416487_a_at 270.37
12452 1416488_at 329.94
67073 1416489_at 185.2
66269 1416490_at 73.43
18223 1416491_at 119.2
12447 1416492_at 150.69
13200 1416493_at 397.14
NA 1416494_at 4207.46
NA 1416495_s_at 3678.34
67568 1416496_at 2027.97
12304 1416497_at 224.14
19038 1416498_at 397.14
22428 1416499_a_at 1570.69
83493 1416500_at 665.74
18607 1416501_at 203.46
50907 1416502_a_at 318.63
17035 1416503_at 228.06
22241 1416504_at 220.2
15370 1416505_at 345.29
26443 1416506_at 1059.89
56530 1416507_at 88.03
66999 1416508_at 752.03
107358 1416509_at 400.26
66163 1416510_at 1028.69
56699 1416511_a_at 144.94
26426 1416512_at 170.86
16779 1416513_at 393.14
14086 1416514_a_at 630.77
14086 1416515_at 136.63
14086 1416516_at 135.6
50767 1416517_at 180.4
171506 1416518_at 103.31
54217 1416519_at 5429
NA 1416520_x_at 2015.26
20364 1416521_at 365.71
14790 1416522_a_at 2186.06
19752 1416523_at 143.09
20747 1416524_at 1288.37
20747 1416525_at 598.14
57320 1416526_a_at 2255.63
67844 1416527_at 92.2
73723 1416528_at 414.57
13730 1416529_at 429.86
18950 1416530_a_at 481.57
14873 1416531_at 2445.17
100683 1416532_at 160.2
112406 1416533_at 346.26
19708 1416534_at 588.71
51812 1416535_at 339.23
68114 1416536_at 137.51
171508 1416537_at 340.29
22619 1416538_at 134.69
22619 1416539_at 142.17
15239 1416540_at 334.17
20480 1416541_at 502.23
21652 1416542_at 252.46
18024 1416543_at 789
14056 1416544_at 100.77
102193 1416545_at 365.71
19988 1416546_a_at 2987.37
66495 1416547_at 2672.37
58246 1416548_at 141.2
58246 1416549_at 136.63
58246 1416550_at 144.06
11938 1416551_at 19051.23
434423 1416552_at 170.86
20892 1416553_at 290.26
54132 1416554_at 1087.09
13663 1416555_at 516
67125 1416556_at 876
20624 1416557_a_at 217.2
17279 1416558_at 77.4
101867 1416559_at 157.29
114644 1416560_at 146.74
14415 1416561_at 61.31
14415 1416562_at 113.09
51797 1416563_at 511.89
20680 1416564_at 469.86
110323 1416565_at 7790.34
20901 1416566_at 690.97
67126 1416567_s_at 4177.77
56215 1416568_a_at 236.8
56456 1416569_at 179.49
28030 1416570_s_at 1563.54
22032 1416571_at 100.77
17387 1416572_at 164.03
80294 1416573_at 165.97
268741 1416574_at 431.14
12544 1416575_at 115.69
12702 1416576_at 195.89
56438 1416577_a_at 1512.06
56438 1416578_at 276.34
17075 1416579_a_at 109.54
56424 1416580_a_at 668.51
140858 1416581_at 285.11
12015 1416582_a_at 168.86
12015 1416583_at 112.14
17160 1416584_at 141.2
56505 1416585_at 175.49
22685 1416586_at 178.37
22594 1416587_a_at 193.06
19275 1416588_at 256.46
20692 1416589_at 1960.77
19376 1416590_a_at 204.37
19376 1416591_at 194.03
93692 1416592_at 405.51
93692 1416593_at 353.63
20377 1416594_at 212.23
64655 1416595_at 447.54
70129 1416596_at 131.11
15193 1416597_at 113.09
83396 1416598_at 222.17
83396 1416599_at 241.71
54720 1416600_a_at 1117.49
54720 1416601_a_at 800.49
19365 1416602_a_at 109.54
19934 1416603_at 1947
66445 1416604_at 7050.43
52530 1416605_at 167.89
52530 1416606_s_at 311.8
70984 1416607_at 150.69
80748 1416608_a_at 2244.23
80748 1416609_at 1739.51
12725 1416610_a_at 449.69
24044 1416611_at 356.51
13078 1416612_at 238.89
13078 1416613_at 106
58521 1416614_at 317.69
53895 1416615_at 723.83
53895 1416616_s_at 401.46
68738 1416617_at 1199.29
19044 1416618_at 219.17
74048 1416619_at 212.23
54380 1416620_at 218.2
16897 1416621_at 368.69
94254 1416622_at 206.29
21827 1416623_at 152.63
22186 1416624_a_at 13987.34
12258 1416625_at 1468.91
18778 1416626_at 178.37
20732 1416627_at 121.83
66836 1416628_at 984.11
20514 1416629_at 156.29
15903 1416630_at 540.09
67489 1416631_at 194.91
17436 1416632_at 776.69
68250 1416633_a_at 1191.29
68250 1416634_at 653.09
57319 1416635_at 896.26
19744 1416636_at 2766.43
20535 1416637_at 137.51
50524 1416638_at 75.06
56485 1416639_at 166.89
66240 1416640_at 101.57
16881 1416641_at 157.29
22070 1416642_a_at 14072.03
22070 1416643_at 104.31
20347 1416644_a_at 161.2
11576 1416645_a_at 59.89
11576 1416646_at 117.46
12039 1416647_at 984.11
13424 1416648_at 674.06
11699 1416649_at 102.49
192658 1416650_at 79.83
29805 1416651_at 182.31
66695 1416652_at 399.29
20912 1416653_at 141.2
20530 1416654_at 315.66
59048 1416655_at 230.91
114584 1416656_at 321.69
11651 1416657_at 567.09
20378 1416658_at 128.26
13669 1416659_at 604.8
13669 1416660_at 297.97
13669 1416661_at 152.63
192166 1416662_at 172.71
66108 1416663_at 4964.69
107995 1416664_at 151.69
12850 1416665_at 1584.43
20720 1416666_at 324.74
13595 1416667_at 238.89
66736 1416668_at 2229.66
17938 1416669_s_at 3072
84505 1416670_at 134.69
94178 1416671_a_at 296.03
94178 1416672_s_at 243.66
56175 1416673_at 127.23
19273 1416674_at 131.11
18799 1416675_s_at 309.86
16644 1416676_at 90.54
11818 1416677_at 142.17
26572 1416678_at 1215.4
19299 1416679_at 1236.2
22215 1416680_at 568.14
22215 1416681_at 142.17
22215 1416682_at 121
140570 1416683_at 384.94
NA 1416684_at 273.43
NA 1416685_s_at 532.77
26432 1416686_at 213.23
26432 1416687_at 291.14
20616 1416688_at 123.69
22156 1416689_at 142.17
56055 1416690_at 357.49
56055 1416691_at 195.89
12812 1416692_at 150.69
14234 1416693_at 133.8
14626 1416694_at 75.06
