Gene Probeset Intensity
54161 1415670_at 632.54
11972 1415671_at 1270.54
57437 1415672_at 1272.06
100678 1415673_at 1256.4
60409 1415674_a_at 590.43
13481 1415675_at 437.09
19173 1415676_a_at 1486
52585 1415677_at 377.57
19042 1415678_at 782.74
66340 1415679_at 1895.66
17222 1415680_at 339
94067 1415681_at 1167.63
65246 1415682_at 209.14
18107 1415683_at 1158.69
11793 1415684_at 607.74
76784 1415685_at 283.23
68365 1415686_at 664.17
19156 1415687_a_at 2002.86
67128 1415688_at 1169.17
72739 1415689_s_at 165.86
94064 1415690_at 1087.71
13383 1415691_at 401.29
12330 1415692_s_at 3234.51
67819 1415693_at 523.86
22375 1415694_at 845.31
26440 1415695_at 1317.31
20224 1415696_at 1325.29
23881 1415697_at 969.69
105348 1415698_at 188.66
209318 1415699_a_at 1021.06
67437 1415700_a_at 3589.09
65019 1415701_x_at 9536.8
13016 1415702_a_at 942.06
59026 1415703_at 534.6
321022 1415704_a_at 1126.69
66818 1415705_at 716.2
12847 1415706_at 2911.77
99152 1415707_at 651.31
544752 1415708_at 812.86
107338 1415709_s_at 465.66
231430 1415710_at 316.03
211673 1415711_at 799.11
NA 1415712_at 158.11
27225 1415713_a_at 394.86
66618 1415714_a_at 444.97
68366 1415715_at 292.69
57294 1415716_a_at 5576.8
66743 1415717_at 325.66
50724 1415718_at 398.03
74252 1415719_s_at 193.51
66591 1415720_s_at 262.83
74763 1415721_a_at 355.29
66201 1415722_a_at 682.63
217869 1415723_at 1402.69
12540 1415724_a_at 2405.43
106298 1415725_at 342.51
81702 1415726_at 622.91
246703 1415727_at 904.17
54196 1415728_at 231.37
18607 1415729_at 763.14
269061 1415730_at 369.83
52477 1415731_at 364.97
193742 1415732_at 506.77
68512 1415733_a_at 790.2
19349 1415734_at 1474.91
13194 1415735_at 913.74
56612 1415736_at 2328.23
54391 1415737_at 632.54
66073 1415738_at 629.31
68035 1415739_at 376.03
19184 1415740_at 694.86
21982 1415741_at 1369.29
11993 1415742_at 731.86
15184 1415743_at 218.77
14976 1415744_at 960.14
13185 1415745_a_at 352.06
71722 1415746_at 339
66878 1415747_s_at 1207.09
59288 1415748_a_at 609.34
54170 1415749_a_at 758.49
213773 1415750_at 209.14
15441 1415751_at 796.26
407819 1415752_at 1369.29
216169 1415753_at 462.17
69833 1415754_at 724.71
66589 1415755_a_at 1008.23
20615 1415756_a_at 394.86
107338 1415757_at 320.94
72313 1415758_at 261.23
68576 1415759_a_at 954.17
11927 1415760_s_at 1115.54
68836 1415761_at 902.94
68836 1415762_x_at 804
76799 1415763_a_at 1104.17
70579 1415764_at 866.49
68693 1415765_at 389.83
20333 1415766_at 578.06
228994 1415767_at 388.29
67615 1415768_a_at 711.4
16396 1415769_at 402.86
83669 1415770_at 511.46
17975 1415771_at 961.71
17975 1415772_at 228.14
17975 1415773_at 740.86
58523 1415774_at 246.89
245688 1415775_at 4088.69
11671 1415776_at 320.94
18946 1415777_at 84.11
56397 1415778_at 3531.26
11465 1415779_s_at 5505
67416 1415780_a_at 181.06
NA 1415781_a_at 7598.11
NA 1415782_at 2899.17
65114 1415783_at 1905.89
65114 1415784_at 405.91
12469 1415785_a_at 924.57
109820 1415786_at 126.89
14376 1415787_at 552.91
79560 1415788_at 446.57
NA 1415789_a_at 161.31
79560 1415790_at 267.57
80751 1415791_at 369.83
24105 1415792_at 254.69
103711 1415793_at 531.37
20729 1415794_a_at 1119.71
20729 1415795_at 281.6
23994 1415796_at 2124.2
12305 1415797_at 253.2
12305 1415798_at 152.11
60321 1415799_at 505.23
14609 1415800_at 206.09
14609 1415801_at 138.71
20501 1415802_at 201.34
20312 1415803_at 196.57
20312 1415804_at 190.37
109791 1415805_at 143.09
18791 1415806_at 178.03
20382 1415807_s_at 557.66
21984 1415808_at 72.17
21984 1415809_at 72.17
18140 1415810_at 122.49
18140 1415811_at 119.57
227753 1415812_at 3862.8
11800 1415813_at 537.63
11966 1415814_at 514.34
19720 1415815_at 102.66
12468 1415816_at 1730.86
12468 1415817_s_at 563.89
11749 1415818_at 340.69
51792 1415819_a_at 649.74
53610 1415820_x_at 937.6
20320 1415821_at 1769.57
20250 1415822_at 4582.63
20250 1415823_at 1377.94
20250 1415824_at 229.8
104318 1415825_s_at 330.77
108664 1415826_at 599.91
28146 1415827_a_at 7407.49
28146 1415828_a_at 7394.74
98386 1415829_at 380.49
26429 1415830_at 240.69
21762 1415831_at 1230.71
11609 1415832_at 67.66
NA 1415833_x_at 12934.46
67603 1415834_at 308.2
18776 1415835_at 84.11
56454 1415836_at 499.23
16612 1415837_at 74.37
56442 1415838_at 1587.54
18148 1415839_a_at 3173.17
68801 1415840_at 2331.2
13427 1415841_at 1246.74
56716 1415842_at 218.77
56716 1415843_at 198.11
20983 1415844_at 65.54
20983 1415845_at 72.17
16833 1415846_a_at 76.71
16833 1415847_at 105.43
18775 1415848_at 129.86
16765 1415849_s_at 1447.8
19414 1415850_at 134.23
23918 1415851_a_at 1462.06
23918 1415852_at 1185.51
23854 1415853_at 236.11
17311 1415854_at 93.26
17311 1415855_at 526.83
13723 1415856_at 243.8
13723 1415857_at 289.43
56347 1415858_at 1686.23
56347 1415859_at 662.6
NA 1415860_at 870.83
22178 1415861_at 79.11
22178 1415862_at 101.34
13690 1415863_at 3515.34
12183 1415864_at 6981.11
12183 1415865_s_at 7175.29
101869 1415866_at 204.37
12464 1415867_at 2030.23
12464 1415868_at 101.34
21849 1415869_a_at 552.91
12321 1415870_at 1253.6
21810 1415871_at 118.23
59013 1415872_at 1077.89
54130 1415873_a_at 551.34
24063 1415874_at 319.31
109163 1415875_at 91.94
27370 1415876_a_at 8613.77
22240 1415877_at 144.57
20133 1415878_at 254.69
67186 1415879_a_at 9267.11
16783 1415880_a_at 2610.26
66092 1415881_at 1068.26
66092 1415882_at 1388.29
67868 1415883_a_at 102.66
