Gene Probeset Intensity
54161 1415670_at 499.4
11972 1415671_at 1715.3
57437 1415672_at 1476.5
100678 1415673_at 164.9
60409 1415674_a_at 330.6
13481 1415675_at 324.1
19173 1415676_a_at 1132.2
52585 1415677_at 200.2
19042 1415678_at 703.2
66340 1415679_at 906
17222 1415680_at 136.2
94067 1415681_at 280.9
65246 1415682_at 241.1
18107 1415683_at 577.7
11793 1415684_at 161.7
76784 1415685_at 203.3
68365 1415686_at 757.2
19156 1415687_a_at 3099
67128 1415688_at 748.3
72739 1415689_s_at 188.7
94064 1415690_at 465.4
13383 1415691_at 1319.3
12330 1415692_s_at 1340.2
67819 1415693_at 263
22375 1415694_at 403.3
26440 1415695_at 635.1
20224 1415696_at 1020.6
23881 1415697_at 540.1
105348 1415698_at 177.8
209318 1415699_a_at 1146
67437 1415700_a_at 869
65019 1415701_x_at 3284.4
13016 1415702_a_at 1633.3
59026 1415703_at 608
321022 1415704_a_at 391.6
66818 1415705_at 383.1
12847 1415706_at 1275.5
99152 1415707_at 334.3
544752 1415708_at 540.8
107338 1415709_s_at 262.8
231430 1415710_at 245.6
211673 1415711_at 742.4
NA 1415712_at 187.5
27225 1415713_a_at 548.8
66618 1415714_a_at 1047.3
68366 1415715_at 117.1
57294 1415716_a_at 2639.7
66743 1415717_at 541
50724 1415718_at 344.3
74252 1415719_s_at 849.2
66591 1415720_s_at 49.7
74763 1415721_a_at 471.1
66201 1415722_a_at 369.9
217869 1415723_at 1368.9
12540 1415724_a_at 884.8
106298 1415725_at 198.5
81702 1415726_at 867.7
246703 1415727_at 669.6
54196 1415728_at 477.5
18607 1415729_at 844.2
269061 1415730_at 446.3
52477 1415731_at 265.5
193742 1415732_at 731.2
68512 1415733_a_at 522.9
19349 1415734_at 1793.8
13194 1415735_at 550.1
56612 1415736_at 1023.4
54391 1415737_at 408
66073 1415738_at 248.7
68035 1415739_at 357.6
19184 1415740_at 1388.9
21982 1415741_at 423.6
11993 1415742_at 211.4
15184 1415743_at 641
14976 1415744_at 699.7
13185 1415745_a_at 214.6
71722 1415746_at 1002.8
66878 1415747_s_at 655.8
59288 1415748_a_at 519.9
54170 1415749_a_at 579.2
213773 1415750_at 91.8
15441 1415751_at 1067.2
407819 1415752_at 1334.3
216169 1415753_at 1108.1
69833 1415754_at 432.9
66589 1415755_a_at 1099.7
20615 1415756_a_at 329.1
107338 1415757_at 346.9
72313 1415758_at 396.2
68576 1415759_a_at 416.9
11927 1415760_s_at 536.6
68836 1415761_at 197.3
68836 1415762_x_at 244.8
76799 1415763_a_at 444.5
70579 1415764_at 1091.1
68693 1415765_at 236.5
20333 1415766_at 354.4
228994 1415767_at 512.7
67615 1415768_a_at 379.7
16396 1415769_at 302.5
83669 1415770_at 609.9
17975 1415771_at 1364.9
17975 1415772_at 124.4
17975 1415773_at 426.5
58523 1415774_at 123.5
245688 1415775_at 1079.6
11671 1415776_at 224
18946 1415777_at 9.6
56397 1415778_at 1882.1
11465 1415779_s_at 4049.3
67416 1415780_a_at 578.3
NA 1415781_a_at 3405
NA 1415782_at 1700.5
65114 1415783_at 1554
65114 1415784_at 95.2
12469 1415785_a_at 668.5
109820 1415786_at 2.7
14376 1415787_at 276.4
79560 1415788_at 447.2
NA 1415789_a_at 218.1
79560 1415790_at 158.9
80751 1415791_at 581.9
24105 1415792_at 347.5
103711 1415793_at 339.3
20729 1415794_a_at 909.2
20729 1415795_at 113.6
23994 1415796_at 805
12305 1415797_at 392.8
12305 1415798_at 174
60321 1415799_at 656.1
14609 1415800_at 1243.4
14609 1415801_at 258.8
20501 1415802_at 395.6
20312 1415803_at 2271.6
20312 1415804_at 1094
109791 1415805_at 45.2
18791 1415806_at 244.3
20382 1415807_s_at 197
21984 1415808_at 25.5
21984 1415809_at 34.4
18140 1415810_at 7.3
18140 1415811_at 24.7
227753 1415812_at 590.9
11800 1415813_at 379.7
11966 1415814_at 2524.8
19720 1415815_at 15.7
12468 1415816_at 927.7
12468 1415817_s_at 485.3
11749 1415818_at 236.6
51792 1415819_a_at 1787.1
53610 1415820_x_at 546.3
20320 1415821_at 3288.7
20250 1415822_at 4413.1
20250 1415823_at 2299.3
20250 1415824_at 761.2
104318 1415825_s_at 455.3
108664 1415826_at 711.2
28146 1415827_a_at 461.2
28146 1415828_a_at 172.4
98386 1415829_at 180.1
26429 1415830_at 149.8
21762 1415831_at 1123.8
11609 1415832_at 1.3
NA 1415833_x_at 4552.9
67603 1415834_at 569
18776 1415835_at 3.5
56454 1415836_at 78.2
16612 1415837_at 3.4
56442 1415838_at 2873.7
18148 1415839_a_at 1074.7
68801 1415840_at 900.2
13427 1415841_at 583
56716 1415842_at 257.3
56716 1415843_at 69
20983 1415844_at 591.4
20983 1415845_at 1353.8
16833 1415846_a_at 1.2
16833 1415847_at 5.5
18775 1415848_at 5.8
16765 1415849_s_at 3596.9
19414 1415850_at 262.6
23918 1415851_a_at 271.8
23918 1415852_at 378.3
23854 1415853_at 339.6
17311 1415854_at 22.7
17311 1415855_at 599.2
13723 1415856_at 289.5
13723 1415857_at 97.8
56347 1415858_at 724.7
56347 1415859_at 325
NA 1415860_at 220.7
22178 1415861_at 8.4
22178 1415862_at 16.2
13690 1415863_at 1274.2
12183 1415864_at 316.4
12183 1415865_s_at 412.5
101869 1415866_at 119.5
12464 1415867_at 791.7
12464 1415868_at 11.4
21849 1415869_a_at 596.4
12321 1415870_at 306.5
21810 1415871_at 10.9
59013 1415872_at 1440.2
54130 1415873_a_at 766.7
24063 1415874_at 147.6
109163 1415875_at 25.6
27370 1415876_a_at 1856.9
22240 1415877_at 78.7
20133 1415878_at 80.9
67186 1415879_a_at 3284.1
16783 1415880_a_at 2022.5
66092 1415881_at 2306.6
66092 1415882_at 1128.7
67868 1415883_a_at 1.4
67868 1415884_at 43.5
12653 1415885_at 2550.5
27387 1415886_at 111.4
21787 1415887_at 1091.6
15191 1415888_at 241.6
22027 1415889_a_at 1350.4
23971 1415890_at 799.9
56451 1415891_at 939.4
20397 1415892_at 97.6
20397 1415893_at 54.1
18606 1415894_at 506
NA 1415895_at 4127.1
NA 1415896_x_at 3875.4
56615 1415897_a_at 227.6
56615 1415898_at 22.2
16477 1415899_at 167.2
16590 1415900_a_at 49
26433 1415901_at 256.5
110695 1415902_at 8.8
105727 1415903_at 1136.9
16956 1415904_at 283.8
19692 1415905_at 20
19241 1415906_at 4208.5
12445 1415907_at 138.8
22110 1415908_at 703.9
20867 1415909_at 386.4
109006 1415910_s_at 184.5
16210 1415911_at 1093
NA 1415912_a_at 988.2
NA 1415913_at 2
15384 1415914_at 787.1
104721 1415915_at 659.4
108156 1415916_a_at 189.1
108156 1415917_at 110.3
21991 1415918_a_at 2119.2
18146 1415919_at 899.6
83410 1415920_at 992.3
29820 1415921_a_at 82.2
17357 1415922_s_at 624.1
17984 1415923_at 2206.5
21958 1415924_at 6.4
18226 1415925_a_at 235.7
18226 1415926_at 217.3
11464 1415927_at 18.1
67443 1415928_a_at 1726.4
67443 1415929_at 1495.6
67443 1415930_a_at 1078.5
16002 1415931_at 45.2
11981 1415932_x_at 1192.5
12858 1415933_a_at 3084.7
108679 1415934_at 604.2
64074 1415935_at 61.4
29815 1415936_at 197.9
18571 1415937_s_at 205.4
20730 1415938_at 17.3
14264 1415939_at 130.7
100494 1415940_at 471
100494 1415941_s_at 172
110954 1415942_at 2202.2
20969 1415943_at 23.2
20969 1415944_at 37.7
17218 1415945_at 21.9
14755 1415946_at 458.2
NA 1415947_at 204.2
433375 1415948_at 215.1
12876 1415949_at 4822
23980 1415950_a_at 2256.4
14230 1415951_at 59.8
13728 1415952_at 311.4
13728 1415953_s_at 191.7
NA 1415954_at 5.3
19118 1415955_x_at 61.1
18555 1415956_a_at 1415.6
18114 1415957_a_at 858.8
20528 1415958_at 9.6
20528 1415959_at 25.7
17523 1415960_at 22.1
64294 1415961_at 3999
68135 1415962_at 954.9
56258 1415963_at 963.8
20249 1415964_at 1418.8
20249 1415965_at 146.2
17995 1415966_a_at 969.1
17995 1415967_at 1154
16483 1415968_a_at 204.2
16483 1415969_s_at 122.1
12864 1415970_at 4029.8
17118 1415971_at 1011.3
17118 1415972_at 941.7
17118 1415973_at 776.6
26396 1415974_at 259.1
52502 1415975_at 300.2
52502 1415976_a_at 88.3
71780 1415977_at 181.4
22152 1415978_at 428.5
19989 1415979_x_at 2360.7
67942 1415980_at 927.5
80517 1415981_at 467.1
80517 1415982_at 224.2
18826 1415983_at 68.2
11364 1415984_at 483.1
101943 1415985_at 662.3
12727 1415986_at 966.6
110611 1415987_at 170.8
110611 1415988_at 54.4
22329 1415989_at 105.2
22334 1415990_at 1631.6
71765 1415991_a_at 1626.6
56703 1415992_at 139.4
20775 1415993_at 308.6
13106 1415994_at 66.2
12368 1415995_at 37.4
56338 1415996_at 143.5
56338 1415997_at 12.4
22333 1415998_at 1917.4
15213 1415999_at 304.4
18477 1416000_a_at 1001.1
72042 1416001_a_at 523.3
72042 1416002_x_at 166.9
18417 1416003_at 1096
22629 1416004_at 3439
19179 1416005_at 596.8
17242 1416006_at 136
20230 1416007_at 726.6
20230 1416008_at 537.8
56434 1416009_at 2248.9
13660 1416010_a_at 135
13660 1416011_x_at 109.5
13660 1416012_at 28.1
18807 1416013_at 1608.7
24015 1416014_at 284.8
24015 1416015_s_at 309.9
21354 1416016_at 10.8
54161 1416017_at 656.5
13486 1416018_at 325.8
13486 1416019_at 78.4
11951 1416020_a_at 791.6
16592 1416021_a_at 1872.9
16592 1416022_at 1006.5
14077 1416023_at 516.9
12462 1416024_x_at 1534.9
99571 1416025_at 19.7
269261 1416026_a_at 1528.5
18570 1416027_at 666.3
15374 1416028_a_at 281.8
21847 1416029_at 232.1
17220 1416030_a_at 97.3
17220 1416031_s_at 115.2
68539 1416032_at 308.9
68539 1416033_at 26.6
12484 1416034_at 101.3
15251 1416035_at 293.8
14225 1416036_at 1600.6
12461 1416037_a_at 757.1
56463 1416038_at 262.3
16007 1416039_x_at 58.9
67717 1416040_at 3.9
20393 1416041_at 450.1
50927 1416042_s_at 54.6
50927 1416043_at 0.7
14248 1416044_at 197
20587 1416045_a_at 203.6
66848 1416046_a_at 148.9
66848 1416047_at 6.2
54383 1416048_at 361.2
104174 1416049_at 136.1
20778 1416050_a_at 198.8
12263 1416051_at 9.9
19139 1416052_at 559.4
16979 1416053_at 276.2
20103 1416054_at 2112.7
109959 1416055_at 14.1
104130 1416056_a_at 1451.3
104130 1416057_at 1579.9
11949 1416058_s_at 2152.1
27054 1416059_at 595.2
66687 1416060_at 299.6
66687 1416061_at 174.4
66687 1416062_at 6.3
66996 1416063_x_at 3.6
14828 1416064_a_at 1765.9
102334 1416065_a_at 134.5
12527 1416066_at 371.3
15982 1416067_at 277
NA 1416068_at 226.2
56421 1416069_at 1033
66942 1416070_a_at 137.1
66942 1416071_at 166.7
12490 1416072_at 272.6
445007 1416073_a_at 244.5
NA 1416074_a_at 2606.5
64010 1416075_at 96.3
NA 1416076_at 2.7
11535 1416077_at 34.6
110157 1416078_s_at 311.5
56443 1416079_a_at 696.6
11490 1416080_at 98.1
17125 1416081_at 37
19324 1416082_at 2906
22682 1416083_at 1492.5
22682 1416084_at 129
22682 1416085_s_at 934.5
22022 1416086_at 166.8
11769 1416087_at 779.1
NA 1416088_a_at 1825
20054 1416089_at 1667.7
68263 1416090_at 1286
17758 1416091_at 690.7
17758 1416092_a_at 661.2
66448 1416093_a_at 407.7
11502 1416094_at 478.9
66118 1416095_x_at 440.2
104799 1416096_at 279.5
192198 1416097_at 307
20974 1416098_at 599.3
NA 1416099_at 1852
55944 1416100_at 474.2
50708 1416101_a_at 547
22631 1416102_at 2262.9
22631 1416103_at 532.3
24070 1416104_at 250.2
18115 1416105_at 234.5
100087 1416106_at 131.2
18197 1416107_at 2415.1
66111 1416108_a_at 199.7
71665 1416109_at 383
67843 1416110_at 336.4
12522 1416111_at 118.4
12868 1416112_at 2924.1
14232 1416113_at 694.7
13602 1416114_at 3909.9
50793 1416115_at 132.7
50793 1416116_at 86.4
50793 1416117_at 68.9
66949 1416118_at 220.7
22166 1416119_at 826.9
20135 1416120_at 7.1
16948 1416121_at 23.2
12444 1416122_at 257.3
12444 1416123_at 51.1
12444 1416124_at 37
14229 1416125_at 270.7
20017 1416126_at 61.3
13437 1416127_a_at 317.7
NA 1416128_at 84
74155 1416129_at 230.1
19122 1416130_at 2056.5
76740 1416131_s_at 429.1
76740 1416132_at 149.9
76740 1416133_at 911.7
11803 1416134_at 2246.7
11792 1416135_at 313
17390 1416136_at 48.5
11750 1416137_at 166.1
11750 1416138_at 308.7
19693 1416139_at 32.4
72831 1416140_a_at 763.8
NA 1416141_a_at 4414.3
20104 1416142_at 151.8
11957 1416143_at 2428.4
13204 1416144_a_at 913.5
13204 1416145_at 835.1
15525 1416146_at 256.5
15525 1416147_at 566.7
114128 1416148_at 563.2
50914 1416149_at 1499.5
20383 1416150_a_at 449.1
20383 1416151_at 237.4
20383 1416152_a_at 512.2
NA 1416153_at 1462.3
NA 1416154_at 47.3
15354 1416155_at 363.8
22330 1416156_at 271.1
22330 1416157_at 25.3
11819 1416158_at 88.6
11819 1416159_at 164.4
11819 1416160_at 49.1
19357 1416161_at 878.4
19357 1416162_at 162.4
26891 1416163_at 233.3
23876 1416164_at 60.1
106572 1416165_at 471.1
53381 1416166_a_at 78.5
53381 1416167_at 206.8
20317 1416168_at 86.5
116913 1416169_at 4.4
68015 1416170_at 303.9
69612 1416171_at 352
64934 1416172_at 73
64934 1416173_at 65.8
26450 1416174_at 134
22335 1416175_a_at 1128.4
15289 1416176_at 886.8
19656 1416177_at 352.7
27276 1416178_a_at 2014.1
19684 1416179_a_at 326.7
19684 1416180_a_at 141.9
67943 1416181_at 647.4
57267 1416182_at 130.2
16832 1416183_a_at 2576.2
15361 1416184_s_at 560.3
11532 1416185_a_at 496.5
52830 1416186_at 189.2
52830 1416187_s_at 313.4
14667 1416188_at 183.4
53421 1416189_a_at 308.2
53421 1416190_a_at 78.3
53421 1416191_at 226
108124 1416192_at 234.7
12346 1416193_at 36.9
13120 1416194_at 56.3
19062 1416195_at 356
16785 1416196_at 1.6
20630 1416197_at 428.6
57314 1416198_at 151
16582 1416199_at 171.5
77125 1416200_at 503.4
12928 1416201_at 311.3
12034 1416202_at 389.5
11826 1416203_at 23.6
14555 1416204_at 226.7
12091 1416205_at 112.9
20469 1416206_at 51.6
66826 1416207_at 284.3
59025 1416208_at 549.9
14661 1416209_at 1047.9
102462 1416210_at 276
19242 1416211_a_at 932.4
17149 1416212_at 311.6
20932 1416213_x_at 124
17217 1416214_at 148
53334 1416215_at 230.6
19707 1416216_at 169.1
NA 1416217_a_at 2825.3
NA 1416218_x_at 224.8
19921 1416219_at 2794.7
69019 1416220_at 1175.1
14314 1416221_at 127.6
18194 1416222_at 305.2
79566 1416223_at 385
22642 1416224_at 157.1
11522 1416225_at 65.5
11867 1416226_at 105.8
NA 1416227_at 2.9
23988 1416228_at 688.3
54391 1416229_at 166.6
54391 1416230_at 239.7
234729 1416231_at 47.2
50913 1416232_at 245.2
54709 1416233_at 1480.4
98238 1416234_at 540.2
98238 1416235_at 353.7
14012 1416236_a_at 8.2
14012 1416237_at 16.5
21846 1416238_at 30.7
11898 1416239_at 120.9
19177 1416240_at 1879.4
110379 1416241_at 244.3
67455 1416242_at 185.3
NA 1416243_a_at 1617.9
12785 1416244_a_at 1824.6
66077 1416245_at 492.9
12721 1416246_a_at 599.9
53598 1416247_at 859.4
192185 1416248_at 389.1
192185 1416249_at 156.7
12227 1416250_at 206.5
17219 1416251_at 54.7
106504 1416252_at 233.4
NA 1416253_at 630.9
80743 1416254_a_at 163.1
14612 1416255_at 33.1
22154 1416256_a_at 2283.8
12334 1416257_at 325.3
21877 1416258_at 8.3
103737 1416259_at 92.2
56440 1416260_a_at 324.6
67226 1416261_at 219.3
67226 1416262_at 190.8
56325 1416263_at 173.9
56325 1416264_at 102.7
23830 1416265_at 133.5
18610 1416266_at 79
56367 1416267_at 754
23872 1416268_at 386.3
57423 1416269_at 1707.9
67710 1416270_at 812.5
64058 1416271_at 76
56692 1416272_at 586.1
21928 1416273_at 40.8
83429 1416274_at 106.2
171429 1416275_at 63.2
20102 1416276_a_at 2702.1
56040 1416277_a_at 4250.1
NA 1416278_a_at 1429.2
11764 1416279_at 702.6
50995 1416280_at 781.7
66840 1416281_at 597.4
19182 1416282_at 767
14450 1416283_at 131.1
68611 1416284_at 364.6
66377 1416285_at 1219.9
19736 1416286_at 1950.3
19736 1416287_at 1071.7
15502 1416288_at 1381.1
18822 1416289_at 110.9
23996 1416290_a_at 528.2
23996 1416291_at 440.8
11757 1416292_at 460.6
18028 1416293_at 26.5
NA 1416294_at 243.7
16186 1416295_a_at 10.9
16186 1416296_at 8.5
18489 1416297_s_at 65.7
17395 1416298_at 58.4
20419 1416299_at 14.7
18674 1416300_a_at 3532
13591 1416301_a_at 42.7
13591 1416302_at 27
56722 1416303_at 321.3
56722 1416304_at 182.7
98402 1416305_at 74
23844 1416306_at 1
11767 1416307_at 467.8
22235 1416308_at 335.5
108907 1416309_at 29.5
108907 1416310_at 21.8
NA 1416311_s_at 219.7
104458 1416312_at 349.7
56772 1416313_at 1652.6
56772 1416314_at 63.2
105501 1416315_at 309.1
26458 1416316_at 71.1
70527 1416317_a_at 103
66222 1416318_at 83
11534 1416319_at 237.9
317717 1416320_at 83
116847 1416321_s_at 97.8
116847 1416322_at 5.5
66989 1416323_at 109.9
66989 1416324_s_at 128.3
11571 1416325_at 46.3
12925 1416326_at 158.7
66155 1416327_at 525.9
11974 1416328_a_at 399.7
20430 1416329_at 501.2
12520 1416330_at 1989.3
18023 1416331_a_at 1202.9
12696 1416332_at 342.2
13449 1416333_at 91.4
80707 1416334_at 107.5
17319 1416335_at 1932
20641 1416336_s_at 314.1
67530 1416337_at 957.6
20405 1416338_at 138.2
19089 1416339_a_at 309.8
17159 1416340_a_at 356.2
20021 1416341_at 347.9
21923 1416342_at 36.9
16784 1416343_a_at 176.7
16784 1416344_at 303.4
30058 1416345_at 317.7
