Gene Probeset Intensity
54161 1415670_at 1323.23
11972 1415671_at 1528.17
57437 1415672_at 1090.2
100678 1415673_at 212.54
60409 1415674_a_at 548.34
13481 1415675_at 342.63
19173 1415676_a_at 970.26
52585 1415677_at 424.8
19042 1415678_at 685.03
66340 1415679_at 1929.54
17222 1415680_at 330.91
94067 1415681_at 448.91
65246 1415682_at 197.89
18107 1415683_at 764.11
11793 1415684_at 316.83
76784 1415685_at 350.34
68365 1415686_at 410.83
19156 1415687_a_at 2402.86
67128 1415688_at 682.94
72739 1415689_s_at 295.63
94064 1415690_at 1139.86
13383 1415691_at 500.31
12330 1415692_s_at 2796.57
67819 1415693_at 382.77
22375 1415694_at 183.2
26440 1415695_at 1098.74
20224 1415696_at 1957.86
23881 1415697_at 838.11
105348 1415698_at 210.89
209318 1415699_a_at 852.97
67437 1415700_a_at 1707.29
65019 1415701_x_at 6540.14
13016 1415702_a_at 1111.54
59026 1415703_at 471.23
321022 1415704_a_at 586.31
66818 1415705_at 420.74
12847 1415706_at 3342.83
99152 1415707_at 668.4
544752 1415708_at 960.71
107338 1415709_s_at 368.43
231430 1415710_at 246.6
211673 1415711_at 827.14
NA 1415712_at 186.86
27225 1415713_a_at 358.2
66618 1415714_a_at 452.97
68366 1415715_at 240.74
57294 1415716_a_at 6528.63
66743 1415717_at 233.14
50724 1415718_at 252.49
74252 1415719_s_at 354.29
66591 1415720_s_at 227.6
74763 1415721_a_at 274.06
66201 1415722_a_at 670.49
217869 1415723_at 1291.74
12540 1415724_a_at 1596.09
106298 1415725_at 235
81702 1415726_at 584.26
246703 1415727_at 898
54196 1415728_at 203.57
18607 1415729_at 584.26
269061 1415730_at 450.97
52477 1415731_at 299.29
193742 1415732_at 642.11
68512 1415733_a_at 702.23
19349 1415734_at 1580
13194 1415735_at 674.51
56612 1415736_at 1552.69
54391 1415737_at 637.8
66073 1415738_at 784.14
68035 1415739_at 322.94
19184 1415740_at 800.31
21982 1415741_at 867.31
11993 1415742_at 203.57
15184 1415743_at 266.23
14976 1415744_at 577.97
13185 1415745_a_at 479.51
71722 1415746_at 295.63
66878 1415747_s_at 862.69
59288 1415748_a_at 738.03
54170 1415749_a_at 885.03
213773 1415750_at 132.09
15441 1415751_at 1023.09
407819 1415752_at 1330.17
216169 1415753_at 427.03
69833 1415754_at 697.89
66589 1415755_a_at 588.54
20615 1415756_a_at 428.94
107338 1415757_at 244.63
72313 1415758_at 370.43
68576 1415759_a_at 619.31
11927 1415760_s_at 279.97
68836 1415761_at 422.69
68836 1415762_x_at 506.31
76799 1415763_a_at 475.26
70579 1415764_at 2296.63
68693 1415765_at 205.37
20333 1415766_at 708.51
228994 1415767_at 504.29
67615 1415768_a_at 360.11
16396 1415769_at 378.69
83669 1415770_at 1711.74
17975 1415771_at 1443.91
17975 1415772_at 231.37
17975 1415773_at 809.06
58523 1415774_at 277.97
245688 1415775_at 2891.77
11671 1415776_at 209.11
18946 1415777_at 85.4
56397 1415778_at 4302.31
11465 1415779_s_at 5700.91
67416 1415780_a_at 995.66
NA 1415781_a_at 5365.6
NA 1415782_at 3313.31
65114 1415783_at 1577.06
65114 1415784_at 400.77
12469 1415785_a_at 742.37
109820 1415786_at 125.03
14376 1415787_at 372.49
79560 1415788_at 412.8
NA 1415789_a_at 252.49
79560 1415790_at 147.8
80751 1415791_at 475.26
24105 1415792_at 352.4
103711 1415793_at 338.57
20729 1415794_a_at 860.94
20729 1415795_at 248.57
23994 1415796_at 1278.2
12305 1415797_at 246.6
12305 1415798_at 192.34
60321 1415799_at 408.74
14609 1415800_at 372.49
14609 1415801_at 190.46
20501 1415802_at 216.4
20312 1415803_at 485.51
20312 1415804_at 342.63
109791 1415805_at 85.4
18791 1415806_at 374.69
20382 1415807_s_at 346.51
21984 1415808_at 62.94
21984 1415809_at 78.54
18140 1415810_at 83.69
18140 1415811_at 87.14
227753 1415812_at 639.94
11800 1415813_at 593
11966 1415814_at 1267.69
19720 1415815_at 80.09
12468 1415816_at 1204.23
12468 1415817_s_at 685.03
11749 1415818_at 450.97
51792 1415819_a_at 1197.4
53610 1415820_x_at 1088.06
20320 1415821_at 993.26
20250 1415822_at 1511.29
20250 1415823_at 768.66
20250 1415824_at 444.77
104318 1415825_s_at 420.74
108664 1415826_at 650.74
28146 1415827_a_at 1763.6
28146 1415828_a_at 1909.94
98386 1415829_at 266.23
26429 1415830_at 348.34
21762 1415831_at 1131.51
11609 1415832_at 59.23
NA 1415833_x_at 8991.03
67603 1415834_at 214.43
18776 1415835_at 80.09
56454 1415836_at 378.69
16612 1415837_at 147.8
56442 1415838_at 2847.06
18148 1415839_a_at 2953.77
68801 1415840_at 1334.91
13427 1415841_at 979.31
56716 1415842_at 161.77
56716 1415843_at 106.09
20983 1415844_at 1591.89
20983 1415845_at 1176.03
16833 1415846_a_at 66.26
16833 1415847_at 76.86
18775 1415848_at 104.29
16765 1415849_s_at 3480.14
19414 1415850_at 156.46
23918 1415851_a_at 637.8
23918 1415852_at 546.17
23854 1415853_at 194.2
17311 1415854_at 73.29
17311 1415855_at 250.46
13723 1415856_at 1436
13723 1415857_at 1904.54
56347 1415858_at 873.49
56347 1415859_at 727.11
NA 1415860_at 477.34
22178 1415861_at 69.69
22178 1415862_at 75.03
13690 1415863_at 1513.43
12183 1415864_at 546.17
12183 1415865_s_at 422.69
101869 1415866_at 268.11
12464 1415867_at 1382
12464 1415868_at 109.49
21849 1415869_a_at 635.74
12321 1415870_at 420.74
21810 1415871_at 154.83
59013 1415872_at 2631.49
54130 1415873_a_at 396.6
24063 1415874_at 244.63
109163 1415875_at 99.03
27370 1415876_a_at 4990.6
22240 1415877_at 121.51
20133 1415878_at 174.26
67186 1415879_a_at 6753.14
16783 1415880_a_at 2362.89
66092 1415881_at 880.6
66092 1415882_at 1033.86
67868 1415883_a_at 126.69
67868 1415884_at 181.46
12653 1415885_at 11170.97
27387 1415886_at 156.46
21787 1415887_at 1474.94
15191 1415888_at 316.83
22027 1415889_a_at 3756.49
23971 1415890_at 977.11
56451 1415891_at 842.49
20397 1415892_at 140.66
20397 1415893_at 144.14
18606 1415894_at 214.43
NA 1415895_at 1577.06
NA 1415896_x_at 1716.69
56615 1415897_a_at 815.77
56615 1415898_at 68.03
16477 1415899_at 358.2
16590 1415900_a_at 125.03
26433 1415901_at 370.43
110695 1415902_at 90.63
105727 1415903_at 436.8
16956 1415904_at 601.77
19692 1415905_at 83.69
19241 1415906_at 3081.37
12445 1415907_at 742.37
22110 1415908_at 967.8
20867 1415909_at 390.46
109006 1415910_s_at 422.69
16210 1415911_at 1204.23
NA 1415912_a_at 3815.51
NA 1415913_at 107.74
15384 1415914_at 1511.29
104721 1415915_at 815.77
108156 1415916_a_at 316.83
108156 1415917_at 183.2
21991 1415918_a_at 1468.09
18146 1415919_at 1446.37
83410 1415920_at 995.66
29820 1415921_a_at 104.29
17357 1415922_s_at 291.66
17984 1415923_at 1885.11
21958 1415924_at 76.86
18226 1415925_a_at 227.6
18226 1415926_at 305.14
11464 1415927_at 71.43
67443 1415928_a_at 1562.91
67443 1415929_at 1438.57
67443 1415930_a_at 1037.89
16002 1415931_at 80.09
11981 1415932_x_at 527.8
12858 1415933_a_at 1300.83
108679 1415934_at 475.26
64074 1415935_at 90.63
29815 1415936_at 158.2
18571 1415937_s_at 240.74
20730 1415938_at 71.43
14264 1415939_at 80.09
100494 1415940_at 326.86
100494 1415941_s_at 218.29
110954 1415942_at 8997.69
20969 1415943_at 156.46
20969 1415944_at 128.37
17218 1415945_at 90.63
14755 1415946_at 370.43
NA 1415947_at 448.91
433375 1415948_at 434.91
12876 1415949_at 7161.69
23980 1415950_a_at 2272.31
14230 1415951_at 137.23
13728 1415952_at 250.46
13728 1415953_s_at 160.03
NA 1415954_at 75.03
19118 1415955_x_at 160.03
18555 1415956_a_at 330.91
18114 1415957_a_at 577.97
20528 1415958_at 130.17
20528 1415959_at 104.29
17523 1415960_at 87.14
64294 1415961_at 3925.6
68135 1415962_at 1729.74
56258 1415963_at 753.4
20249 1415964_at 269.94
20249 1415965_at 95.6
17995 1415966_a_at 723.24
17995 1415967_at 784.14
16483 1415968_a_at 111.11
16483 1415969_s_at 55.77
12864 1415970_at 2981.71
17118 1415971_at 773.06
17118 1415972_at 276.09
17118 1415973_at 388.57
26396 1415974_at 322.94
52502 1415975_at 163.51
52502 1415976_a_at 111.11
71780 1415977_at 264.37
22152 1415978_at 140.66
19989 1415979_x_at 5896.6
67942 1415980_at 1969.11
80517 1415981_at 289.8
80517 1415982_at 210.89
18826 1415983_at 104.29
11364 1415984_at 504.29
101943 1415985_at 584.26
12727 1415986_at 238.8
110611 1415987_at 793.43
110611 1415988_at 378.69
22329 1415989_at 137.23
22334 1415990_at 1456.71
71765 1415991_a_at 1393.77
56703 1415992_at 181.46
20775 1415993_at 307.09
13106 1415994_at 88.89
12368 1415995_at 248.57
56338 1415996_at 1493.66
56338 1415997_at 1088.06
22333 1415998_at 725.06
15213 1415999_at 229.43
18477 1416000_a_at 2629.77
72042 1416001_a_at 350.34
72042 1416002_x_at 168.94
18417 1416003_at 137.23
22629 1416004_at 813.49
19179 1416005_at 531.94
17242 1416006_at 303.17
20230 1416007_at 346.51
20230 1416008_at 390.46
56434 1416009_at 2299.6
13660 1416010_a_at 153
13660 1416011_x_at 201.66
13660 1416012_at 104.29
18807 1416013_at 2879.66
24015 1416014_at 260.31
24015 1416015_s_at 277.97
21354 1416016_at 123.31
54161 1416017_at 696.2
13486 1416018_at 372.49
13486 1416019_at 246.6
11951 1416020_a_at 1562.91
16592 1416021_a_at 374.69
16592 1416022_at 293.71
14077 1416023_at 128.37
12462 1416024_x_at 1857.8
99571 1416025_at 76.86
269261 1416026_a_at 4865
18570 1416027_at 1004.77
15374 1416028_a_at 252.49
21847 1416029_at 233.14
17220 1416030_a_at 246.6
17220 1416031_s_at 256.23
68539 1416032_at 199.8
68539 1416033_at 112.91
12484 1416034_at 1246.49
15251 1416035_at 282.06
14225 1416036_at 1391.71
12461 1416037_a_at 1939.66
56463 1416038_at 660.03
16007 1416039_x_at 236.91
67717 1416040_at 68.03
20393 1416041_at 282.06
50927 1416042_s_at 262.34
50927 1416043_at 73.29
14248 1416044_at 348.34
20587 1416045_a_at 368.43
66848 1416046_a_at 176.17
66848 1416047_at 73.29
54383 1416048_at 264.37
104174 1416049_at 126.69
20778 1416050_a_at 229.43
12263 1416051_at 133.71
19139 1416052_at 444.77
16979 1416053_at 442.83
20103 1416054_at 6058.89
109959 1416055_at 57.46
104130 1416056_a_at 2249.2
104130 1416057_at 1396.23
11949 1416058_s_at 2323.57
27054 1416059_at 1143.71
66687 1416060_at 1048.74
66687 1416061_at 755.29
66687 1416062_at 324.94
