Gene Probeset Intensity
54161 1415670_at 502.4
11972 1415671_at 1301
57437 1415672_at 1585.5
100678 1415673_at 97.5
60409 1415674_a_at 430.8
13481 1415675_at 297.8
19173 1415676_a_at 992.6
52585 1415677_at 217.5
19042 1415678_at 779.9
66340 1415679_at 577.7
17222 1415680_at 168.2
94067 1415681_at 308.9
65246 1415682_at 349.2
18107 1415683_at 404.7
11793 1415684_at 224.6
76784 1415685_at 276.4
68365 1415686_at 827.5
19156 1415687_a_at 2702.4
67128 1415688_at 642
72739 1415689_s_at 197
94064 1415690_at 443.8
13383 1415691_at 749.5
12330 1415692_s_at 1725.9
67819 1415693_at 308.6
22375 1415694_at 406.7
26440 1415695_at 420.6
20224 1415696_at 1033.2
23881 1415697_at 771.5
105348 1415698_at 112.8
209318 1415699_a_at 931
67437 1415700_a_at 897.9
65019 1415701_x_at 1934.8
13016 1415702_a_at 2015
59026 1415703_at 670.2
321022 1415704_a_at 439.4
66818 1415705_at 339
12847 1415706_at 1588.2
99152 1415707_at 410.6
544752 1415708_at 634.8
107338 1415709_s_at 362.4
231430 1415710_at 270.8
211673 1415711_at 637.8
NA 1415712_at 233
27225 1415713_a_at 825
66618 1415714_a_at 666.7
68366 1415715_at 162.1
57294 1415716_a_at 1519.8
66743 1415717_at 625.2
50724 1415718_at 350.7
74252 1415719_s_at 612.8
66591 1415720_s_at 71.7
74763 1415721_a_at 386.7
66201 1415722_a_at 476.7
217869 1415723_at 1414.7
12540 1415724_a_at 828.7
106298 1415725_at 151
81702 1415726_at 952.3
246703 1415727_at 529.9
54196 1415728_at 527.2
18607 1415729_at 824.9
269061 1415730_at 517.7
52477 1415731_at 202.9
193742 1415732_at 835.3
68512 1415733_a_at 540.4
19349 1415734_at 1915.2
13194 1415735_at 722.2
56612 1415736_at 424.3
54391 1415737_at 578.8
66073 1415738_at 333.6
68035 1415739_at 309.4
19184 1415740_at 1206.2
21982 1415741_at 555.8
11993 1415742_at 179.7
15184 1415743_at 869.8
14976 1415744_at 430.6
13185 1415745_a_at 406.5
71722 1415746_at 1013.7
66878 1415747_s_at 787.5
59288 1415748_a_at 386.9
54170 1415749_a_at 704.5
213773 1415750_at 103
15441 1415751_at 1312.3
407819 1415752_at 1139
216169 1415753_at 735
69833 1415754_at 306.2
66589 1415755_a_at 973.4
20615 1415756_a_at 350.3
107338 1415757_at 450.7
72313 1415758_at 339.1
68576 1415759_a_at 274.4
11927 1415760_s_at 260.4
68836 1415761_at 125.4
68836 1415762_x_at 192.9
76799 1415763_a_at 388.5
70579 1415764_at 1126.6
68693 1415765_at 139.3
20333 1415766_at 240
228994 1415767_at 547.6
67615 1415768_a_at 384.7
16396 1415769_at 256.4
83669 1415770_at 1631.8
17975 1415771_at 1504.7
17975 1415772_at 132.2
17975 1415773_at 671.5
58523 1415774_at 97.8
245688 1415775_at 1020.2
11671 1415776_at 182.5
18946 1415777_at 19.3
56397 1415778_at 1959.4
11465 1415779_s_at 4183.9
67416 1415780_a_at 602.1
NA 1415781_a_at 2982.2
NA 1415782_at 1211.9
65114 1415783_at 1451.3
65114 1415784_at 239.2
12469 1415785_a_at 721.7
109820 1415786_at 4.9
14376 1415787_at 231.8
79560 1415788_at 531.3
NA 1415789_a_at 217.9
79560 1415790_at 139.6
80751 1415791_at 651.5
24105 1415792_at 231.8
103711 1415793_at 417.4
20729 1415794_a_at 710.9
20729 1415795_at 114
23994 1415796_at 677.7
12305 1415797_at 350.2
12305 1415798_at 147.6
60321 1415799_at 897.2
14609 1415800_at 1470.9
14609 1415801_at 350.8
20501 1415802_at 306.3
20312 1415803_at 1507.3
20312 1415804_at 612.2
109791 1415805_at 25.1
18791 1415806_at 338.8
20382 1415807_s_at 347.5
21984 1415808_at 10.5
21984 1415809_at 21
18140 1415810_at 2
18140 1415811_at 6.9
227753 1415812_at 468.2
11800 1415813_at 257.2
11966 1415814_at 2565.9
19720 1415815_at 7.3
12468 1415816_at 970.4
12468 1415817_s_at 592.5
11749 1415818_at 164.5
51792 1415819_a_at 1635.8
53610 1415820_x_at 795.9
20320 1415821_at 2875.6
20250 1415822_at 5944.6
20250 1415823_at 3239.7
20250 1415824_at 1114
104318 1415825_s_at 488.9
108664 1415826_at 578.8
28146 1415827_a_at 429.7
28146 1415828_a_at 192.3
98386 1415829_at 197.2
26429 1415830_at 122.4
21762 1415831_at 838.2
11609 1415832_at 20.4
NA 1415833_x_at 2630.5
67603 1415834_at 194.5
18776 1415835_at 3.5
56454 1415836_at 85.9
16612 1415837_at 3.7
56442 1415838_at 2512.2
18148 1415839_a_at 1270.6
68801 1415840_at 696.6
13427 1415841_at 848
56716 1415842_at 265.5
56716 1415843_at 103.9
20983 1415844_at 715.2
20983 1415845_at 1085.3
16833 1415846_a_at 1.4
16833 1415847_at 6
18775 1415848_at 5.6
16765 1415849_s_at 3689.8
19414 1415850_at 240.1
23918 1415851_a_at 436.1
23918 1415852_at 350.5
23854 1415853_at 311.6
17311 1415854_at 32.2
17311 1415855_at 630.3
13723 1415856_at 322.4
13723 1415857_at 182.9
56347 1415858_at 781.7
56347 1415859_at 351
NA 1415860_at 287.4
22178 1415861_at 33.4
22178 1415862_at 72.4
13690 1415863_at 1130
12183 1415864_at 288.8
12183 1415865_s_at 393
101869 1415866_at 96.3
12464 1415867_at 777.9
12464 1415868_at 14.2
21849 1415869_a_at 734.3
12321 1415870_at 318.9
21810 1415871_at 15.8
59013 1415872_at 1461.1
54130 1415873_a_at 642.6
24063 1415874_at 243.3
109163 1415875_at 26.1
27370 1415876_a_at 1013.1
22240 1415877_at 168.9
20133 1415878_at 92.5
67186 1415879_a_at 2131.3
16783 1415880_a_at 2716.2
66092 1415881_at 1823.3
66092 1415882_at 1021.4
67868 1415883_a_at 10.4
67868 1415884_at 82
12653 1415885_at 1997.8
27387 1415886_at 143.1
21787 1415887_at 1190
15191 1415888_at 406.5
22027 1415889_a_at 1375.9
23971 1415890_at 730.8
56451 1415891_at 1172.4
20397 1415892_at 77.8
20397 1415893_at 52.1
18606 1415894_at 565.2
NA 1415895_at 3929.8
NA 1415896_x_at 3596.1
56615 1415897_a_at 408.4
56615 1415898_at 22
16477 1415899_at 96
16590 1415900_a_at 75.2
26433 1415901_at 393.3
110695 1415902_at 6.2
105727 1415903_at 1533.8
16956 1415904_at 155.5
19692 1415905_at 23.5
19241 1415906_at 3368.3
12445 1415907_at 258.5
22110 1415908_at 1280.3
20867 1415909_at 537.1
109006 1415910_s_at 277.1
16210 1415911_at 1667.1
NA 1415912_a_at 460.1
NA 1415913_at 24.2
15384 1415914_at 793.8
104721 1415915_at 626
108156 1415916_a_at 250.4
108156 1415917_at 155.9
21991 1415918_a_at 1721.3
18146 1415919_at 1021.5
83410 1415920_at 804.8
29820 1415921_a_at 48.1
17357 1415922_s_at 994
17984 1415923_at 3839.7
21958 1415924_at 11.8
18226 1415925_a_at 170.7
18226 1415926_at 262.6
11464 1415927_at 38.3
67443 1415928_a_at 1657.9
67443 1415929_at 1443.1
67443 1415930_a_at 777.7
16002 1415931_at 39.4
11981 1415932_x_at 1158.8
12858 1415933_a_at 3526.7
108679 1415934_at 443.7
64074 1415935_at 31.6
29815 1415936_at 182.8
18571 1415937_s_at 239.8
20730 1415938_at 15
14264 1415939_at 134.4
100494 1415940_at 372.6
100494 1415941_s_at 234.8
110954 1415942_at 1931.6
20969 1415943_at 33
20969 1415944_at 79.4
17218 1415945_at 22.3
14755 1415946_at 452.5
NA 1415947_at 400.6
433375 1415948_at 278.6
12876 1415949_at 5254.7
23980 1415950_a_at 1941.4
14230 1415951_at 75.8
13728 1415952_at 272.4
13728 1415953_s_at 155.5
NA 1415954_at 0.8
19118 1415955_x_at 80.2
18555 1415956_a_at 826.5
18114 1415957_a_at 787.3
20528 1415958_at 71.2
20528 1415959_at 34.6
17523 1415960_at 34
64294 1415961_at 4398.6
68135 1415962_at 911.1
56258 1415963_at 560.5
20249 1415964_at 1525.3
20249 1415965_at 288.8
17995 1415966_a_at 825.7
17995 1415967_at 1049.5
16483 1415968_a_at 190.5
16483 1415969_s_at 7.3
12864 1415970_at 1794.4
17118 1415971_at 991.5
17118 1415972_at 892.9
17118 1415973_at 671.2
26396 1415974_at 368.8
52502 1415975_at 237.2
52502 1415976_a_at 96.1
71780 1415977_at 200.6
22152 1415978_at 552.3
19989 1415979_x_at 1746.2
67942 1415980_at 546.4
80517 1415981_at 513.6
80517 1415982_at 173.5
18826 1415983_at 48.6
11364 1415984_at 560.9
101943 1415985_at 557.1
12727 1415986_at 533.9
110611 1415987_at 252.4
110611 1415988_at 98.3
22329 1415989_at 104.4
22334 1415990_at 2026.8
71765 1415991_a_at 2114.5
56703 1415992_at 150.9
20775 1415993_at 532.9
13106 1415994_at 75.1
12368 1415995_at 68.3
56338 1415996_at 172.8
56338 1415997_at 81.6
22333 1415998_at 1241.8
15213 1415999_at 300
18477 1416000_a_at 759.5
72042 1416001_a_at 553.7
72042 1416002_x_at 150.2
18417 1416003_at 905.4
22629 1416004_at 2777.7
19179 1416005_at 523
17242 1416006_at 152
20230 1416007_at 343.1
20230 1416008_at 336.1
56434 1416009_at 2728.4
13660 1416010_a_at 103.2
13660 1416011_x_at 116.6
13660 1416012_at 18.1
18807 1416013_at 727.5
24015 1416014_at 179
24015 1416015_s_at 312
21354 1416016_at 33.1
54161 1416017_at 612
13486 1416018_at 349.5
13486 1416019_at 101.2
11951 1416020_a_at 276.6
16592 1416021_a_at 1599.4
16592 1416022_at 429.2
14077 1416023_at 333.7
12462 1416024_x_at 1805.2
99571 1416025_at 3.5
269261 1416026_a_at 657.5
18570 1416027_at 509.6
15374 1416028_a_at 228.2
21847 1416029_at 47.9
17220 1416030_a_at 69.9
17220 1416031_s_at 95.6
68539 1416032_at 218.1
68539 1416033_at 28.9
12484 1416034_at 138.1
15251 1416035_at 266.3
14225 1416036_at 1081.7
12461 1416037_a_at 905.5
56463 1416038_at 269.7
16007 1416039_x_at 22
67717 1416040_at 3.1
20393 1416041_at 356.5
50927 1416042_s_at 47.3
50927 1416043_at 4.9
14248 1416044_at 397.2
20587 1416045_a_at 289
66848 1416046_a_at 185.3
66848 1416047_at 14.2
54383 1416048_at 338.5
104174 1416049_at 104.2
20778 1416050_a_at 182.1
12263 1416051_at 12.4
19139 1416052_at 427.7
16979 1416053_at 290.2
20103 1416054_at 1715
109959 1416055_at 6
104130 1416056_a_at 1376.6
104130 1416057_at 905.8
11949 1416058_s_at 1981.7
27054 1416059_at 761
66687 1416060_at 338.7
66687 1416061_at 208.6
66687 1416062_at 33.3
66996 1416063_x_at 1.4
14828 1416064_a_at 2052.9
102334 1416065_a_at 196
12527 1416066_at 238.4
15982 1416067_at 178.2
NA 1416068_at 267.6
56421 1416069_at 620.1
66942 1416070_a_at 86.9
66942 1416071_at 204.2
12490 1416072_at 81.3
445007 1416073_a_at 191.6
NA 1416074_a_at 1391.4
64010 1416075_at 102.6
NA 1416076_at 10.1
11535 1416077_at 17.7
110157 1416078_s_at 430.3
56443 1416079_a_at 613
11490 1416080_at 78.9
17125 1416081_at 100.1
19324 1416082_at 2271.3
22682 1416083_at 1343.8
22682 1416084_at 104.2
22682 1416085_s_at 1270.8
22022 1416086_at 158.7
11769 1416087_at 584.5
NA 1416088_a_at 653.2
20054 1416089_at 677.8
68263 1416090_at 1132.7
17758 1416091_at 650.4
17758 1416092_a_at 696.3
66448 1416093_a_at 236.4
11502 1416094_at 368.3
66118 1416095_x_at 332.8
104799 1416096_at 247.2
192198 1416097_at 189.5
20974 1416098_at 720.9
NA 1416099_at 722.4
55944 1416100_at 460.8
50708 1416101_a_at 521.9
22631 1416102_at 2032.8
22631 1416103_at 345.2
24070 1416104_at 191.8
18115 1416105_at 234.8
100087 1416106_at 137.5
18197 1416107_at 2422.6
66111 1416108_a_at 305.9
71665 1416109_at 444.4
67843 1416110_at 264.2
12522 1416111_at 366.7
12868 1416112_at 2266.1
14232 1416113_at 609.5
13602 1416114_at 4994.3
50793 1416115_at 135.2
50793 1416116_at 83.6
50793 1416117_at 69.3
66949 1416118_at 182.9
22166 1416119_at 719.1
20135 1416120_at 9.8
16948 1416121_at 25.4
12444 1416122_at 199.7
12444 1416123_at 13.7
12444 1416124_at 10.9
14229 1416125_at 278.8
20017 1416126_at 112.9
13437 1416127_a_at 209.6
NA 1416128_at 58.3
74155 1416129_at 201.3
19122 1416130_at 3213.3
76740 1416131_s_at 362.4
76740 1416132_at 155.6
76740 1416133_at 810.4
11803 1416134_at 1356.1
11792 1416135_at 284.9
17390 1416136_at 96.3
11750 1416137_at 210.8
11750 1416138_at 271.5
19693 1416139_at 43.3
72831 1416140_a_at 935.2
NA 1416141_a_at 3937.2
20104 1416142_at 156
11957 1416143_at 1767.2
13204 1416144_a_at 1193.1
13204 1416145_at 691.1
15525 1416146_at 185
15525 1416147_at 443.4
114128 1416148_at 518.7
50914 1416149_at 2223.8
20383 1416150_a_at 403.9
20383 1416151_at 233.7
20383 1416152_a_at 467.1
NA 1416153_at 1450.4
NA 1416154_at 18
15354 1416155_at 382.5
22330 1416156_at 278.5
22330 1416157_at 33.8
11819 1416158_at 88
11819 1416159_at 278.4
11819 1416160_at 93
19357 1416161_at 956.8
19357 1416162_at 225.6
26891 1416163_at 270.9
23876 1416164_at 137.4
106572 1416165_at 515.8
53381 1416166_a_at 168
53381 1416167_at 210.3
20317 1416168_at 131.8
116913 1416169_at 8
68015 1416170_at 300.3
69612 1416171_at 371
64934 1416172_at 134.5
64934 1416173_at 113.8
26450 1416174_at 140.2
22335 1416175_a_at 1475
15289 1416176_at 633.9
19656 1416177_at 375.3
27276 1416178_a_at 2245.7
19684 1416179_a_at 498.1
19684 1416180_a_at 201.2
67943 1416181_at 874.6
57267 1416182_at 146.9
16832 1416183_a_at 2029.6
15361 1416184_s_at 706.9
11532 1416185_a_at 546
52830 1416186_at 197.6
52830 1416187_s_at 424.4
14667 1416188_at 209.4
53421 1416189_a_at 354.4
53421 1416190_a_at 70.5
53421 1416191_at 292.7
108124 1416192_at 150.9
12346 1416193_at 6
13120 1416194_at 63.2
19062 1416195_at 391.5
16785 1416196_at 5.5
20630 1416197_at 419.9
57314 1416198_at 160.8
16582 1416199_at 284.3
77125 1416200_at 561.1
12928 1416201_at 241
12034 1416202_at 311.5
11826 1416203_at 20.3
14555 1416204_at 159.1
12091 1416205_at 163.8
20469 1416206_at 77.8
66826 1416207_at 268.3
59025 1416208_at 448.3
14661 1416209_at 1475.6
102462 1416210_at 234.3
19242 1416211_a_at 554.8
17149 1416212_at 130.2
20932 1416213_x_at 159.5
17217 1416214_at 126.8
53334 1416215_at 261.2
19707 1416216_at 228.6
NA 1416217_a_at 953.6
NA 1416218_x_at 124
19921 1416219_at 2384
69019 1416220_at 958.5
14314 1416221_at 132.2
18194 1416222_at 352.9
79566 1416223_at 422
22642 1416224_at 78.4
11522 1416225_at 50.4
11867 1416226_at 102.1
NA 1416227_at 4.8
23988 1416228_at 617.4
54391 1416229_at 301.3
54391 1416230_at 303.6
234729 1416231_at 36.1
50913 1416232_at 257.9
54709 1416233_at 1606
98238 1416234_at 545.1
98238 1416235_at 367.3
14012 1416236_a_at 23.1
14012 1416237_at 29.7
21846 1416238_at 21.8
11898 1416239_at 179
19177 1416240_at 559.2
110379 1416241_at 168.7
67455 1416242_at 178.8
NA 1416243_a_at 497.2
12785 1416244_a_at 1070.2
66077 1416245_at 482.4
12721 1416246_a_at 284.5
53598 1416247_at 643.2
192185 1416248_at 477.6
192185 1416249_at 85.1
12227 1416250_at 120.6
17219 1416251_at 50.8
106504 1416252_at 343.1
NA 1416253_at 711.5
80743 1416254_a_at 157.5
14612 1416255_at 53.5
22154 1416256_a_at 2732.9
12334 1416257_at 391
21877 1416258_at 3.2
103737 1416259_at 53.4
56440 1416260_a_at 446.2
67226 1416261_at 235.1
67226 1416262_at 241.1
56325 1416263_at 149.4
56325 1416264_at 51.7
23830 1416265_at 129.4
18610 1416266_at 71.4
56367 1416267_at 972.5
23872 1416268_at 382.2
57423 1416269_at 534.7
67710 1416270_at 454.7
64058 1416271_at 53.4
56692 1416272_at 542.2
21928 1416273_at 68.5
83429 1416274_at 85.4
171429 1416275_at 66.7
20102 1416276_a_at 1632.6
56040 1416277_a_at 3570
NA 1416278_a_at 536.7
11764 1416279_at 882.9
50995 1416280_at 1121.8
66840 1416281_at 735.5
19182 1416282_at 643.9
14450 1416283_at 124.2
68611 1416284_at 460.7
66377 1416285_at 791.8
19736 1416286_at 747.4
19736 1416287_at 514.5
15502 1416288_at 1281.8
18822 1416289_at 125
23996 1416290_a_at 479.2
23996 1416291_at 361.7
11757 1416292_at 438.4
18028 1416293_at 83.6
NA 1416294_at 255.7
16186 1416295_a_at 20.1
16186 1416296_at 10
18489 1416297_s_at 37.5
17395 1416298_at 55.9
20419 1416299_at 1
18674 1416300_a_at 4972.8
13591 1416301_a_at 63.7
13591 1416302_at 43.6
56722 1416303_at 344.3
56722 1416304_at 205
98402 1416305_at 115.8
23844 1416306_at 1.6
11767 1416307_at 608.9
22235 1416308_at 429.4
108907 1416309_at 41.8
108907 1416310_at 19.9
NA 1416311_s_at 273.2
104458 1416312_at 290
56772 1416313_at 1782.4
56772 1416314_at 38.4
105501 1416315_at 408.6
26458 1416316_at 104.6
70527 1416317_a_at 141.3
66222 1416318_at 75.9
11534 1416319_at 225.1
317717 1416320_at 79.9
116847 1416321_s_at 199.2
116847 1416322_at 11.6
66989 1416323_at 110.3
66989 1416324_s_at 137.3
11571 1416325_at 19.9
12925 1416326_at 59.6
66155 1416327_at 327.4
11974 1416328_a_at 321.4
20430 1416329_at 644.9
12520 1416330_at 2510.2
18023 1416331_a_at 1112.3
12696 1416332_at 527.2
13449 1416333_at 92.1
80707 1416334_at 96.6
17319 1416335_at 1451.4
